# slice T oracle (main) — rungs 46+47+48 readers — key	u64 bits (or an integer)	repr
F/tilted/m0.25/s_eng	4594212051873190380	0.14
F/tilted/m0.25/n_engaged	50	50
F/tilted/m0.35/margin	4599976659396224614	0.35
F/tilted/m0.35/r	4602678819172646912	0.5
F/tilted/m0.35/rho	4607182418800017408	1.0
F/tilted/m0.35/s_lp_bare	4597814931575086775	0.23999999999999996
F/tilted/m0.35/s_hp_bare	4600517091351509075	0.38000000000000006
F/tilted/m0.35/relief_lp	4567954363651798272	0.0025187929543678544
F/tilted/m0.35/relief_hp	4581932764216868768	0.021772662868613346
F/tilted/m0.35/min_phi_lp_bare	4604816885288509782	0.7373730230001836
F/tilted/m0.35/min_phi_lp_lim	4604839572558531211	0.7398918159545514
F/tilted/m0.35/min_phi_hp_bare	4605824469892413622	0.8492373856513697
F/tilted/m0.35/min_phi_hp_lim	4606020580605177523	0.8710100485199831
F/tilted/m0.35/fuel_removed	4563629821705847605	0.0012982234226230464
F/tilted/m0.35/Tt4_peak_bare	4655202117448282611	1702.4153753324615
F/tilted/m0.35/Tt4_peak_lim	4654803130611899287	1611.6962718905177
F/tilted/m0.35/nu_hp_end	4606819618114553130	0.9597210325647769
F/tilted/m0.35/nu_hp_end_bare	4606819587711889355	0.9597176571910436
F/tilted/m0.35/s_eng	4596373779694328217	0.19999999999999998
F/tilted/m0.35/n_engaged	27	27
F/tilted/m0.42/margin	4601237667291888353	0.42
F/tilted/m0.42/r	4602678819172646912	0.5
F/tilted/m0.42/rho	4607182418800017408	1.0
F/tilted/m0.42/s_lp_bare	4597814931575086775	0.23999999999999996
F/tilted/m0.42/s_hp_bare	4600517091351509075	0.38000000000000006
F/tilted/m0.42/relief_lp	0	0.0
F/tilted/m0.42/relief_hp	4576434975216905600	0.009161687790103512
F/tilted/m0.42/min_phi_lp_bare	4604816885288509782	0.7373730230001836
F/tilted/m0.42/min_phi_lp_lim	4604816885288509782	0.7373730230001836
F/tilted/m0.42/min_phi_hp_bare	4605824469892413622	0.8492373856513697
F/tilted/m0.42/min_phi_hp_lim	4605906991039848812	0.8583990734414733
F/tilted/m0.42/fuel_removed	4555988675866089840	0.00039860975966856445
F/tilted/m0.42/Tt4_peak_bare	4655202117448282611	1702.4153753324615
F/tilted/m0.42/Tt4_peak_lim	4654994283253664954	1655.1593506194608
F/tilted/m0.42/nu_hp_end	4606819596657679899	0.9597186503733072
F/tilted/m0.42/nu_hp_end_bare	4606819587711889355	0.9597176571910436
F/tilted/m0.42/s_eng	4598355363530371235	0.25999999999999995
F/tilted/m0.42/n_engaged	17	17
F/tilted/m0.45/margin	4601778099247172813	0.45
F/tilted/m0.45/r	4602678819172646912	0.5
F/tilted/m0.45/rho	4607182418800017408	1.0
F/tilted/m0.45/s_lp_bare	4597814931575086775	0.23999999999999996
F/tilted/m0.45/s_hp_bare	4600517091351509075	0.38000000000000006
F/tilted/m0.45/relief_lp	0	0.0
F/tilted/m0.45/relief_hp	4571596462653924352	0.004290353229145616
F/tilted/m0.45/min_phi_lp_bare	4604816885288509782	0.7373730230001836
F/tilted/m0.45/min_phi_lp_lim	4604816885288509782	0.7373730230001836
F/tilted/m0.45/min_phi_hp_bare	4605824469892413622	0.8492373856513697
F/tilted/m0.45/min_phi_hp_lim	4605863113958821758	0.8535277388805154
F/tilted/m0.45/fuel_removed	4550490025044335604	0.00017233396316715356
F/tilted/m0.45/Tt4_peak_bare	4655202117448282611	1702.4153753324615
F/tilted/m0.45/Tt4_peak_lim	4655090018072764271	1676.9269283059655
F/tilted/m0.45/nu_hp_end	4606819591564584509	0.9597180849261303
F/tilted/m0.45/nu_hp_end_bare	4606819587711889355	0.9597176571910436
F/tilted/m0.45/s_eng	4599075939470750515	0.3
F/tilted/m0.45/n_engaged	13	13
F/tilted/m0.48/margin	4602318531202457272	0.48
F/tilted/m0.48/r	4602678819172646912	0.5
F/tilted/m0.48/rho	4607182418800017408	1.0
F/tilted/m0.48/s_lp_bare	4597814931575086775	0.23999999999999996
F/tilted/m0.48/s_hp_bare	4600517091351509075	0.38000000000000006
F/tilted/m0.48/relief_lp	0	0.0
F/tilted/m0.48/relief_hp	4555085137523539968	0.0003496288479727383
F/tilted/m0.48/min_phi_lp_bare	4604816885288509782	0.7373730230001836
F/tilted/m0.48/min_phi_lp_lim	4604816885288509782	0.7373730230001836
F/tilted/m0.48/min_phi_hp_bare	4605824469892413622	0.8492373856513697
F/tilted/m0.48/min_phi_hp_lim	4605827619069112518	0.8495870144993425
F/tilted/m0.48/fuel_removed	4539326741038570028	2.9495435173632563e-05
F/tilted/m0.48/Tt4_peak_bare	4655202117448282611	1702.4153753324615
F/tilted/m0.48/Tt4_peak_lim	4655150509288767467	1690.6810384206426
F/tilted/m0.48/nu_hp_end	4606819588346949209	0.9597177276968508
F/tilted/m0.48/nu_hp_end_bare	4606819587711889355	0.9597176571910436
F/tilted/m0.48/s_eng	4600517091351509075	0.38000000000000006
F/tilted/m0.48/n_engaged	7	7
F/hp-only/m0.15/margin	4594572339843380019	0.15
F/hp-only/m0.15/r	4602678819172646912	0.5
F/hp-only/m0.15/rho	4607182418800017408	1.0
F/hp-only/m0.15/s_lp_bare	4597814931575086775	0.23999999999999996
F/hp-only/m0.15/s_hp_bare	4600517091351509075	0.38000000000000006
F/hp-only/m0.15/relief_lp	4581300590409609824	0.01957936937991389
F/hp-only/m0.15/relief_hp	4587733563586278672	0.05254645711941397
F/hp-only/m0.15/min_phi_lp_bare	4604366713655588519	0.6873939318099546
F/hp-only/m0.15/min_phi_lp_lim	4604543068936875578	0.7069733011898685
F/hp-only/m0.15/min_phi_hp_bare	4605941987745789977	0.862284488313665
F/hp-only/m0.15/min_phi_hp_lim	4606415284155195242	0.914830945433079
F/hp-only/m0.15/fuel_removed	4577870684258730677	0.01165224596962964
F/hp-only/m0.15/Tt4_peak_bare	4655149901027050085	1690.54273571833
F/hp-only/m0.15/Tt4_peak_lim	4654232898175466466	1482.040426961838
F/hp-only/m0.15/nu_hp_end	4606807590875647914	0.9583857408092531
F/hp-only/m0.15/nu_hp_end_bare	4606812395339237770	0.9589191434190962
F/hp-only/m0.15/s_eng	4590429028186199163	0.08
F/hp-only/m0.15/n_engaged	101	101
F/hp-only/m0.25/margin	4598175219545276416	0.25
F/hp-only/m0.25/r	4602678819172646912	0.5
F/hp-only/m0.25/rho	4607182418800017408	1.0
F/hp-only/m0.25/s_lp_bare	4597814931575086775	0.23999999999999996
F/hp-only/m0.25/s_hp_bare	4600517091351509075	0.38000000000000006
F/hp-only/m0.25/relief_lp	4576240340222962432	0.008824049896863695
F/hp-only/m0.25/relief_hp	4585128431179479728	0.03446971974300561
F/hp-only/m0.25/min_phi_lp_bare	4604366713655588519	0.6873939318099546
F/hp-only/m0.25/min_phi_lp_lim	4604446193631243347	0.6962179817068183
F/hp-only/m0.25/min_phi_hp_bare	4605941987745789977	0.862284488313665
F/hp-only/m0.25/min_phi_hp_lim	4606252463379770308	0.8967542080566706
F/hp-only/m0.25/fuel_removed	4571156011005520932	0.003908322321886568
F/hp-only/m0.25/Tt4_peak_bare	4655149901027050085	1690.54273571833
F/hp-only/m0.25/Tt4_peak_lim	4654485242824020913	1539.4169571820933
F/hp-only/m0.25/nu_hp_end	4606811540122782964	0.9588241953191798
F/hp-only/m0.25/nu_hp_end_bare	4606812395339237770	0.9589191434190962
F/hp-only/m0.25/s_eng	4594212051873190380	0.14
F/hp-only/m0.25/n_engaged	49	49
F/hp-only/m0.35/margin	4599976659396224614	0.35
F/hp-only/m0.35/r	4602678819172646912	0.5
F/hp-only/m0.35/rho	4607182418800017408	1.0
F/hp-only/m0.35/s_lp_bare	4597814931575086775	0.23999999999999996
F/hp-only/m0.35/s_hp_bare	4600517091351509075	0.38000000000000006
F/hp-only/m0.35/relief_lp	4562989070978138624	0.0011592827564222974
F/hp-only/m0.35/relief_hp	4580571560678954240	0.01705003940300731
F/hp-only/m0.35/min_phi_lp_bare	4604366713655588519	0.6873939318099546
F/hp-only/m0.35/min_phi_lp_lim	4604377155546368200	0.6885532145663769
F/hp-only/m0.35/min_phi_hp_bare	4605941987745789977	0.862284488313665
F/hp-only/m0.35/min_phi_hp_lim	4606095560847994049	0.8793345277166723
F/hp-only/m0.35/fuel_removed	4562999417223835700	0.0011615262408346651
F/hp-only/m0.35/Tt4_peak_bare	4655149901027050085	1690.54273571833
F/hp-only/m0.35/Tt4_peak_lim	4654774437804897707	1605.1722829037851
F/hp-only/m0.35/nu_hp_end	4606812182904444052	0.9588955584191745
F/hp-only/m0.35/nu_hp_end_bare	4606812395339237770	0.9589191434190962
F/hp-only/m0.35/s_eng	4596373779694328217	0.19999999999999998
F/hp-only/m0.35/n_engaged	26	26
F/hp-only/m0.42/margin	4601237667291888353	0.42
F/hp-only/m0.42/r	4602678819172646912	0.5
F/hp-only/m0.42/rho	4607182418800017408	1.0
F/hp-only/m0.42/s_lp_bare	4597814931575086775	0.23999999999999996
F/hp-only/m0.42/s_hp_bare	4600517091351509075	0.38000000000000006
F/hp-only/m0.42/relief_lp	0	0.0
F/hp-only/m0.42/relief_hp	4573828970370336128	0.006226745002125056
F/hp-only/m0.42/min_phi_lp_bare	4604366713655588519	0.6873939318099546
F/hp-only/m0.42/min_phi_lp_lim	4604366713655588519	0.6873939318099546
F/hp-only/m0.42/min_phi_hp_bare	4605941987745789977	0.862284488313665
F/hp-only/m0.42/min_phi_hp_lim	4605998073278732580	0.86851123331579
F/hp-only/m0.42/fuel_removed	4554409775011403577	0.00031301737282906115
F/hp-only/m0.42/Tt4_peak_bare	4655149901027050085	1690.54273571833
F/hp-only/m0.42/Tt4_peak_lim	4654958079234094825	1646.927509623982
F/hp-only/m0.42/nu_hp_end	4606812340274089764	0.9589130299595792
F/hp-only/m0.42/nu_hp_end_bare	4606812395339237770	0.9589191434190962
F/hp-only/m0.42/s_eng	4598715651500560875	0.27999999999999997
F/hp-only/m0.42/n_engaged	15	15
F/hp-only/m0.45/margin	4601778099247172813	0.45
F/hp-only/m0.45/r	4602678819172646912	0.5
F/hp-only/m0.45/rho	4607182418800017408	1.0
F/hp-only/m0.45/s_lp_bare	4597814931575086775	0.23999999999999996
F/hp-only/m0.45/s_hp_bare	4600517091351509075	0.38000000000000006
F/hp-only/m0.45/relief_lp	0	0.0
F/hp-only/m0.45/relief_hp	4566686745715244800	0.0019690513060907078
F/hp-only/m0.45/min_phi_lp_bare	4604366713655588519	0.6873939318099546
F/hp-only/m0.45/min_phi_lp_lim	4604366713655588519	0.6873939318099546
F/hp-only/m0.45/min_phi_hp_bare	4605941987745789977	0.862284488313665
F/hp-only/m0.45/min_phi_hp_lim	4605959723383246744	0.8642535396197557
F/hp-only/m0.45/fuel_removed	4547879762171677546	0.00011182647936740028
F/hp-only/m0.45/Tt4_peak_bare	4655149901027050085	1690.54273571833
F/hp-only/m0.45/Tt4_peak_lim	4655032879056738283	1663.9350202209268
F/hp-only/m0.45/nu_hp_end	4606812375746362698	0.9589169681729939
F/hp-only/m0.45/nu_hp_end_bare	4606812395339237770	0.9589191434190962
F/hp-only/m0.45/s_eng	4599436227440940155	0.32
F/hp-only/m0.45/n_engaged	11	11
F/hp-only/m0.48/margin	4602318531202457272	0.48
F/hp-only/m0.48/r	4602678819172646912	0.5
F/hp-only/m0.48/rho	4607182418800017408	1.0
F/hp-only/m0.48/s_lp_bare	4597814931575086775	0.23999999999999996
F/hp-only/m0.48/s_hp_bare	4600517091351509075	0.38000000000000006
F/hp-only/m0.48/relief_lp	0	0.0
F/hp-only/m0.48/relief_hp	0	0.0
F/hp-only/m0.48/min_phi_lp_bare	4604366713655588519	0.6873939318099546
F/hp-only/m0.48/min_phi_lp_lim	4604366713655588519	0.6873939318099546
F/hp-only/m0.48/min_phi_hp_bare	4605941987745789977	0.862284488313665
F/hp-only/m0.48/min_phi_hp_lim	4605941987745789977	0.862284488313665
F/hp-only/m0.48/fuel_removed	4514773966012239058	7.062919659635297e-07
F/hp-only/m0.48/Tt4_peak_bare	4655149901027050085	1690.54273571833
F/hp-only/m0.48/Tt4_peak_lim	4655150214351353313	1690.6139774167607
F/hp-only/m0.48/nu_hp_end	4606812395211425165	0.9589191292290465
F/hp-only/m0.48/nu_hp_end_bare	4606812395339237770	0.9589191434190962
F/hp-only/m0.48/s_eng	4601597955262077995	0.4400000000000001
F/hp-only/m0.48/n_engaged	3	3
G/fast/m0.60/margin	4603579539098121011	0.6
G/fast/m0.60/r	4594572339843380019	0.15
G/fast/m0.60/rho	4607182418800017408	1.0
G/fast/m0.60/s_lp_bare	4594212051873190380	0.14
G/fast/m0.60/s_hp_bare	4594212051873190380	0.14
G/fast/m0.60/relief_lp	4578929843917883968	0.013489595095170448
G/fast/m0.60/relief_hp	4583930800718009056	0.028704744517386582
G/fast/m0.60/min_phi_lp_bare	4604384508051011892	0.6893695065607859
G/fast/m0.60/min_phi_lp_lim	4604506011521899869	0.7028591016559563
G/fast/m0.60/min_phi_hp_bare	4605438663763886986	0.8064043009581934
G/fast/m0.60/min_phi_hp_lim	4605697213117311521	0.83510904547558
G/fast/m0.60/fuel_removed	4554778518256823281	0.0003330069842177311
G/fast/m0.60/Tt4_peak_bare	4655985216575601100	1880.471502147254
G/fast/m0.60/Tt4_peak_lim	4655449112061760944	1758.5754484137105
G/fast/m0.60/nu_hp_end	4606813636124452011	0.9590568982504427
G/fast/m0.60/nu_hp_end_bare	4606813643228871747	0.9590576869994795
G/fast/m0.60/s_eng	4591870180066957722	0.1
G/fast/m0.60/n_engaged	9	9
G/fast/m0.70/margin	4604480259023595110	0.7
G/fast/m0.70/r	4594572339843380019	0.15
G/fast/m0.70/rho	4607182418800017408	1.0
G/fast/m0.70/s_lp_bare	4594212051873190380	0.14
G/fast/m0.70/s_hp_bare	4594212051873190380	0.14
G/fast/m0.70/relief_lp	4572331413810426624	0.004927821741586014
G/fast/m0.70/relief_hp	4578246896871875008	0.012304870821609692
G/fast/m0.70/min_phi_lp_bare	4604384508051011892	0.6893695065607859
G/fast/m0.70/min_phi_lp_lim	4604428893923330202	0.6942973283023719
G/fast/m0.70/min_phi_hp_bare	4605438663763886986	0.8064043009581934
G/fast/m0.70/min_phi_hp_lim	4605549496187181073	0.8187091717798031
G/fast/m0.70/fuel_removed	4545104162015410639	7.42100828752042e-05
G/fast/m0.70/Tt4_peak_bare	4655985216575601100	1880.471502147254
G/fast/m0.70/Tt4_peak_lim	4655754538652965024	1828.0214150338797
G/fast/m0.70/nu_hp_end	4606813641536876889	0.9590574991503146
G/fast/m0.70/nu_hp_end_bare	4606813643228871747	0.9590576869994795
G/fast/m0.70/s_eng	4593311331947716281	0.12000000000000001
G/fast/m0.70/n_engaged	4	4
G/fast/m0.78/margin	4605200834963974390	0.78
G/fast/m0.78/r	4594572339843380019	0.15
G/fast/m0.78/rho	4607182418800017408	1.0
G/fast/m0.78/s_lp_bare	4594212051873190380	0.14
G/fast/m0.78/s_hp_bare	4594212051873190380	0.14
G/fast/m0.78/relief_lp	0	0.0
G/fast/m0.78/relief_hp	0	0.0
G/fast/m0.78/min_phi_lp_bare	4604384508051011892	0.6893695065607859
G/fast/m0.78/min_phi_lp_lim	4604384508051011892	0.6893695065607859
G/fast/m0.78/min_phi_hp_bare	4605438663763886986	0.8064043009581934
G/fast/m0.78/min_phi_hp_lim	4605438663763886986	0.8064043009581934
G/fast/m0.78/fuel_removed	4505323714296718292	1.6484549050205236e-07
G/fast/m0.78/Tt4_peak_bare	4655985216575601100	1880.471502147254
G/fast/m0.78/Tt4_peak_lim	4655986337526455975	1880.726376863118
G/fast/m0.78/nu_hp_end	4606813643094586453	0.9590576720908169
G/fast/m0.78/nu_hp_end_bare	4606813643228871747	0.9590576869994795
G/fast/m0.78/s_eng	4594932627813569659	0.16
G/fast/m0.78/n_engaged	1	1
G/slow/m0.2/margin	4596373779694328218	0.2
G/slow/m0.2/r	4611686018427387904	2.0
G/slow/m0.2/rho	4607182418800017408	1.0
G/slow/m0.2/s_lp_bare	4599436227440940155	0.32
G/slow/m0.2/s_hp_bare	4603939827068310653	0.6400000000000002
G/slow/m0.2/relief_lp	0	0.0
G/slow/m0.2/relief_hp	0	0.0
G/slow/m0.2/min_phi_lp_bare	4605029139501283261	0.7609379744096639
G/slow/m0.2/min_phi_lp_lim	4605029139501283261	0.7609379744096639
G/slow/m0.2/min_phi_hp_bare	4606377970296798692	0.9106882749601337
G/slow/m0.2/min_phi_hp_lim	4606377970296798692	0.9106882749601337
G/slow/m0.2/fuel_removed	4536164804534568441	1.878237758957087e-05
G/slow/m0.2/Tt4_peak_bare	4654211793131958844	1477.2416956491206
G/slow/m0.2/Tt4_peak_lim	4654212306981466496	1477.3585315003002
G/slow/m0.2/nu_hp_end	4606813699359788655	0.9590639187831139
G/slow/m0.2/nu_hp_end_bare	4606813699384903367	0.9590639215714071
G/slow/m0.2/s_eng	4604480259023595113	0.7000000000000003
G/slow/m0.2/n_engaged	18	18
G/deg/m0.05/margin	4587366580439587226	0.05
G/deg/m0.05/r	4602678819172646912	0.5
G/deg/m0.05/rho	4607182418800017408	1.0
G/deg/m0.05/s_lp_bare	4597814931575086775	0.23999999999999996
G/deg/m0.05/s_hp_bare	4600877379321698715	0.4000000000000001
G/deg/m0.05/relief_lp	4584628150380424896	0.0311241621781011
G/deg/m0.05/relief_hp	4589890004259862264	0.0725195403269615
G/deg/m0.05/min_phi_lp_bare	4604799708185174898	0.7354659814383082
G/deg/m0.05/min_phi_lp_lim	4605080049715549928	0.7665901436164093
G/deg/m0.05/min_phi_hp_bare	4605932210771652934	0.861199026133854
G/deg/m0.05/min_phi_hp_lim	4606585408721240101	0.9337185664608155
G/deg/m0.05/fuel_removed	4586566829234428910	0.044450611237884505
G/deg/m0.05/Tt4_peak_bare	4655171289185402739	1695.4058398939349
G/deg/m0.05/Tt4_peak_lim	4653184551418696693	1243.6739717361027
G/deg/m0.05/nu_hp_end	4606033646445139699	0.8724606481561906
G/deg/m0.05/nu_hp_end_bare	4606813663167209198	0.9590599005996105
G/deg/m0.05/s_eng	4585925428558828667	0.04
G/deg/m0.05/n_engaged	224	224
G/comp/gov/margin	4598175219545276416	0.25
G/comp/gov/r	4602678819172646912	0.5
G/comp/gov/rho	4607182418800017408	1.0
G/comp/gov/s_lp_bare	4597814931575086775	0.23999999999999996
G/comp/gov/s_hp_bare	4600877379321698715	0.4000000000000001
G/comp/gov/relief_lp	4576052434692441920	0.008498085761803886
G/comp/gov/relief_hp	4585311062651845440	0.03573698015326565
G/comp/gov/min_phi_lp_bare	4604799708185174898	0.7354659814383082
G/comp/gov/min_phi_lp_lim	4604876252136915343	0.7439640672001121
G/comp/gov/min_phi_hp_bare	4605932210771652934	0.861199026133854
G/comp/gov/min_phi_hp_lim	4606254100872656122	0.8969360062871197
G/comp/gov/fuel_removed	4571784680329852100	0.0044536060396584455
G/comp/gov/Tt4_peak_bare	4655171289185402739	1695.4058398939349
G/comp/gov/Tt4_peak_lim	4654223924282785795	1480.0000000000007
G/comp/gov/nu_hp_end	4606813547596169287	0.9590470696366616
G/comp/gov/nu_hp_end_bare	4606813663167209198	0.9590599005996105
G/comp/gov/s_eng	4594212051873190380	0.14
G/comp/gov/n_engaged	65	65
G/comp/govlag/margin	4598175219545276416	0.25
G/comp/govlag/r	4602678819172646912	0.5
G/comp/govlag/rho	4607182418800017408	1.0
G/comp/govlag/s_lp_bare	4597814931575086775	0.23999999999999996
G/comp/govlag/s_hp_bare	4600877379321698715	0.4000000000000001
G/comp/govlag/relief_lp	4576052434692441920	0.008498085761803886
G/comp/govlag/relief_hp	4585311062651845440	0.03573698015326565
G/comp/govlag/min_phi_lp_bare	4604799708185174898	0.7354659814383082
G/comp/govlag/min_phi_lp_lim	4604876252136915343	0.7439640672001121
G/comp/govlag/min_phi_hp_bare	4605932210771652934	0.861199026133854
G/comp/govlag/min_phi_hp_lim	4606254100872656122	0.8969360062871197
G/comp/govlag/fuel_removed	4572767488993004965	0.005306056669840774
G/comp/govlag/Tt4_peak_bare	4655171289185402739	1695.4058398939349
G/comp/govlag/Tt4_peak_lim	4654095847046775058	1450.8786081076291
G/comp/govlag/nu_hp_end	4606813435647987759	0.9590346408917919
G/comp/govlag/nu_hp_end_bare	4606813663167209198	0.9590599005996105
G/comp/govlag/s_eng	4594212051873190380	0.14
G/comp/govlag/n_engaged	219	219
H/m0.02/margin	4581421828931458171	0.02
H/m0.02/r	4602678819172646912	0.5
H/m0.02/rho	4607182418800017408	1.0
H/m0.02/s_lp_bare	4597814931575086775	0.23999999999999996
H/m0.02/s_hp_bare	4600877379321698715	0.4000000000000001
H/m0.02/relief_lp	4585196839717136016	0.034944399327924036
H/m0.02/relief_hp	4590302148316856960	0.07823918809618569
H/m0.02/min_phi_lp_bare	4604799708185174898	0.7354659814383082
H/m0.02/min_phi_lp_lim	4605114459352758747	0.7704103807662323
H/m0.02/min_phi_hp_bare	4605932210771652934	0.861199026133854
H/m0.02/min_phi_hp_lim	4606636926728364438	0.9394382142300397
H/m0.02/fuel_removed	4587944107778491182	0.05400740093126043
H/m0.02/Tt4_peak_bare	4655171289185402739	1695.4058398939349
H/m0.02/Tt4_peak_lim	4652482146271413866	1083.9655317481615
H/m0.02/nu_hp_end	4605549901273265597	0.8187541453696024
H/m0.02/nu_hp_end_bare	4606813663167209198	0.9590599005996105
H/m0.02/s_eng	4581421828931458171	0.02
H/m0.02/n_engaged	225	225
H/m0.55/margin	4603129179135383962	0.55
H/m0.55/r	4602678819172646912	0.5
H/m0.55/rho	4607182418800017408	1.0
H/m0.55/s_lp_bare	4597814931575086775	0.23999999999999996
H/m0.55/s_hp_bare	4600877379321698715	0.4000000000000001
H/m0.55/relief_lp	0	0.0
H/m0.55/relief_hp	0	0.0
H/m0.55/min_phi_lp_bare	4604799708185174898	0.7354659814383082
H/m0.55/min_phi_lp_lim	4604799708185174898	0.7354659814383082
H/m0.55/min_phi_hp_bare	4605932210771652934	0.861199026133854
H/m0.55/min_phi_hp_lim	4605932210771652934	0.861199026133854
H/m0.55/fuel_removed	0	0.0
H/m0.55/Tt4_peak_bare	4655171289185402739	1695.4058398939349
H/m0.55/Tt4_peak_lim	4655171289185402739	1695.4058398939349
H/m0.55/nu_hp_end	4606813663167209198	0.9590599005996105
H/m0.55/nu_hp_end_bare	4606813663167209198	0.9590599005996105
H/m0.55/s_eng	9221120237041090560	nan
H/m0.55/n_engaged	0	0
H/m0.60/margin	4603579539098121011	0.6
H/m0.60/r	4602678819172646912	0.5
H/m0.60/rho	4607182418800017408	1.0
H/m0.60/s_lp_bare	4597814931575086775	0.23999999999999996
H/m0.60/s_hp_bare	4600877379321698715	0.4000000000000001
H/m0.60/relief_lp	0	0.0
H/m0.60/relief_hp	0	0.0
H/m0.60/min_phi_lp_bare	4604799708185174898	0.7354659814383082
H/m0.60/min_phi_lp_lim	4604799708185174898	0.7354659814383082
H/m0.60/min_phi_hp_bare	4605932210771652934	0.861199026133854
H/m0.60/min_phi_hp_lim	4605932210771652934	0.861199026133854
H/m0.60/fuel_removed	0	0.0
H/m0.60/Tt4_peak_bare	4655171289185402739	1695.4058398939349
H/m0.60/Tt4_peak_lim	4655171289185402739	1695.4058398939349
H/m0.60/nu_hp_end	4606813663167209198	0.9590599005996105
H/m0.60/nu_hp_end_bare	4606813663167209198	0.9590599005996105
H/m0.60/s_eng	9221120237041090560	nan
H/m0.60/n_engaged	0	0
N/bare/npts	226	226
N/bare/s_end	4616752568008179703	4.499999999999992
N/bare/mf_end	4582403389825004051	0.02340547345026962
N/bare/mf_sched_end	4582403389825004051	0.02340547345026962
N/gov/npts	226	226
N/gov/s_end	4616752568008179703	4.499999999999992
N/gov/mf_end	4582403389825004051	0.02340547345026962
N/gov/mf_sched_end	4582403389825004051	0.02340547345026962
N/govlag/npts	226	226
N/govlag/s_end	4616752568008179703	4.499999999999992
N/govlag/mf_end	4582403389811065076	0.023405473401909085
N/govlag/mf_sched_end	4582403389825004051	0.02340547345026962
N/accel/npts	226	226
N/accel/s_end	4616752568008179703	4.499999999999992
N/accel/mf_end	4582403389825004051	0.02340547345026962
N/accel/mf_sched_end	4582403389825004051	0.02340547345026962
N/accel_deg/npts	226	226
N/accel_deg/s_end	4616752568008179703	4.499999999999992
N/accel_deg/mf_end	4577827352933312575	0.011577078102181669
N/accel_deg/mf_sched_end	4582403389825004051	0.02340547345026962
N/both/npts	226	226
N/both/s_end	4616752568008179703	4.499999999999992
N/both/mf_end	4582403389825004051	0.02340547345026962
N/both/mf_sched_end	4582403389825004051	0.02340547345026962
