# slice S oracle (main) — rungs 43+45 TwoSpoolFuelTransient — key	u64 bits (or an integer)	repr
H/tilted/0.25/4.0/last/mdot_air	4606744013565545172	0.9513272414572733
H/tilted/0.25/4.0/last/mf	4583083815854154098	0.02576617546313415
H/tilted/0.25/4.0/last/mf_sched	4583083815854154098	0.02576617546313415
H/tilted/0.25/4.0/last/nu_hp	4607004336059365590	0.9802288441040001
H/tilted/0.25/4.0/last/nu_lp	4606937754800564333	0.9728368394510319
H/tilted/0.25/4.0/last/phi_hp	4607126536893471421	0.9937958620692694
H/tilted/0.25/4.0/last/phi_lp	4606983267999839561	0.977889819627003
H/tilted/0.25/4.0/last/pi_hpc	4618217290854422122	5.800935222874253
H/tilted/0.25/4.0/last/pi_lpc	4613710745534376676	2.899159461104647
H/tilted/0.25/4.0/last/s	4620828325670949962	8.239999999999913
H/tilted/0.25/4.0/last/sp_thrust	4649424767945732680	706.3990923087777
H/tilted/1.0/0.25/r	4607182418800017408	1.0
H/tilted/1.0/0.25/rho	4598175219545276416	0.25
H/tilted/1.0/0.25/Tt4_peak	4654323675303261062	1502.6807561546752
H/tilted/1.0/0.25/X	4632610974615367872	52.68075615467524
H/tilted/1.0/0.25/E_temp_H	4591859904263936096	0.09985739458611098
H/tilted/1.0/0.25/E_temp_L	4588281054316679808	0.05634543721104013
H/tilted/1.0/0.25/complete	1	1
H/tilted/1.0/0.25/npts	451	451
H/tilted/1.0/0.25/i_peak	50	50
H/tilted/1.0/0.25/peak/Tt4	4654323675303261062	1502.6807561546752
H/tilted/1.0/0.25/peak/branch_choked	1	1
H/tilted/1.0/0.25/peak/f	4584008337566610818	0.028973754500432054
H/tilted/1.0/0.25/peak/mdot_air	4606185264512890355	0.8892936351327861
H/tilted/1.0/0.25/peak/mf	4583083815854154098	0.02576617546313415
H/tilted/1.0/0.25/peak/mf_sched	4583083815854154098	0.02576617546313415
H/tilted/1.0/0.25/peak/nu_hp	4606697082593888406	0.9461168569271361
H/tilted/1.0/0.25/peak/nu_lp	4606819009540146037	0.9596534672328817
H/tilted/1.0/0.25/peak/phi_hp	4606777585354327887	0.9550544587457156
H/tilted/1.0/0.25/peak/phi_lp	4606522029348100920	0.9266820425262727
H/tilted/1.0/0.25/peak/pi_hpc	4617840234510026860	5.466041914771363
H/tilted/1.0/0.25/peak/pi_lpc	4613787123020615468	2.933077878618766
H/tilted/1.0/0.25/peak/s	4607182418800017410	1.0000000000000004
H/tilted/1.0/0.25/peak/sp_thrust	4649542056838031752	719.7332955741304
H/tilted/1.0/0.25/last/Tt4	4654091982939129596	1450.0000117499721
H/tilted/1.0/0.25/last/branch_choked	1	1
H/tilted/1.0/0.25/last/f	4583461224391839070	0.027075574363846548
H/tilted/1.0/0.25/last/mdot_air	4606746822618597015	0.9516391089948283
H/tilted/1.0/0.25/last/mf	4583083815854154098	0.02576617546313415
H/tilted/1.0/0.25/last/mf_sched	4583083815854154098	0.02576617546313415
H/tilted/1.0/0.25/last/nu_hp	4607001524589677833	0.9799167082659618
H/tilted/1.0/0.25/last/nu_lp	4606943192451699450	0.9734405400000405
H/tilted/1.0/0.25/last/phi_hp	4607123910808071046	0.9935043080216566
H/tilted/1.0/0.25/last/phi_lp	4606980691190540176	0.9776037363255785
H/tilted/1.0/0.25/last/pi_hpc	4618209963028623400	5.7944268061365065
H/tilted/1.0/0.25/last/pi_lpc	4613719617585254827	2.9030994431688746
H/tilted/1.0/0.25/last/s	4621256167635550150	8.999999999999897
H/tilted/1.0/0.25/last/sp_thrust	4649424223751980476	706.3372246419817
H/tilted/1.0/0.5/r	4607182418800017408	1.0
H/tilted/1.0/0.5/rho	4602678819172646912	0.5
H/tilted/1.0/0.5/Tt4_peak	4654359073611223623	1510.7293995405942
H/tilted/1.0/0.5/X	4633743720470169824	60.72939954059416
H/tilted/1.0/0.5/E_temp_H	4592036764763603264	0.10231182707207598
H/tilted/1.0/0.5/E_temp_L	4590299332623709136	0.07820011250414827
H/tilted/1.0/0.5/complete	1	1
H/tilted/1.0/0.5/npts	451	451
H/tilted/1.0/0.5/i_peak	50	50
H/tilted/1.0/0.5/peak/Tt4	4654359073611223623	1510.7293995405942
H/tilted/1.0/0.5/peak/branch_choked	1	1
H/tilted/1.0/0.5/peak/f	4584091963319707634	0.029263889614618628
H/tilted/1.0/0.5/peak/mdot_air	4606105849392688514	0.8804767856376403
H/tilted/1.0/0.5/peak/mf	4583083815854154098	0.02576617546313415
H/tilted/1.0/0.5/peak/mf_sched	4583083815854154098	0.02576617546313415
H/tilted/1.0/0.5/peak/nu_hp	4606715836989379566	0.9481990130958573
H/tilted/1.0/0.5/peak/nu_lp	4606729051694035812	0.9496661400331559
H/tilted/1.0/0.5/peak/phi_hp	4606790363527891474	0.9564731209960107
H/tilted/1.0/0.5/peak/phi_lp	4606526185756554855	0.9271434965628033
H/tilted/1.0/0.5/peak/pi_hpc	4617918730430907511	5.535760297732046
H/tilted/1.0/0.5/peak/pi_lpc	4613658379391141770	2.8759042219325623
H/tilted/1.0/0.5/peak/s	4607182418800017410	1.0000000000000004
H/tilted/1.0/0.5/peak/sp_thrust	4649559842276366650	721.7552658159177
H/tilted/1.0/0.5/last/Tt4	4654091982922389909	1450.000007943808
H/tilted/1.0/0.5/last/branch_choked	1	1
H/tilted/1.0/0.5/last/f	4583461224351961540	0.027075574225493573
H/tilted/1.0/0.5/last/mdot_air	4606746822662396903	0.9516391138575927
H/tilted/1.0/0.5/last/mf	4583083815854154098	0.02576617546313415
H/tilted/1.0/0.5/last/mf_sched	4583083815854154098	0.02576617546313415
H/tilted/1.0/0.5/last/nu_hp	4607001524620699725	0.9799167117100837
H/tilted/1.0/0.5/last/nu_lp	4606943192453874364	0.9734405402415045
H/tilted/1.0/0.5/last/phi_hp	4607123910841473866	0.9935043117301146
H/tilted/1.0/0.5/last/phi_lp	4606980691233350878	0.9776037410785212
H/tilted/1.0/0.5/last/pi_hpc	4618209963072801257	5.794426845374326
H/tilted/1.0/0.5/last/pi_lpc	4613719617564931059	2.9030994341433085
H/tilted/1.0/0.5/last/s	4621256167635550150	8.999999999999897
H/tilted/1.0/0.5/last/sp_thrust	4649424223743413096	706.3372236679834
H/tilted/1.0/1.0/r	4607182418800017408	1.0
H/tilted/1.0/1.0/rho	4607182418800017408	1.0
H/tilted/1.0/1.0/Tt4_peak	4654425400530766712	1525.8103950179338
H/tilted/1.0/1.0/X	4635035099229894528	75.81039501793384
H/tilted/1.0/1.0/E_temp_H	4592476153176853856	0.10840956623637998
H/tilted/1.0/1.0/E_temp_L	4592840185238526512	0.11346152594351433
H/tilted/1.0/1.0/complete	1	1
H/tilted/1.0/1.0/npts	451	451
H/tilted/1.0/1.0/i_peak	50	50
H/tilted/1.0/1.0/peak/Tt4	4654425400530766712	1525.8103950179338
H/tilted/1.0/1.0/peak/branch_choked	1	1
H/tilted/1.0/1.0/peak/f	4584248172009109115	0.029805847375931265
H/tilted/1.0/1.0/peak/mdot_air	4605961647272088069	0.8644671341886015
H/tilted/1.0/1.0/peak/mf	4583083815854154098	0.02576617546313415
H/tilted/1.0/1.0/peak/mf_sched	4583083815854154098	0.02576617546313415
H/tilted/1.0/1.0/peak/nu_hp	4606742279603526468	0.9511347330015743
H/tilted/1.0/1.0/peak/nu_lp	4606572737113999096	0.9323117354490185
H/tilted/1.0/1.0/peak/phi_hp	4606805907416351858	0.958198839282103
H/tilted/1.0/1.0/peak/phi_lp	4606526962241147948	0.9272297036701551
H/tilted/1.0/1.0/peak/pi_hpc	4618048810591718956	5.651294689395893
H/tilted/1.0/1.0/peak/pi_lpc	4613444946465820799	2.781120962770785
H/tilted/1.0/1.0/peak/s	4607182418800017410	1.0000000000000004
H/tilted/1.0/1.0/peak/sp_thrust	4649593068401061902	725.532638862265
H/tilted/1.0/1.0/last/Tt4	4654091982866113196	1449.999995147965
H/tilted/1.0/1.0/last/branch_choked	1	1
H/tilted/1.0/1.0/last/f	4583461224217812730	0.027075573760071393
H/tilted/1.0/1.0/last/mdot_air	4606746822809740553	0.951639130216024
H/tilted/1.0/1.0/last/mf	4583083815854154098	0.02576617546313415
H/tilted/1.0/1.0/last/mf_sched	4583083815854154098	0.02576617546313415
H/tilted/1.0/1.0/last/nu_hp	4607001524701310022	0.9799167206596244
H/tilted/1.0/1.0/last/nu_lp	4606943192487395398	0.9734405439630869
H/tilted/1.0/1.0/last/phi_hp	4607123910930256452	0.9935043215869617
H/tilted/1.0/1.0/last/phi_lp	4606980691351050286	0.9776037541457805
H/tilted/1.0/1.0/last/pi_hpc	4618209963171173736	5.794426932746639
H/tilted/1.0/1.0/last/pi_lpc	4613719617546924668	2.9030994261468646
H/tilted/1.0/1.0/last/s	4621256167635550150	8.999999999999897
H/tilted/1.0/1.0/last/sp_thrust	4649424223714619386	706.3372203945175
H/tilted/1.0/2.0/r	4607182418800017408	1.0
H/tilted/1.0/2.0/rho	4611686018427387904	2.0
H/tilted/1.0/2.0/Tt4_peak	4654508655363099152	1544.7403522437708
H/tilted/1.0/2.0/X	4636367176547213568	94.74035224377076
H/tilted/1.0/2.0/E_temp_H	4593028943636080432	0.11608107493171071
H/tilted/1.0/2.0/E_temp_L	4594940148352186968	0.16020873687826298
H/tilted/1.0/2.0/complete	1	1
H/tilted/1.0/2.0/npts	451	451
H/tilted/1.0/2.0/i_peak	50	50
H/tilted/1.0/2.0/peak/Tt4	4654508655363099152	1544.7403522437708
H/tilted/1.0/2.0/peak/branch_choked	1	1
H/tilted/1.0/2.0/peak/f	4584443542918492442	0.030483676381991655
H/tilted/1.0/2.0/peak/mdot_air	4605788509803342875	0.8452450137659783
H/tilted/1.0/2.0/peak/mf	4583083815854154098	0.02576617546313415
H/tilted/1.0/2.0/peak/mf_sched	4583083815854154098	0.02576617546313415
H/tilted/1.0/2.0/peak/nu_hp	4606768588049134499	0.9540555572071877
H/tilted/1.0/2.0/peak/nu_lp	4606388100968671330	0.9118130054769262
H/tilted/1.0/2.0/peak/phi_hp	4606819096116606659	0.959663079150879
H/tilted/1.0/2.0/peak/phi_lp	4606524837517751270	0.92699381198656
H/tilted/1.0/2.0/peak/pi_hpc	4618199221890965171	5.784886759465439
H/tilted/1.0/2.0/peak/pi_lpc	4613205241865053114	2.674670736018439
H/tilted/1.0/2.0/peak/s	4607182418800017410	1.0000000000000004
H/tilted/1.0/2.0/peak/sp_thrust	4649634576633522916	730.2515785501714
H/tilted/1.0/2.0/last/Tt4	4654091979316545472	1449.9991880697053
H/tilted/1.0/2.0/last/branch_choked	1	1
H/tilted/1.0/2.0/last/f	4583461215797044953	0.027075544544664296
H/tilted/1.0/2.0/last/mdot_air	4606746832058783671	0.9516401570660865
H/tilted/1.0/2.0/last/mf	4583083815854154098	0.02576617546313415
H/tilted/1.0/2.0/last/mf_sched	4583083815854154098	0.02576617546313415
H/tilted/1.0/2.0/last/nu_hp	4607001540982666743	0.9799185282533348
H/tilted/1.0/2.0/last/nu_lp	4606943182209517822	0.973439402889454
H/tilted/1.0/2.0/last/phi_hp	4607123927647668153	0.9935061775924999
H/tilted/1.0/2.0/last/phi_lp	4606980711174302518	0.9776059549688856
H/tilted/1.0/2.0/last/pi_hpc	4618209993086695918	5.794453503067855
H/tilted/1.0/2.0/last/pi_lpc	4613719592619318476	2.9030883560659273
H/tilted/1.0/2.0/last/s	4621256167635550150	8.999999999999897
H/tilted/1.0/2.0/last/sp_thrust	4649424221894363026	706.3370134553281
H/tilted/1.0/4.0/r	4607182418800017408	1.0
H/tilted/1.0/4.0/rho	4616189618054758400	4.0
H/tilted/1.0/4.0/Tt4_peak	4654580241662361986	1561.0171922185405
H/tilted/1.0/4.0/X	4637512557335418912	111.01719221854046
H/tilted/1.0/4.0/E_temp_H	4593507534287703968	0.1227228544417458
H/tilted/1.0/4.0/E_temp_L	4596458929027722928	0.20236336876165728
H/tilted/1.0/4.0/complete	1	1
H/tilted/1.0/4.0/npts	451	451
H/tilted/1.0/4.0/i_peak	50	50
H/tilted/1.0/4.0/peak/Tt4	4654580241662361986	1561.0171922185405
H/tilted/1.0/4.0/peak/branch_choked	1	1
H/tilted/1.0/4.0/peak/f	4584611000422717903	0.03106466130960844
H/tilted/1.0/4.0/peak/mdot_air	4605646122708070077	0.8294368706078427
H/tilted/1.0/4.0/peak/mf	4583083815854154098	0.02576617546313415
H/tilted/1.0/4.0/peak/mf_sched	4583083815854154098	0.02576617546313415
H/tilted/1.0/4.0/peak/nu_hp	4606788126577976580	0.9562247696659658
H/tilted/1.0/4.0/peak/nu_lp	4606235817209886144	0.8949061119489485
H/tilted/1.0/4.0/peak/phi_hp	4606827827019309796	0.9606324040715575
H/tilted/1.0/4.0/peak/phi_lp	4606523473136397103	0.9268423352271834
H/tilted/1.0/4.0/peak/pi_hpc	4618323200965199426	5.895002297694704
H/tilted/1.0/4.0/peak/pi_lpc	4613015964311982390	2.590614617032908
H/tilted/1.0/4.0/peak/s	4607182418800017410	1.0000000000000004
H/tilted/1.0/4.0/peak/sp_thrust	4649670085542670898	734.2884741421497
H/tilted/1.0/4.0/last/Tt4	4654092828408159404	1450.192249150753
H/tilted/1.0/4.0/last/branch_choked	1	1
H/tilted/1.0/4.0/last/f	4583463252056182408	0.027082609237722127
H/tilted/1.0/4.0/last/mdot_air	4606744596092120092	0.9513919148988665
H/tilted/1.0/4.0/last/mf	4583083815854154098	0.02576617546313415
H/tilted/1.0/4.0/last/mf_sched	4583083815854154098	0.02576617546313415
H/tilted/1.0/4.0/last/nu_hp	4607003751678777665	0.9801639648256143
H/tilted/1.0/4.0/last/nu_lp	4606938884007355862	0.9729622065889838
H/tilted/1.0/4.0/last/phi_hp	4607125990929095417	0.9937352478471829
H/tilted/1.0/4.0/last/phi_lp	4606982731788620617	0.9778302882228697
H/tilted/1.0/4.0/last/pi_hpc	4618215767763057701	5.799582445993143
H/tilted/1.0/4.0/last/pi_lpc	4613712587218880153	2.899977333320589
H/tilted/1.0/4.0/last/s	4621256167635550150	8.999999999999897
H/tilted/1.0/4.0/last/sp_thrust	4649424655058810284	706.3862585515503
census/H/close_calls	51840	51840
census/H/eq_calls	0	0
census/H/eq_passes	0	0
census/H/hi_wall_hi0	0	0
census/H/hi_wall_literal	0	0
census/H/hi_wall_map	51840	51840
census/H/illinois_calls	56700	56700
census/H/illinois_evals	385886	385886
census/H/illinois_exhausted	0	0
census/H/instant_calls	51840	51840
census/H/interp_high	7163	7163
census/H/interp_low	60	60
census/H/interp_mid	18697	18697
census/H/lo_floor_hits	0	0
census/H/march_calls	30	30
census/H/march_points	12960	12960
census/H/rw_calls	51840	51840
census/H/rw_interior	0	0
census/H/rw_one	51840	51840
census/H/rw_zero	0	0
census/H/sched_calls	0	0
census/H/sched_dormant	0	0
census/H/surge_calls	0	0
census/H/surge_dormant	0	0
census/H/topping_calls	0	0
I/flow/press/base/Tt4_peak	4655134271166823809	1686.9889169520177
I/flow/press/base/E_temp	4599969293913266380	0.3495911335616142
I/flow/press/base/E_lp	4582691175672499456	0.02440393118167794
I/flow/press/base/E_hp	4590370809582586352	0.07919205457259415
I/flow/press/base/f	4585275140408808649	0.03548771952004299
I/flow/press/rho0.2/Tt4_peak	4655134271166823809	1686.9889169520177
I/flow/press/rho0.2/E_temp	4599969293913266380	0.3495911335616142
I/flow/press/rho0.2/E_lp	4582691175672499456	0.02440393118167794
I/flow/press/rho0.2/E_hp	4590370809582586352	0.07919205457259415
I/flow/press/rho0.2/f	4585275140408808649	0.03548771952004299
I/flow/press/rho5.0/Tt4_peak	4655134271166823809	1686.9889169520177
I/flow/press/rho5.0/E_temp	4599969293913266380	0.3495911335616142
I/flow/press/rho5.0/E_lp	4582691175672499456	0.02440393118167794
I/flow/press/rho5.0/E_hp	4590370809582586352	0.07919205457259415
I/flow/press/rho5.0/f	4585275140408808649	0.03548771952004299
I/press/flow/base/Tt4_peak	4655162117897003309	1693.3205303420066
I/press/flow/base/E_temp	4600060542078718564	0.3546564242736052
I/press/flow/base/E_lp	4586275515058809568	0.04242921308055769
I/press/flow/base/E_hp	4588240723909909184	0.056065588797357346
I/press/flow/base/f	4585306629419520471	0.03570621842451132
I/press/flow/rho0.2/Tt4_peak	4655162117897003309	1693.3205303420066
I/press/flow/rho0.2/E_temp	4600060542078718564	0.3546564242736052
I/press/flow/rho0.2/E_lp	4586275515058809568	0.04242921308055769
I/press/flow/rho0.2/E_hp	4588240723909909184	0.056065588797357346
I/press/flow/rho0.2/f	4585306629419520471	0.03570621842451132
I/press/flow/rho5.0/Tt4_peak	4655162117897003309	1693.3205303420066
I/press/flow/rho5.0/E_temp	4600060542078718564	0.3546564242736052
I/press/flow/rho5.0/E_lp	4586275515058809568	0.04242921308055769
I/press/flow/rho5.0/E_hp	4588240723909909184	0.056065588797357346
I/press/flow/rho5.0/f	4585306629419520471	0.03570621842451132
I/tilted/base/Tt4_peak	4655160205765126536	1692.8857618892525
I/tilted/base/E_temp	4600054276404984756	0.3543086095114021
I/tilted/base/E_lp	4584771087478475968	0.031990149714510974
I/tilted/base/E_hp	4589566842393383392	0.06803476851639045
I/tilted/base/f	4585303171986715165	0.03568222766509541
I/tilted/rho0.2/Tt4_peak	4655160205765126536	1692.8857618892525
I/tilted/rho0.2/E_temp	4600054276404984756	0.3543086095114021
I/tilted/rho0.2/E_lp	4584771087478475968	0.031990149714510974
I/tilted/rho0.2/E_hp	4589566842393383392	0.06803476851639045
I/tilted/rho0.2/f	4585303171986715165	0.03568222766509541
I/tilted/rho5.0/Tt4_peak	4655160205765126536	1692.8857618892525
I/tilted/rho5.0/E_temp	4600054276404984756	0.3543086095114021
I/tilted/rho5.0/E_lp	4584771087478475968	0.031990149714510974
I/tilted/rho5.0/E_hp	4589566842393383392	0.06803476851639045
I/tilted/rho5.0/f	4585303171986715165	0.03568222766509541
census/I/close_calls	9	9
census/I/eq_calls	0	0
census/I/eq_passes	0	0
census/I/hi_wall_hi0	0	0
census/I/hi_wall_literal	0	0
census/I/hi_wall_map	9	9
census/I/illinois_calls	234	234
census/I/illinois_evals	2058	2058
census/I/illinois_exhausted	0	0
census/I/instant_calls	9	9
census/I/interp_high	0	0
census/I/interp_low	0	0
census/I/interp_mid	0	0
census/I/lo_floor_hits	0	0
census/I/march_calls	0	0
census/I/march_points	0	0
census/I/rw_calls	0	0
census/I/rw_interior	0	0
census/I/rw_one	0	0
census/I/rw_zero	0	0
census/I/sched_calls	0	0
census/I/sched_dormant	0	0
census/I/surge_calls	0	0
census/I/surge_dormant	0	0
census/I/topping_calls	0	0
J/0.25/0.25/r	4598175219545276416	0.25
J/0.25/0.25/rho	4598175219545276416	0.25
J/0.25/0.25/Tt4_peak	4654607669860334351	1567.2536424023017
J/0.25/0.25/X	4637951408502976752	117.2536424023017
J/0.25/0.25/E_temp_H	4596737586658872248	0.21009767171389426
J/0.25/0.25/E_temp_L	4594359888033507264	0.14410327772639953
J/0.25/0.25/complete	1	1
J/0.25/0.25/npts	413	413
J/0.25/0.25/i_peak	13	13
J/0.25/0.25/peak/Tt4	4654607669860334351	1567.2536424023017
J/0.25/0.25/peak/branch_choked	1	1
J/0.25/0.25/peak/f	4584667272646700207	0.03126978961116699
J/0.25/0.25/peak/mdot_air	4605597316804055446	0.8240183267703738
J/0.25/0.25/peak/mf	4583084018840604399	0.025766879713855436
J/0.25/0.25/peak/mf_sched	4583084018840604399	0.025766879713855436
J/0.25/0.25/peak/nu_hp	4606435237157348057	0.917046173673124
J/0.25/0.25/peak/nu_lp	4606640153323140594	0.9397964382112021
J/0.25/0.25/peak/phi_hp	4606521733642985781	0.9266492126635401
J/0.25/0.25/peak/phi_lp	4606072777949419939	0.8768051178602047
J/0.25/0.25/peak/pi_hpc	4617643589217987822	5.291385810046661
J/0.25/0.25/peak/pi_lpc	4613653142696012244	2.8735786621302655
J/0.25/0.25/peak/s	4598355363530371235	0.25999999999999995
J/0.25/0.25/peak/sp_thrust	4649684175553400828	735.890322905499
J/0.25/0.25/last/Tt4	4654091983093682245	1450.000046891176
J/0.25/0.25/last/branch_choked	1	1
J/0.25/0.25/last/f	4583461224759975664	0.027075575641076932
J/0.25/0.25/last/mdot_air	4606747056496492885	0.9516650746573229
J/0.25/0.25/last/mf	4583084018840604399	0.025766879713855436
J/0.25/0.25/last/mf_sched	4583084018840604399	0.025766879713855436
J/0.25/0.25/last/nu_hp	4606998630489699846	0.979595398622849
J/0.25/0.25/last/nu_lp	4606953946961039118	0.9746345303887851
J/0.25/0.25/last/phi_hp	4607126786643732414	0.9938235899182855
J/0.25/0.25/last/phi_lp	4606970143882501696	0.9764327499023651
J/0.25/0.25/last/pi_hpc	4618209919811083576	5.794388421250282
J/0.25/0.25/last/pi_lpc	4613719839348182653	2.903197925692267
J/0.25/0.25/last/s	4620828325670949962	8.239999999999913
J/0.25/0.25/last/sp_thrust	4649424252579986224	706.340502006793
J/0.25/0.5/r	4602678819172646912	0.5
J/0.25/0.5/rho	4598175219545276416	0.25
J/0.25/0.5/Tt4_peak	4654464426315738797	1534.683831184094
J/0.25/0.5/X	4635659511789447888	84.68383118409406
J/0.25/0.5/E_temp_H	4594858807680500432	0.15795107971464128
J/0.25/0.5/E_temp_L	4591138864773271856	0.08985096153361805
J/0.25/0.5/complete	1	1
J/0.25/0.5/npts	426	426
J/0.25/0.5/i_peak	25	25
J/0.25/0.5/peak/Tt4	4654464426315738797	1534.683831184094
J/0.25/0.5/peak/branch_choked	1	1
J/0.25/0.5/peak/f	4584337057093828986	0.03011422946218676
J/0.25/0.5/peak/mdot_air	4605882121694211110	0.8556380214280395
J/0.25/0.5/peak/mf	4583084018840604399	0.025766879713855436
J/0.25/0.5/peak/mf_sched	4583084018840604399	0.025766879713855436
J/0.25/0.5/peak/nu_hp	4606535397302209816	0.9281661835706556
J/0.25/0.5/peak/nu_lp	4606764536916775548	0.9536057911651166
J/0.25/0.5/peak/phi_hp	4606641478612293112	0.9399435748643432
J/0.25/0.5/peak/phi_lp	4606257072885867382	0.8972659660367828
J/0.25/0.5/peak/pi_hpc	4617703769683007237	5.3448368003644235
J/0.25/0.5/peak/pi_lpc	4613757391561142392	2.9198744582736786
J/0.25/0.5/peak/s	4602678819172646913	0.5000000000000001
J/0.25/0.5/peak/sp_thrust	4649612867454481613	727.7835306354333
J/0.25/0.5/last/Tt4	4654091983053511352	1450.0000377573724
J/0.25/0.5/last/branch_choked	1	1
J/0.25/0.5/last/f	4583461224664282004	0.027075575309072855
J/0.25/0.5/last/mdot_air	4606747056601601802	0.9516650863267568
J/0.25/0.5/last/mf	4583084018840604399	0.025766879713855436
J/0.25/0.5/last/mf_sched	4583084018840604399	0.025766879713855436
J/0.25/0.5/last/nu_hp	4606998630562275568	0.9795954066803727
J/0.25/0.5/last/nu_lp	4606953946967269164	0.9746345310804592
J/0.25/0.5/last/phi_hp	4607126786714692869	0.9938235977964786
J/0.25/0.5/last/phi_lp	4606970143984104613	0.9764327611825548
J/0.25/0.5/last/pi_hpc	4618209919905448673	5.794388505063325
J/0.25/0.5/last/pi_lpc	4613719839311081249	2.9031979092159337
J/0.25/0.5/last/s	4620974692658839500	8.499999999999908
J/0.25/0.5/last/sp_thrust	4649424252559426170	706.3404996693855
J/0.25/1.0/r	4607182418800017408	1.0
J/0.25/1.0/rho	4598175219545276416	0.25
J/0.25/1.0/Tt4_peak	4654321982075027048	1502.2957606277432
