# phase-5J component-map matcher oracle — key	u64 bits	repr
# cpython 3.14.3
cell/tpg/tilt/0.85/1500/s9/Tt	4653271803104156289	1263.5127081476678
cell/tpg/tilt/0.85/1500/s9/pt	4689140182440921258	314121.71523583925
cell/tpg/tilt/0.85/1500/s4/far	4583515894746790394	0.02726525026019464
cell/tpg/tilt/1.60/500/abort	4611686018427387904	2.0
cell/tpg/tilt/1.60/600/abort	0	0.0
cell/tpg/tilt/1.60/600/n_outer	4617315517961601024	5.0
cell/tpg/tilt/1.60/600/n_solve_turbine	4630122629401935872	35.0
cell/tpg/tilt/1.60/600/branch	0	0.0
cell/tpg/tilt/1.60/600/nozzle_choked	4607182418800017408	1.0
cell/tpg/tilt/1.60/600/eta_c	4605759685738469959	0.8420448997174582
cell/tpg/tilt/1.60/600/eta_t	4606281695863257249	0.8999996656800883
cell/tpg/tilt/1.60/600/n_corr	4603152151595058896	0.5525504553663385
cell/tpg/tilt/1.60/600/N_ratio	4603895163421635539	0.6350413391097568
cell/tpg/tilt/1.60/600/flowcoef	4605175852193247429	0.7772263552719997
cell/tpg/tilt/1.60/600/nu_t	4607200831857053757	1.0040885199750982
cell/tpg/tilt/1.60/600/pi_c	4612285204780065790	2.2660921939136633
cell/tpg/tilt/1.60/600/tau_c	4608566575125454279	1.307344444436113
cell/tpg/tilt/1.60/600/tau_t	4605519122928150705	0.8153370626289612
cell/tpg/tilt/1.60/600/pi_t	4601273649588779881	0.4219974187243936
cell/tpg/tilt/1.60/600/mdot_air	4606771544444235634	0.9543837829983046
cell/tpg/tilt/1.60/600/mdot_ratio	4606771544444235634	0.9543837829983046
cell/tpg/tilt/1.60/600/thrust	4630108491468180042	34.899543938711375
cell/tpg/tilt/1.60/600/V0	4647641328871307359	507.82277183409855
cell/tpg/tilt/1.60/600/V9	4645807111148238330	403.55956551976817
cell/tpg/tilt/1.60/600/M9	4607182418800017192	0.999999999999976
cell/tpg/tilt/1.60/600/T9	4645959684622932577	412.23236344886215
cell/tpg/tilt/1.60/600/p9	4681279227447137319	95210.47812540886
cell/tpg/tilt/1.60/600/F_over_mdot	4630343252366526524	36.567620448317456
cell/tpg/tilt/1.60/600/tsfc	4545542259282381245	8.014740798282286e-05
cell/tpg/tilt/1.60/600/eta_th	13823832636491453995	-0.37686407987470955
cell/tpg/tilt/1.60/600/eta_p	13824120082316510245	-0.3928205285402007
cell/tpg/tilt/1.60/600/s2/Tt	4645362121196066384	378.2648152796073
cell/tpg/tilt/1.60/600/s2/pt	4686072667236213351	198856.41517664792
cell/tpg/tilt/1.60/600/s3/Tt	4647407346339658095	494.52240478144716
cell/tpg/tilt/1.60/600/s3/pt	4691485324863128335	450626.9701414564
cell/tpg/tilt/1.60/600/s4/Tt	4648488871632306176	600.0
cell/tpg/tilt/1.60/600/s4/pt	4691175656367215835	432601.89133579814
cell/tpg/tilt/1.60/600/s5/Tt	4647313752968416683	489.2022375773765
cell/tpg/tilt/1.60/600/s5/pt	4685512619522841377	182556.8814789886
cell/tpg/tilt/1.60/600/s9/Tt	4647313752968416683	489.2022375773765
cell/tpg/tilt/1.60/600/s9/pt	4685387167389143456	178905.7438494088
cell/tpg/tilt/1.60/600/s4/far	4568904387206261240	0.0029307999950323148
cell/tpg/tilt/1.60/650/abort	0	0.0
cell/tpg/tilt/1.60/650/n_outer	4617315517961601024	5.0
cell/tpg/tilt/1.60/650/n_solve_turbine	4630122629401935872	35.0
cell/tpg/tilt/1.60/650/branch	0	0.0
cell/tpg/tilt/1.60/650/nozzle_choked	4607182418800017408	1.0
cell/tpg/tilt/1.60/650/eta_c	4605772433335805769	0.8434601673245449
cell/tpg/tilt/1.60/650/eta_t	4606281690323706737	0.8999990506664358
cell/tpg/tilt/1.60/650/n_corr	4603369825639872068	0.5767171290078257
cell/tpg/tilt/1.60/650/N_ratio	4604145334271311061	0.6628158828497371
cell/tpg/tilt/1.60/650/flowcoef	4605020632395056785	0.7599934958891074
cell/tpg/tilt/1.60/650/nu_t	4607213446829442815	1.0068896065353667
cell/tpg/tilt/1.60/650/pi_c	4612615824617051641	2.4129168960814664
cell/tpg/tilt/1.60/650/tau_c	4608682862751221090	1.3331654843571745
cell/tpg/tilt/1.60/650/tau_t	4605535585110187437	0.8171647319822363
cell/tpg/tilt/1.60/650/pi_t	4601279908024721913	0.4223448317084429
cell/tpg/tilt/1.60/650/mdot_air	4606948582316111692	0.9740389351570484
cell/tpg/tilt/1.60/650/mdot_ratio	4606948582316111692	0.9740389351570484
cell/tpg/tilt/1.60/650/thrust	4634516692873757836	68.44339760743804
cell/tpg/tilt/1.60/650/V0	4647641328871307359	507.82277183409855
cell/tpg/tilt/1.60/650/V9	4646101677257917851	420.3037102744799
cell/tpg/tilt/1.60/650/M9	4607182418800017341	0.9999999999999926
cell/tpg/tilt/1.60/650/T9	4646594606501002378	448.3234937078747
cell/tpg/tilt/1.60/650/p9	4681716791049910042	101577.86657997631
cell/tpg/tilt/1.60/650/F_over_mdot	4634645061101542216	70.26761984252983
cell/tpg/tilt/1.60/650/tsfc	4543547330086775019	5.7073116067467493e-05
cell/tpg/tilt/1.60/650/eta_th	13820990793729064610	-0.23455505825812845
cell/tpg/tilt/1.60/650/eta_p	13829530544181747347	-0.8863229907446616
cell/tpg/tilt/1.60/650/s2/Tt	4645362121196066384	378.2648152796073
cell/tpg/tilt/1.60/650/s2/pt	4686072667236213351	198856.41517664792
cell/tpg/tilt/1.60/650/s3/Tt	4647579172579033044	504.28959567751485
cell/tpg/tilt/1.60/650/s3/pt	4691986926086648950	479824.00407392473
cell/tpg/tilt/1.60/650/s4/Tt	4648928676283416576	650.0
cell/tpg/tilt/1.60/650/s4/pt	4691657193541795625	460631.0439109677
cell/tpg/tilt/1.60/650/s5/Tt	4647883322866974635	531.1570757832282
cell/tpg/tilt/1.60/650/s5/pt	4685924532973577287	194545.14071205465
cell/tpg/tilt/1.60/650/s9/Tt	4647883322866974635	531.1570757832282
cell/tpg/tilt/1.60/650/s9/pt	4685790842570864648	190654.23789781355
cell/tpg/tilt/1.60/650/s4/far	4571273689358969563	0.0040103920230573865
cell/tpg/tilt/1.60/900/abort	0	0.0
cell/tpg/tilt/1.60/900/n_outer	4618441417868443648	6.0
cell/tpg/tilt/1.60/900/n_solve_turbine	4631107791820423168	42.0
cell/tpg/tilt/1.60/900/branch	0	0.0
cell/tpg/tilt/1.60/900/nozzle_choked	4607182418800017408	1.0
cell/tpg/tilt/1.60/900/eta_c	4605853478912569082	0.8524580338612104
cell/tpg/tilt/1.60/900/eta_t	4606281669154024254	0.8999967003595442
cell/tpg/tilt/1.60/900/n_corr	4604323846255451176	0.6826346943461248
cell/tpg/tilt/1.60/900/N_ratio	4605241781705878825	0.7845460015645688
cell/tpg/tilt/1.60/900/flowcoef	4604765249351320730	0.7316402823636452
cell/tpg/tilt/1.60/900/nu_t	4607240265433139017	1.012844532797731
cell/tpg/tilt/1.60/900/pi_c	4614558624798363133	3.2756934934966453
cell/tpg/tilt/1.60/900/tau_c	4609265771971788052	1.4625973319451235
cell/tpg/tilt/1.60/900/tau_t	4605623004129800308	0.826870192818673
cell/tpg/tilt/1.60/900/pi_t	4601315708678948533	0.42433216723939476
cell/tpg/tilt/1.60/900/mdot_air	4607677430068444407	1.1099145815313116
cell/tpg/tilt/1.60/900/mdot_ratio	4607677430068444407	1.1099145815313116
cell/tpg/tilt/1.60/900/thrust	4643210110277472277	255.96857862046514
cell/tpg/tilt/1.60/900/V0	4647641328871307359	507.82277183409855
cell/tpg/tilt/1.60/900/V9	4647435624184164646	496.12981414121384
cell/tpg/tilt/1.60/900/M9	4607182418800017461	1.0000000000000118
cell/tpg/tilt/1.60/900/T9	4648786694187572480	633.8585045103973
cell/tpg/tilt/1.60/900/p9	4684030513664577764	139421.9238611526
cell/tpg/tilt/1.60/900/F_over_mdot	4642318238922510955	230.62007012045373
cell/tpg/tilt/1.60/900/tsfc	4541325724497396321	4.201893102740297e-05
cell/tpg/tilt/1.60/900/eta_th	13801026178094722350	-0.011276603711385915
cell/tpg/tilt/1.60/900/eta_p	13851113562578565399	-25.040620392007522
cell/tpg/tilt/1.60/900/s2/Tt	4645362121196066384	378.2648152796073
cell/tpg/tilt/1.60/900/s2/pt	4686072667236213351	198856.41517664792
cell/tpg/tilt/1.60/900/s3/Tt	4648077646451447422	553.2491095966686
cell/tpg/tilt/1.60/900/s3/pt	4693842632481615773	651392.6653342132
cell/tpg/tilt/1.60/900/s4/Tt	4651127699538968576	900.0
cell/tpg/tilt/1.60/900/s4/pt	4693618815666058595	625336.9587208446
cell/tpg/tilt/1.60/900/s5/Tt	4649757120238973078	744.1831735368057
cell/tpg/tilt/1.60/900/s5/pt	4688302300836995722	265350.58694890945
cell/tpg/tilt/1.60/900/s9/Tt	4649757120238973078	744.1831735368057
cell/tpg/tilt/1.60/900/s9/pt	4688175042046437913	260043.57520993127
cell/tpg/tilt/1.60/900/s4/far	4576739762139515817	0.009690408819926182
cell/tpg/tilt/1.60/1100/abort	0	0.0
cell/tpg/tilt/1.60/1100/n_outer	4618441417868443648	6.0
cell/tpg/tilt/1.60/1100/n_solve_turbine	4631107791820423168	42.0
cell/tpg/tilt/1.60/1100/branch	0	0.0
cell/tpg/tilt/1.60/1100/nozzle_choked	4607182418800017408	1.0
cell/tpg/tilt/1.60/1100/eta_c	4605923992356855210	0.8602865988004187
cell/tpg/tilt/1.60/1100/eta_t	4606281680444796677	0.8999979538870951
cell/tpg/tilt/1.60/1100/n_corr	4604954460749151450	0.7526469674029628
cell/tpg/tilt/1.60/1100/N_ratio	4605966541352083325	0.8650104862181106
cell/tpg/tilt/1.60/1100/flowcoef	4604939174880322312	0.7509498950504119
cell/tpg/tilt/1.60/1100/nu_t	4607227971022813283	1.010114625314167
cell/tpg/tilt/1.60/1100/pi_c	4616343300044162903	4.136497026485663
cell/tpg/tilt/1.60/1100/tau_c	4609730899326280225	1.565876351613163
cell/tpg/tilt/1.60/1100/tau_t	4605684312288523511	0.8336767657598604
cell/tpg/tilt/1.60/1100/pi_t	4601348493797753799	0.42615210692752864
cell/tpg/tilt/1.60/1100/mdot_air	4608335551682185651	1.2560469352471102
cell/tpg/tilt/1.60/1100/mdot_ratio	4608335551682185651	1.2560469352471102
cell/tpg/tilt/1.60/1100/thrust	4646429000361668841	438.90987456381714
cell/tpg/tilt/1.60/1100/V0	4647641328871307359	507.82277183409855
cell/tpg/tilt/1.60/1100/V9	4648042964706254345	549.3062516590008
cell/tpg/tilt/1.60/1100/M9	4607182418800017128	0.9999999999999689
cell/tpg/tilt/1.60/1100/T9	4650134261106960220	787.0591261938494
cell/tpg/tilt/1.60/1100/p9	4685349241769847948	177801.96305546572
cell/tpg/tilt/1.60/1100/F_over_mdot	4644854985333146091	349.4374790042918
cell/tpg/tilt/1.60/1100/tsfc	4541277574761674075	4.169265572693633e-05
cell/tpg/tilt/1.60/1100/eta_th	4585736513571972657	0.03868913894934812
cell/tpg/tilt/1.60/1100/eta_p	4619967719715465316	7.355628362473087
cell/tpg/tilt/1.60/1100/s2/Tt	4645362121196066384	378.2648152796073
cell/tpg/tilt/1.60/1100/s2/pt	4686072667236213351	198856.41517664792
cell/tpg/tilt/1.60/1100/s3/Tt	4648421281828065536	592.3159288936586
cell/tpg/tilt/1.60/1100/s3/pt	4695313025743046285	822568.9700758025
cell/tpg/tilt/1.60/1100/s4/Tt	4652552666608566272	1100.0
cell/tpg/tilt/1.60/1100/s4/pt	4695030393197031887	789666.2112727704
cell/tpg/tilt/1.60/1100/s5/Tt	4651277624039345810	917.044442344881
cell/tpg/tilt/1.60/1100/s5/pt	4689524946303891612	336517.91970337345
cell/tpg/tilt/1.60/1100/s9/Tt	4651277624039345810	917.044442344881
cell/tpg/tilt/1.60/1100/s9/pt	4689409319627120096	329787.56130930595
cell/tpg/tilt/1.60/1100/s4/far	4579552064940422585	0.014568976510214481
cell/tpg/tilt/1.60/1500/abort	0	0.0
cell/tpg/tilt/1.60/1500/n_outer	4617315517961601024	5.0
cell/tpg/tilt/1.60/1500/n_solve_turbine	4630122629401935872	35.0
cell/tpg/tilt/1.60/1500/branch	0	0.0
cell/tpg/tilt/1.60/1500/nozzle_choked	4607182418800017408	1.0
cell/tpg/tilt/1.60/1500/eta_c	4606044252773871926	0.8736381871927168
cell/tpg/tilt/1.60/1500/eta_t	4606281698479614620	0.8999999561541077
cell/tpg/tilt/1.60/1500/n_corr	4606000793566014540	0.8688132458731928
cell/tpg/tilt/1.60/1500/N_ratio	4607169082381091588	0.9985193600642508
cell/tpg/tilt/1.60/1500/flowcoef	4605827009504037721	0.8495193391812378
cell/tpg/tilt/1.60/1500/nu_t	4607169082381091588	0.9985193600642508
cell/tpg/tilt/1.60/1500/pi_c	4618900637206170435	6.407868705677916
cell/tpg/tilt/1.60/1500/tau_c	4610661635146961828	1.7725412192059844
cell/tpg/tilt/1.60/1500/tau_t	4605762360105784949	0.8423418141343989
cell/tpg/tilt/1.60/1500/pi_t	4601396904040160173	0.4288394152148907
cell/tpg/tilt/1.60/1500/mdot_air	4610065733619296779	1.640224499921376
cell/tpg/tilt/1.60/1500/mdot_ratio	4610065733619296779	1.640224499921376
cell/tpg/tilt/1.60/1500/thrust	4651330223252501722	923.0242805552218
cell/tpg/tilt/1.60/1500/V0	4647641328871307359	507.82277183409855
cell/tpg/tilt/1.60/1500/V9	4648856401945156356	641.7833590347732
cell/tpg/tilt/1.60/1500/M9	4607182418800017679	1.0000000000000602
cell/tpg/tilt/1.60/1500/T9	4652536144161385406	1096.2432304571698
cell/tpg/tilt/1.60/1500/p9	4688547849891943995	279643.4230769609
cell/tpg/tilt/1.60/1500/F_over_mdot	4648161152509909679	562.742649313839
cell/tpg/tilt/1.60/1500/tsfc	4541682503468296427	4.4436559373321954e-05
cell/tpg/tilt/1.60/1500/eta_th	4590195345083638469	0.07675699548839095
cell/tpg/tilt/1.60/1500/eta_p	4615015629160776056	3.478644199698632
cell/tpg/tilt/1.60/1500/s2/Tt	4645362121196066384	378.2648152796073
cell/tpg/tilt/1.60/1500/s2/pt	4686072667236213351	198856.41517664792
cell/tpg/tilt/1.60/1500/s3/Tt	4649108908025886318	670.4899768584417
cell/tpg/tilt/1.60/1500/s3/pt	4698223655756978599	1274245.7997337373
cell/tpg/tilt/1.60/1500/s4/Tt	4654311885213007872	1500.0
cell/tpg/tilt/1.60/1500/s4/pt	4698004741995501728	1223275.9677443877
cell/tpg/tilt/1.60/1500/s5/Tt	4653271803161605980	1263.5127212102152
cell/tpg/tilt/1.60/1500/s5/pt	4692753396866489519	524588.950653931
cell/tpg/tilt/1.60/1500/s9/Tt	4653271803161605980	1263.5127212102152
cell/tpg/tilt/1.60/1500/s9/pt	4692575734621970079	514097.1716408524
cell/tpg/tilt/1.60/1500/s4/far	4582864810253111143	0.025006347148134902
cell/eq/flat/0.85/600/abort	0	0.0
cell/eq/flat/0.85/600/n_outer	4607182418800017408	1.0
cell/eq/flat/0.85/600/n_solve_turbine	4619567317775286272	7.0
cell/eq/flat/0.85/600/branch	0	0.0
cell/eq/flat/0.85/600/nozzle_choked	0	0.0
cell/eq/flat/0.85/600/eta_c	4606101554889448489	0.88
cell/eq/flat/0.85/600/eta_t	4606281698874543309	0.9
cell/eq/flat/0.85/600/n_corr	4603846444209506768	0.6296324200050609
cell/eq/flat/0.85/600/N_ratio	4603846444209506768	0.6296324200050609
cell/eq/flat/0.85/600/flowcoef	4605169574666929177	0.7765294098463783
cell/eq/flat/0.85/600/nu_t	4607142213076022197	0.9955362679498793
cell/eq/flat/0.85/600/pi_c	4613846412252191790	2.9594075866221123
cell/eq/flat/0.85/600/tau_c	4609034857280511168	1.4113239705491623
cell/eq/flat/0.85/600/tau_t	4605468000517985268	0.8096613349449613
cell/eq/flat/0.85/600/pi_t	4601255515559801559	0.42099077789934597
cell/eq/flat/0.85/600/mdot_air	4602479365401147960	0.48892809152667693
cell/eq/flat/0.85/600/mdot_ratio	4602479365401147960	0.48892809152667693
cell/eq/flat/0.85/600/thrust	4633816792897249297	61.24861036305095
cell/eq/flat/0.85/600/V0	4643453651052699634	269.7808475368648
cell/eq/flat/0.85/600/V9	4645623605689650488	393.1284878740148
cell/eq/flat/0.85/600/M9	4606920047798451493	0.9708709673067558
cell/eq/flat/0.85/600/T9	4645932238026576239	410.6722050758753
cell/eq/flat/0.85/600/p9	4677104761256804352	50000.0
cell/eq/flat/0.85/600/F_over_mdot	4638515594196202696	125.27120332113111
cell/eq/flat/0.85/600/tsfc	4540888909484217931	3.905895736326363e-05
cell/eq/flat/0.85/600/eta_th	4596266854839558290	0.19703223910824313
cell/eq/flat/0.85/600/eta_p	4605552548975168152	0.8190480993310585
cell/eq/flat/0.85/600/s2/Tt	4643745586963694955	286.3754828060834
cell/eq/flat/0.85/600/s2/pt	4680086807681088516	77858.48677323764
cell/eq/flat/0.85/600/s3/Tt	4645817825105179205	404.168583461815
cell/eq/flat/0.85/600/s3/pt	4687157011831674918	230414.99643963686
cell/eq/flat/0.85/600/s4/Tt	4648488871632306176	600.0
cell/eq/flat/0.85/600/s4/pt	4686840331871925735	221198.39658205138
cell/eq/flat/0.85/600/s5/Tt	4647253843894004055	485.79680096697615
cell/eq/flat/0.85/600/s5/pt	4681135741655372038	93122.48504716539
cell/eq/flat/0.85/600/s9/Tt	4647253843894004055	485.79680096697615
cell/eq/flat/0.85/600/s9/pt	4681007755086476094	91260.03534622208
cell/eq/flat/0.85/600/s4/far	4572291223944198410	0.004892962589364789
cell/eq/flat/0.85/900/abort	0	0.0
cell/eq/flat/0.85/900/n_outer	4607182418800017408	1.0
cell/eq/flat/0.85/900/n_solve_turbine	4619567317775286272	7.0
cell/eq/flat/0.85/900/branch	0	0.0
cell/eq/flat/0.85/900/nozzle_choked	4607182418800017408	1.0
cell/eq/flat/0.85/900/eta_c	4606101554889448489	0.88
cell/eq/flat/0.85/900/eta_t	4606281698874543309	0.9
cell/eq/flat/0.85/900/n_corr	4605137514235373252	0.7729699869170976
cell/eq/flat/0.85/900/N_ratio	4605137514235373252	0.7729699869170976
cell/eq/flat/0.85/900/flowcoef	4605351739206910182	0.7967537365020945
cell/eq/flat/0.85/900/nu_t	4607163503340654207	0.9978999621493613
cell/eq/flat/0.85/900/pi_c	4616907270683753182	4.637403577914226
cell/eq/flat/0.85/900/tau_c	4609974286876628917	1.6199192440740096
cell/eq/flat/0.85/900/tau_t	4605581748165444197	0.8222898606655461
cell/eq/flat/0.85/900/pi_t	4601300477344228269	0.4234866583142843
cell/eq/flat/0.85/900/mdot_air	4603722453854239761	0.6158667252801725
cell/eq/flat/0.85/900/mdot_ratio	4603722453854239761	0.6158667252801725
cell/eq/flat/0.85/900/thrust	4642005394570971186	221.72849886404725
cell/eq/flat/0.85/900/V0	4643453651052699634	269.7808475368648
cell/eq/flat/0.85/900/V9	4647430571950726324	495.8426279196967
cell/eq/flat/0.85/900/M9	4607182418800017497	1.0000000000000198
cell/eq/flat/0.85/900/T9	4648726456457244297	627.0102674378587
cell/eq/flat/0.85/900/p9	4680015123250853979	76815.34102127088
cell/eq/flat/0.85/900/F_over_mdot	4645041273853649504	360.0267554042275
cell/eq/flat/0.85/900/tsfc	4539851998186042025	3.2032573099781865e-05
cell/eq/flat/0.85/900/eta_th	4595588224252119628	0.17819645652351068
cell/eq/flat/0.85/900/eta_p	4607652022672121687	1.1042730062526596
cell/eq/flat/0.85/900/s2/Tt	4643745586963694955	286.3754828060834
cell/eq/flat/0.85/900/s2/pt	4680086807681088516	77858.48677323764
cell/eq/flat/0.85/900/s3/Tt	4646868721996392269	463.9051556285602
cell/eq/flat/0.85/900/s3/pt	4689946597080518983	361061.22513319965
cell/eq/flat/0.85/900/s4/Tt	4651127699538968576	900.0
cell/eq/flat/0.85/900/s4/pt	4689698477695910857	346618.77612787165
cell/eq/flat/0.85/900/s5/Tt	4649720860114050720	740.0608745989921
cell/eq/flat/0.85/900/s5/pt	4684283624792378555	146788.4272113795
cell/eq/flat/0.85/900/s9/Tt	4649720860114050720	740.0608745989921
cell/eq/flat/0.85/900/s9/pt	4684182752553289891	143852.6586671519
cell/eq/flat/0.85/900/s4/far	4577801703460970356	0.011532583360363204
cell/eq/flat/0.85/1100/abort	0	0.0
cell/eq/flat/0.85/1100/n_outer	4607182418800017408	1.0
cell/eq/flat/0.85/1100/n_solve_turbine	4620693217682128896	8.0
cell/eq/flat/0.85/1100/branch	0	0.0
cell/eq/flat/0.85/1100/nozzle_choked	4607182418800017408	1.0
cell/eq/flat/0.85/1100/eta_c	4606101554889448489	0.88
cell/eq/flat/0.85/1100/eta_t	4606281698874543309	0.9
cell/eq/flat/0.85/1100/n_corr	4605878227132024062	0.8552056381669499
cell/eq/flat/0.85/1100/N_ratio	4605878227132024062	0.8552056381669499
cell/eq/flat/0.85/1100/flowcoef	4605801842563854634	0.8467252475361751
cell/eq/flat/0.85/1100/nu_t	4607170394455003281	0.998665029530928
cell/eq/flat/0.85/1100/pi_c	4618542541183637749	6.089815546283934
cell/eq/flat/0.85/1100/tau_c	4610599936251542908	1.7588413123483795
cell/eq/flat/0.85/1100/tau_t	4605653751056422097	0.83028378740587
cell/eq/flat/0.85/1100/pi_t	4601338733478194731	0.4256103003524198
cell/eq/flat/0.85/1100/mdot_air	4604697550550938350	0.7241242056712431
cell/eq/flat/0.85/1100/mdot_ratio	4604697550550938350	0.7241242056712431
cell/eq/flat/0.85/1100/thrust	4645078790108317781	362.15930758242513
cell/eq/flat/0.85/1100/V0	4643453651052699634	269.7808475368648
cell/eq/flat/0.85/1100/V9	4648041965714523720	549.192679448236
cell/eq/flat/0.85/1100/M9	4607182418800017822	1.000000000000092
cell/eq/flat/0.85/1100/T9	4650078989353439818	780.7754553207863
cell/eq/flat/0.85/1100/p9	4681749066946278804	102047.54268785409
cell/eq/flat/0.85/1100/F_over_mdot	4647506070747899326	500.13423767088887
cell/eq/flat/0.85/1100/tsfc	4539968250792525295	3.2820331402946014e-05
cell/eq/flat/0.85/1100/eta_th	4595162576353403009	0.166382354085048
cell/eq/flat/0.85/1100/eta_p	4607877305349763343	1.1542958094060543
cell/eq/flat/0.85/1100/s2/Tt	4643745586963694955	286.3754828060834
cell/eq/flat/0.85/1100/s2/pt	4680086807681088516	77858.48677323764
cell/eq/flat/0.85/1100/s3/Tt	4647568607315956013	503.68903000305255
cell/eq/flat/0.85/1100/s3/pt	4691889341321637274	474143.8231618047
cell/eq/flat/0.85/1100/s4/Tt	4652552666608566272	1100.0
cell/eq/flat/0.85/1100/s4/pt	4691563512167384416	455178.0702353325
cell/eq/flat/0.85/1100/s5/Tt	4651244794590719900	913.312166146457
cell/eq/flat/0.85/1100/s5/pt	4685896472559791753	193728.47518669468
cell/eq/flat/0.85/1100/s9/Tt	4651244794590719900	913.312166146457
cell/eq/flat/0.85/1100/s9/pt	4685763343365354825	189853.9056829608
cell/eq/flat/0.85/1100/s4/far	4580388399505000810	0.016414571426318338
cell/eq/flat/0.85/1500/abort	0	0.0
cell/eq/flat/0.85/1500/n_outer	4607182418800017408	1.0
cell/eq/flat/0.85/1500/n_solve_turbine	4641240890982006784	200.0
cell/eq/flat/0.85/1500/branch	0	0.0
cell/eq/flat/0.85/1500/nozzle_choked	4607182418800017408	1.0
cell/eq/flat/0.85/1500/eta_c	4606101554889448489	0.88
cell/eq/flat/0.85/1500/eta_t	4606281698874543309	0.9
cell/eq/flat/0.85/1500/n_corr	4607182418799877770	0.9999999999844971
cell/eq/flat/0.85/1500/N_ratio	4607182418799877770	0.9999999999844971
cell/eq/flat/0.85/1500/flowcoef	4607182418799668916	0.9999999999613096
cell/eq/flat/0.85/1500/nu_t	4607182418799877770	0.9999999999844971
cell/eq/flat/0.85/1500/pi_c	4621819117588668126	9.999999999461064
cell/eq/flat/0.85/1500/tau_c	4611770577926402859	2.0375519611028685
cell/eq/flat/0.85/1500/tau_t	4605757427501440085	0.8417941850428955
cell/eq/flat/0.85/1500/pi_t	4601400640323040091	0.4290468205788806
cell/eq/flat/0.85/1500/mdot_air	4607182418799529277	0.9999999999458066
cell/eq/flat/0.85/1500/mdot_ratio	4607182418799529277	0.9999999999458066
cell/eq/flat/0.85/1500/thrust	4649770589892724889	745.7144958770542
cell/eq/flat/0.85/1500/V0	4643453651052699634	269.7808475368648
cell/eq/flat/0.85/1500/V9	4648859063097428992	642.0858970213449
cell/eq/flat/0.85/1500/M9	4607182418800016694	0.9999999999999207
cell/eq/flat/0.85/1500/T9	4652529394908687844	1094.70862806483
cell/eq/flat/0.85/1500/p9	4685110401077606451	170850.78404230028
cell/eq/flat/0.85/1500/F_over_mdot	4649770589893080364	745.714495917467
cell/eq/flat/0.85/1500/tsfc	4540503479226536630	3.644718034626541e-05
cell/eq/flat/0.85/1500/eta_th	4594598930347518818	0.15073803474828212
cell/eq/flat/0.85/1500/eta_p	4607845841469543764	1.1473094245532893
cell/eq/flat/0.85/1500/s2/Tt	4643745586963694955	286.3754828060834
cell/eq/flat/0.85/1500/s2/pt	4680086807681088516	77858.48677323764
cell/eq/flat/0.85/1500/s3/Tt	4648343779432300796	583.5049266033161
cell/eq/flat/0.85/1500/s3/pt	4694935205180467981	778584.8676904157
cell/eq/flat/0.85/1500/s4/Tt	4654311885213007872	1500.0
cell/eq/flat/0.85/1500/s4/pt	4694667685456956715	747441.472982799
cell/eq/flat/0.85/1500/s5/Tt	4653268190414245982	1262.6912775645246
cell/eq/flat/0.85/1500/s5/pt	4689252979832598964	320687.38756253873
cell/eq/flat/0.85/1500/s9/Tt	4653268190414245982	1262.6912775645246
cell/eq/flat/0.85/1500/s9/pt	4689142792485253301	314273.6398112879
cell/eq/flat/0.85/1500/s4/far	4583491089773012698	0.027179190719528325
cell/eq/flow/0.85/600/abort	0	0.0
cell/eq/flow/0.85/600/n_outer	4617315517961601024	5.0
cell/eq/flow/0.85/600/n_solve_turbine	4642366790888849408	232.0
cell/eq/flow/0.85/600/branch	0	0.0
cell/eq/flow/0.85/600/nozzle_choked	0	0.0
cell/eq/flow/0.85/600/eta_c	4605902594713972990	0.857910983220364
cell/eq/flow/0.85/600/eta_t	4606281694560572500	0.899999521053028
cell/eq/flow/0.85/600/n_corr	4603899749699258416	0.6355505182111809
cell/eq/flow/0.85/600/N_ratio	4603899749699258416	0.6355505182111809
cell/eq/flow/0.85/600/flowcoef	4604943420699563249	0.7514212756783804
cell/eq/flow/0.85/600/nu_t	4607204457627871295	1.0048936028238271
cell/eq/flow/0.85/600/pi_c	4613691551668215239	2.8906356722470465
cell/eq/flow/0.85/600/tau_c	4609034856166770041	1.4113237232489537
cell/eq/flow/0.85/600/tau_t	4605468001574172065	0.8096614522052513
cell/eq/flow/0.85/600/pi_t	4601255516119041945	0.4209908089434236
cell/eq/flow/0.85/600/mdot_air	4602274687419834939	0.47756618115230126
cell/eq/flow/0.85/600/mdot_ratio	4602274687419834939	0.47756618115230126
cell/eq/flow/0.85/600/thrust	4633134166636007840	56.39825905140901
cell/eq/flow/0.85/600/V0	4643453651052699634	269.7808475368648
cell/eq/flow/0.85/600/V9	4645497978243987562	385.9873943597837
cell/eq/flow/0.85/600/M9	4606733576545942307	0.9501684995101168
cell/eq/flow/0.85/600/T9	4645980084491899052	413.3919617452291
cell/eq/flow/0.85/600/p9	4677104761256804352	50000.0
cell/eq/flow/0.85/600/F_over_mdot	4638010625699304364	118.09516937595498
cell/eq/flow/0.85/600/tsfc	4541239165341005415	4.143238336860589e-05
cell/eq/flow/0.85/600/eta_th	4595785912743411455	0.18368341439190058
cell/eq/flow/0.85/600/eta_p	4605635364321144146	0.8282424497205432
cell/eq/flow/0.85/600/s2/Tt	4643745586963694955	286.3754828060834
cell/eq/flow/0.85/600/s2/pt	4680086807681088516	77858.48677323764
