# phase-5K two-spool matcher oracle — key	u64 bits	repr
# pypy 3.11.15
r39/eq/mixed/1.60/1500/eta_hpc	4606080989818842030	0.8777168185109667
r39/eq/mixed/1.60/1500/eta_hpt	4606461842859638129	0.92
r39/eq/mixed/1.60/1500/eta_lpt	4606281698874543309	0.9
r39/eq/mixed/1.60/1500/n_lp	4605563783587097682	0.8202953918147478
r39/eq/mixed/1.60/1500/n_hp	4606097110736178750	0.8795065998714973
r39/eq/mixed/1.60/1500/N_lp_ratio	4606666830687114258	0.9427582205831888
r39/eq/mixed/1.60/1500/N_hp_ratio	4606938149409279008	0.9728806498191069
r39/eq/mixed/1.60/1500/slip	4606903536984231270	0.9690378986964958
r39/eq/mixed/1.60/1500/phi_lp	4605753474901719082	0.841355358321157
r39/eq/mixed/1.60/1500/phi_hp	4606855508077728018	0.9637056189117479
r39/eq/mixed/1.60/1500/nu_hpt	4606938149409279008	0.9728806498191069
r39/eq/mixed/1.60/1500/nu_lpt	4606670299010659565	0.9431432818488737
r39/eq/mixed/1.60/1500/tau_hpt	4605728201518607219	0.8385494491370608
r39/eq/mixed/1.60/1500/tau_lpt	4606500994601843205	0.9243467165650264
r39/eq/mixed/1.60/1500/mdot_air	4609586195254787644	1.5337455932275494
r39/eq/mixed/1.60/1500/thrust	4650320246173528892	808.2031802754859
r39/eq/mixed/1.60/1500/V9	4648638978571351262	617.0651832201072
r39/eq/mixed/1.60/1500/T9	4652042031430229719	1003.9475013455038
r39/eq/mixed/1.60/1500/p9	4689344683864281472	326025.264743112
r39/eq/mixed/1.60/1500/F_over_mdot	4647846293752335090	526.9473528362271
r39/eq/mixed/1.60/1500/tsfc	4541196424609405700	4.1142760905768196e-05
r39/eq/mixed/1.60/1500/s25/Tt	4647387741238195808	493.40798378721774
r39/eq/mixed/1.60/1500/s25/pt	4691775865156549905	467538.6410226385
r39/eq/mixed/1.60/1500/s3/Tt	4650084446356162250	781.3958447037378
r39/eq/mixed/1.60/1500/s3/pt	4701857439738029055	2143452.1258816714
r39/eq/mixed/1.60/1500/s4/Tt	4654311885213007872	1500.0
r39/eq/mixed/1.60/1500/s4/pt	4701588626230012148	2057714.0408464046
r39/eq/mixed/1.60/1500/s45/Tt	4653246784665077790	1257.824173700537
r39/eq/mixed/1.60/1500/s45/pt	4695905743919200775	891570.4473055013
r39/eq/mixed/1.60/1500/s5/Tt	4652828273029817819	1162.66564497572
r39/eq/mixed/1.60/1500/s5/pt	4693520398819349394	613879.7298380008
r39/eq/mixed/2.00/400/abort	4616189618054758400	4.0
r39/eq/mixed/2.00/500/abort	4613937818241073152	3.0
r39/eq/mixed/2.00/600/abort	4616189618054758400	4.0
r39/eq/mixed/2.00/650/abort	4611686018427387904	2.0
r39/eq/mixed/2.00/900/abort	0	0.0
r39/eq/mixed/2.00/900/n_pass	4641240890982006784	200.0
r39/eq/mixed/2.00/900/pi_lpc	4609615707593699035	1.5402986488615429
r39/eq/mixed/2.00/900/pi_hpc	4612855892322348201	2.5195283736371334
r39/eq/mixed/2.00/900/eta_lpc	4605981830353712576	0.8667079063813432
r39/eq/mixed/2.00/900/eta_hpc	4605945824513600717	0.8627104551100274
r39/eq/mixed/2.00/900/eta_hpt	4606461842859638129	0.92
r39/eq/mixed/2.00/900/eta_lpt	4606281698874543309	0.9
r39/eq/mixed/2.00/900/n_lp	4603074503526942884	0.5439297880623326
r39/eq/mixed/2.00/900/n_hp	4604138119000532758	0.6620148268750394
r39/eq/mixed/2.00/900/N_lp_ratio	4604313584911805233	0.6814954563481931
r39/eq/mixed/2.00/900/N_hp_ratio	4604920871894938674	0.7489178554711826
r39/eq/mixed/2.00/900/slip	4606371532828082121	0.9099735723611896
r39/eq/mixed/2.00/900/phi_lp	4604135102666686156	0.6616799465463941
r39/eq/mixed/2.00/900/phi_hp	4606786654743359772	0.9560613631979638
r39/eq/mixed/2.00/900/nu_hpt	4606883819281792035	0.9668487939724212
r39/eq/mixed/2.00/900/nu_lpt	4606198708346501634	0.8907862004942333
r39/eq/mixed/2.00/900/tau_hpt	4605549180963530233	0.8186741749242962
r39/eq/mixed/2.00/900/tau_lpt	4606407622859427091	0.9139803707370525
r39/eq/mixed/2.00/900/mdot_air	4608534190806764769	1.3001536811869345
r39/eq/mixed/2.00/900/thrust	4638847344631256201	131.97132111076306
r39/eq/mixed/2.00/900/V9	4647039929067283296	473.6371508711509
r39/eq/mixed/2.00/900/T9	4648207115704015416	567.9680595033051
r39/eq/mixed/2.00/900/p9	4686126412542148120	200420.60944841872
r39/eq/mixed/2.00/900/F_over_mdot	4636843154190479532	101.50440137990762
r39/eq/mixed/2.00/900/tsfc	4543473050872988397	5.6569780536480176e-05
r39/eq/mixed/2.00/900/s25/Tt	4647750506537885683	516.0576073313117
r39/eq/mixed/2.00/900/s25/pt	4692909775437830695	542793.8123634503
r39/eq/mixed/2.00/900/s3/Tt	4649262604568539934	687.9632507614767
r39/eq/mixed/2.00/900/s3/pt	4698624542041042672	1367584.4112843834
r39/eq/mixed/2.00/900/s4/Tt	4651127699538968576	900.0
r39/eq/mixed/2.00/900/s4/pt	4698389592828203238	1312881.034833008
r39/eq/mixed/2.00/900/s45/Tt	4649692236596692042	736.8067574260142
r39/eq/mixed/2.00/900/s45/pt	4693068859731681452	561313.6616296968
r39/eq/mixed/2.00/900/s5/Tt	4649134741592142523	673.4269133131814
r39/eq/mixed/2.00/900/s5/pt	4690344667120865543	384231.9510615025
r39/eq/mixed/2.00/1100/abort	0	0.0
r39/eq/mixed/2.00/1100/n_pass	4641240890982006784	200.0
r39/eq/mixed/2.00/1100/pi_lpc	4610332220402389449	1.6993964523909304
r39/eq/mixed/2.00/1100/pi_hpc	4613829175067554539	2.951752738916516
r39/eq/mixed/2.00/1100/eta_lpc	4606034094005310539	0.8725103373168478
r39/eq/mixed/2.00/1100/eta_hpc	4605989641870645842	0.8675751589769993
r39/eq/mixed/2.00/1100/eta_hpt	4606461842859638129	0.92
r39/eq/mixed/2.00/1100/eta_lpt	4606281698874543309	0.9
r39/eq/mixed/2.00/1100/n_lp	4603653264043695920	0.60818511320665
r39/eq/mixed/2.00/1100/n_hp	4604617636325246288	0.7152519443354013
r39/eq/mixed/2.00/1100/N_lp_ratio	4605038720161128491	0.7620016413247915
r39/eq/mixed/2.00/1100/N_hp_ratio	4605572859324622387	0.821303001091286
r39/eq/mixed/2.00/1100/slip	4606532063008325217	0.9277960025865007
r39/eq/mixed/2.00/1100/phi_lp	4604347388175032667	0.6852483724624493
r39/eq/mixed/2.00/1100/phi_hp	4606666346030518780	0.9427044128920552
r39/eq/mixed/2.00/1100/nu_hpt	4606813801681538596	0.9590752787793844
r39/eq/mixed/2.00/1100/nu_lpt	4606250908614661680	0.8965815944545223
r39/eq/mixed/2.00/1100/tau_hpt	4605620891404627469	0.8266356332055139
r39/eq/mixed/2.00/1100/tau_lpt	4606443408995737851	0.9179534299865105
r39/eq/mixed/2.00/1100/mdot_air	4609459096325638297	1.5055239617181881
r39/eq/mixed/2.00/1100/thrust	4644360135136444864	321.3085019998507
r39/eq/mixed/2.00/1100/V9	4647837652926019413	525.965004617096
r39/eq/mixed/2.00/1100/T9	4649454953745728860	709.8308204544405
r39/eq/mixed/2.00/1100/p9	4688251000895706942	262364.53736149136
r39/eq/mixed/2.00/1100/F_over_mdot	4641713055395323502	213.41971975866494
r39/eq/mixed/2.00/1100/tsfc	4542127356530555683	4.745100097668642e-05
r39/eq/mixed/2.00/1100/s25/Tt	4647887961845371938	531.6844665674764
r39/eq/mixed/2.00/1100/s25/pt	4693391372683648822	598859.110726333
r39/eq/mixed/2.00/1100/s3/Tt	4649729519433581474	741.0453252532645
r39/eq/mixed/2.00/1100/s3/pt	4700342956776956793	1767684.0203115626
r39/eq/mixed/2.00/1100/s4/Tt	4652552666608566272	1100.0
r39/eq/mixed/2.00/1100/s4/pt	4700039270974680794	1696976.6594991
r39/eq/mixed/2.00/1100/s45/Tt	4651209496136642342	909.2991965259178
r39/eq/mixed/2.00/1100/s45/pt	4694510622050431379	729156.8859649174
r39/eq/mixed/2.00/1100/s5/Tt	4650553264670571244	834.6943163348747
r39/eq/mixed/2.00/1100/s5/pt	4692334347426045285	500046.5875916093
r39/eq/mixed/2.00/1500/abort	0	0.0
r39/eq/mixed/2.00/1500/n_pass	4641240890982006784	200.0
r39/eq/mixed/2.00/1500/pi_lpc	4611836811173855864	2.066965431630077
r39/eq/mixed/2.00/1500/pi_hpc	4615974272598487675	3.9043674064799325
r39/eq/mixed/2.00/1500/eta_lpc	4606154970847944671	0.8859303627004883
r39/eq/mixed/2.00/1500/eta_hpc	4606052128185486669	0.8745125335230256
r39/eq/mixed/2.00/1500/eta_hpt	4606461842859638129	0.92
r39/eq/mixed/2.00/1500/eta_lpt	4606281698874543309	0.9
r39/eq/mixed/2.00/1500/n_lp	4604770214092523444	0.732191479363101
r39/eq/mixed/2.00/1500/n_hp	4605489059491529124	0.8119993506752974
r39/eq/mixed/2.00/1500/N_lp_ratio	4606438158838600995	0.9173705454528868
r39/eq/mixed/2.00/1500/N_hp_ratio	4606818390646068745	0.9595847561874403
r39/eq/mixed/2.00/1500/slip	4606786172606009010	0.956007835199179
r39/eq/mixed/2.00/1500/phi_lp	4605120225780535715	0.771050582855015
r39/eq/mixed/2.00/1500/phi_hp	4606748306070190238	0.9518038052062996
r39/eq/mixed/2.00/1500/nu_hpt	4606818390646068745	0.9595847561874403
r39/eq/mixed/2.00/1500/nu_lpt	4606444212147179582	0.9180425977087976
r39/eq/mixed/2.00/1500/tau_hpt	4605723309384587586	0.8380063131542459
r39/eq/mixed/2.00/1500/tau_lpt	4606498629308504669	0.9240841162525829
r39/eq/mixed/2.00/1500/mdot_air	4611774834501160819	2.0394422600237987
r39/eq/mixed/2.00/1500/thrust	4650662141938040780	847.0722285732568
r39/eq/mixed/2.00/1500/V9	4648637466665494525	616.893299424322
r39/eq/mixed/2.00/1500/T9	4652028762488495766	1002.4389973198583
r39/eq/mixed/2.00/1500/p9	4691168315422819041	432174.59213356493
r39/eq/mixed/2.00/1500/F_over_mdot	4646014443420906852	415.3450407384282
r39/eq/mixed/2.00/1500/tsfc	4542165859843813539	4.771190957594928e-05
r39/eq/mixed/2.00/1500/s25/Tt	4648164695399139061	563.1454291867254
r39/eq/mixed/2.00/1500/s25/pt	4694504022915913375	728388.6455962247
r39/eq/mixed/2.00/1500/s3/Tt	4650657165376566347	846.5064590365013
r39/eq/mixed/2.00/1500/s3/pt	4703361633409106959	2843896.8871159623
r39/eq/mixed/2.00/1500/s4/Tt	4654311885213007872	1500.0
r39/eq/mixed/2.00/1500/s4/pt	4703117344526639774	2730141.011631324
r39/eq/mixed/2.00/1500/s45/Tt	4653243201559105167	1257.009469726039
r39/eq/mixed/2.00/1500/s45/pt	4697829770920399461	1182537.3397075173
r39/eq/mixed/2.00/1500/s5/Tt	4652823509241656042	1161.5824849523437
r39/eq/mixed/2.00/1500/s5/pt	4695240326099347776	814105.6176579371
r39/eq/flow_dom/0.85/400/abort	4616189618054758400	4.0
r39/eq/flow_dom/0.85/500/abort	4613937818241073152	3.0
r39/eq/flow_dom/0.85/600/abort	4620693217682128896	8.0
r39/eq/flow_dom/0.85/650/abort	0	0.0
r39/eq/flow_dom/0.85/650/n_pass	4619567317775286272	7.0
r39/eq/flow_dom/0.85/650/pi_lpc	4609971541624042945	1.619309675548138
r39/eq/flow_dom/0.85/650/pi_hpc	4613435470641291994	2.77691285134311
r39/eq/flow_dom/0.85/650/eta_lpc	4606013902815083724	0.8702686648884081
r39/eq/flow_dom/0.85/650/eta_hpc	4606056901709598694	0.875042501160803
r39/eq/flow_dom/0.85/650/eta_hpt	4606461842859638129	0.92
r39/eq/flow_dom/0.85/650/eta_lpt	4606281698874543309	0.9
r39/eq/flow_dom/0.85/650/n_lp	4603440603100285368	0.5845750056253598
r39/eq/flow_dom/0.85/650/n_hp	4604570481665581692	0.7100167254476015
r39/eq/flow_dom/0.85/650/N_lp_ratio	4603440603100285368	0.5845750056253598
r39/eq/flow_dom/0.85/650/N_hp_ratio	4604004023419206736	0.647127226686175
r39/eq/flow_dom/0.85/650/slip	4606311770346842992	0.9033386040931486
r39/eq/flow_dom/0.85/650/phi_lp	4604256642636915073	0.675173593882434
r39/eq/flow_dom/0.85/650/phi_hp	4606629746615960572	0.9386410616190228
r39/eq/flow_dom/0.85/650/nu_hpt	4607029808264484940	0.9830568269651478
r39/eq/flow_dom/0.85/650/nu_lpt	4606321504767577226	0.9044193418962021
r39/eq/flow_dom/0.85/650/tau_hpt	4605462942383585839	0.8090997692177718
r39/eq/flow_dom/0.85/650/tau_lpt	4606372270117111571	0.9100554278868195
r39/eq/flow_dom/0.85/650/mdot_air	4600781715793915641	0.3946896074419182
r39/eq/flow_dom/0.85/650/thrust	4632780361292653524	53.88432088547384
r39/eq/flow_dom/0.85/650/V9	4645746141330121015	400.09383261065835
r39/eq/flow_dom/0.85/650/T9	4645756478413456822	400.6814277685147
r39/eq/flow_dom/0.85/650/p9	4677209034885941118	50758.69050587619
r39/eq/flow_dom/0.85/650/F_over_mdot	4639007502544213971	136.52328277582873
r39/eq/flow_dom/0.85/650/tsfc	4540235587394965916	3.463187468513986e-05
r39/eq/flow_dom/0.85/650/s25/Tt	4644600491373794223	334.9711722753081
r39/eq/flow_dom/0.85/650/s25/pt	4683400358744676887	126077.00095544044
r39/eq/flow_dom/0.85/650/s3/Tt	4646855942802611012	463.17874256374876
r39/eq/flow_dom/0.85/650/s3/pt	4689758367889562014	350104.8442119601
r39/eq/flow_dom/0.85/650/s4/Tt	4648928676283416576	650.0
r39/eq/flow_dom/0.85/650/s4/pt	4689517777672592167	336100.6504434817
r39/eq/flow_dom/0.85/650/s45/Tt	4647837211761267626	525.9148499915511
r39/eq/flow_dom/0.85/650/s45/pt	4684155811815443793	143068.58000049976
r39/eq/flow_dom/0.85/650/s5/Tt	4647127441624930897	478.61166384109407
r39/eq/flow_dom/0.85/650/s5/pt	4681456554510722044	97790.926522389
r39/eq/flow_dom/0.85/900/abort	0	0.0
r39/eq/flow_dom/0.85/900/n_pass	4620693217682128896	8.0
r39/eq/flow_dom/0.85/900/pi_lpc	4611474493007039454	1.9530319216071272
r39/eq/flow_dom/0.85/900/pi_hpc	4615400804156870550	3.6496962593682367
r39/eq/flow_dom/0.85/900/eta_lpc	4606124415137360778	0.8825379973580862
r39/eq/flow_dom/0.85/900/eta_hpc	4606077373905286835	0.8773153714625636
r39/eq/flow_dom/0.85/900/eta_hpt	4606461842859638129	0.92
r39/eq/flow_dom/0.85/900/eta_lpt	4606281698874543309	0.9
r39/eq/flow_dom/0.85/900/n_lp	4604534741722204818	0.706048794644021
r39/eq/flow_dom/0.85/900/n_hp	4605475039515988914	0.8104428207103551
r39/eq/flow_dom/0.85/900/N_lp_ratio	4604534741722204818	0.706048794644021
r39/eq/flow_dom/0.85/900/N_hp_ratio	4605021629717939272	0.7601042209718196
r39/eq/flow_dom/0.85/900/slip	4606541864541402779	0.9288841913564342
r39/eq/flow_dom/0.85/900/phi_lp	4604873548659759755	0.7436639209416439
r39/eq/flow_dom/0.85/900/phi_hp	4606582228240392836	0.9333654621542142
r39/eq/flow_dom/0.85/900/nu_hpt	4607013897071952511	0.9812903297352732
r39/eq/flow_dom/0.85/900/nu_lpt	4606482009798775889	0.9222389800166956
r39/eq/flow_dom/0.85/900/tau_hpt	4605559435269375610	0.8198126315694048
r39/eq/flow_dom/0.85/900/tau_lpt	4606412655460894868	0.9145391017393814
r39/eq/flow_dom/0.85/900/mdot_air	4602904566742686331	0.5250630150010943
r39/eq/flow_dom/0.85/900/thrust	4640550416004050577	180.37552080756407
r39/eq/flow_dom/0.85/900/V9	4647045130471473553	473.932816468202
r39/eq/flow_dom/0.85/900/T9	4648223370681176114	569.8160364539419
r39/eq/flow_dom/0.85/900/p9	4680336317841959847	81489.33748285343
r39/eq/flow_dom/0.85/900/F_over_mdot	4644751080745857732	343.5311870275002
r39/eq/flow_dom/0.85/900/tsfc	4539035433263265681	2.8508446039736025e-05
r39/eq/flow_dom/0.85/900/s25/Tt	4644947644872157868	354.7045639917876
r39/eq/flow_dom/0.85/900/s25/pt	4684464758434997073	152060.11003615943
r39/eq/flow_dom/0.85/900/s3/Tt	4647892500108209768	532.2004073182588
r39/eq/flow_dom/0.85/900/s3/pt	4693014395708113926	554973.2147980935
r39/eq/flow_dom/0.85/900/s4/Tt	4651127699538968576	900.0
r39/eq/flow_dom/0.85/900/s4/pt	4692823708363496822	532774.2862061698
r39/eq/flow_dom/0.85/900/s45/Tt	4649701249170198653	737.8313684077144
r39/eq/flow_dom/0.85/900/s45/pt	4687072092379021624	227943.51508713677
r39/eq/flow_dom/0.85/900/s5/Tt	4649146605090257890	674.7756368982339
r39/eq/flow_dom/0.85/900/s5/pt	4684602842566046286	156078.88717498112
r39/eq/flow_dom/0.85/1100/abort	0	0.0
r39/eq/flow_dom/0.85/1100/n_pass	4641240890982006784	200.0
r39/eq/flow_dom/0.85/1100/pi_lpc	4612285239869671522	2.266107776828947
r39/eq/flow_dom/0.85/1100/pi_hpc	4616636808085667861	4.397184534958815
r39/eq/flow_dom/0.85/1100/eta_lpc	4606205564041559212	0.8915473355445065
r39/eq/flow_dom/0.85/1100/eta_hpc	4606090314876363372	0.8787521078675815
r39/eq/flow_dom/0.85/1100/eta_hpt	4606461842859638129	0.92
r39/eq/flow_dom/0.85/1100/eta_lpt	4606281698874543309	0.9
r39/eq/flow_dom/0.85/1100/n_lp	4605399547242666046	0.8020614947079208
r39/eq/flow_dom/0.85/1100/n_hp	4606100302691627792	0.8798609781148077
r39/eq/flow_dom/0.85/1100/N_lp_ratio	4605399547242666046	0.8020614947079208
r39/eq/flow_dom/0.85/1100/N_hp_ratio	4605774767174030108	0.843719275417786
r39/eq/flow_dom/0.85/1100/slip	4606737697501955012	0.9506260175349941
r39/eq/flow_dom/0.85/1100/phi_lp	4605559412235542354	0.8198100743002021
r39/eq/flow_dom/0.85/1100/phi_hp	4606720400002319274	0.9487056092985899
r39/eq/flow_dom/0.85/1100/nu_hpt	4607049579252911348	0.9852518476222074
r39/eq/flow_dom/0.85/1100/nu_lpt	4606669442878937323	0.9430482321338592
r39/eq/flow_dom/0.85/1100/tau_hpt	4605631448601673896	0.8278077175291587
r39/eq/flow_dom/0.85/1100/tau_lpt	4606448603723932202	0.9185301606713143
r39/eq/flow_dom/0.85/1100/mdot_air	4604097796171642379	0.6575380935698275
r39/eq/flow_dom/0.85/1100/thrust	4644345598744445291	320.4822037806941
r39/eq/flow_dom/0.85/1100/V9	4647840457588664647	526.2838578441086
r39/eq/flow_dom/0.85/1100/T9	4649475863278693697	712.2079591354487
r39/eq/flow_dom/0.85/1100/p9	4682665547279437750	115384.08680444848
r39/eq/flow_dom/0.85/1100/F_over_mdot	4647281997825114952	487.3971666656912
r39/eq/flow_dom/0.85/1100/tsfc	4539241207776655259	2.92056372099208e-05
r39/eq/flow_dom/0.85/1100/s25/Tt	4645230698881721663	370.79432161765357
r39/eq/flow_dom/0.85/1100/s25/pt	4685302298097312153	176435.72236896752
r39/eq/flow_dom/0.85/1100/s3/Tt	4648377002629195130	587.2819667972356
r39/eq/flow_dom/0.85/1100/s3/pt	4694911458839935467	775820.4298151111
r39/eq/flow_dom/0.85/1100/s4/Tt	4652552666608566272	1100.0
r39/eq/flow_dom/0.85/1100/s4/pt	4694644888970045502	744787.6126225067
r39/eq/flow_dom/0.85/1100/s45/Tt	4651220836875658397	910.5884892820792
r39/eq/flow_dom/0.85/1100/s45/pt	4689245491122704551	320251.4872763254
r39/eq/flow_dom/0.85/1100/s5/Tt	4650568294335127426	836.4029913702836
r39/eq/flow_dom/0.85/1100/s5/pt	4686788660965012764	219694.5752677106
r39/eq/flow_dom/0.85/1500/abort	0	0.0
r39/eq/flow_dom/0.85/1500/n_pass	4618441417868443648	6.0
r39/eq/flow_dom/0.85/1500/pi_lpc	4613937818241328640	3.0000000001134595
r39/eq/flow_dom/0.85/1500/pi_hpc	4618441417867983948	5.999999999591704
r39/eq/flow_dom/0.85/1500/eta_lpc	4606281698874543309	0.9
r39/eq/flow_dom/0.85/1500/eta_hpc	4606101554889448489	0.88
r39/eq/flow_dom/0.85/1500/eta_hpt	4606461842859638129	0.92
r39/eq/flow_dom/0.85/1500/eta_lpt	4606281698874543309	0.9
r39/eq/flow_dom/0.85/1500/n_lp	4607182418799968240	0.9999999999945413
r39/eq/flow_dom/0.85/1500/n_hp	4607182418799703272	0.9999999999651239
r39/eq/flow_dom/0.85/1500/N_lp_ratio	4607182418799968240	0.9999999999945413
r39/eq/flow_dom/0.85/1500/N_hp_ratio	4607182418799712008	0.9999999999660938
r39/eq/flow_dom/0.85/1500/slip	4607182418800145524	1.0000000000284475
r39/eq/flow_dom/0.85/1500/phi_lp	4607182418799790776	0.9999999999748388
r39/eq/flow_dom/0.85/1500/phi_hp	4607182418799723830	0.9999999999674063
r39/eq/flow_dom/0.85/1500/nu_hpt	4607182418799712008	0.9999999999660938
r39/eq/flow_dom/0.85/1500/nu_lpt	4607182418799927026	0.9999999999899656
r39/eq/flow_dom/0.85/1500/tau_hpt	4605734372676205380	0.8392345852624676
r39/eq/flow_dom/0.85/1500/tau_lpt	4606503978674089590	0.9246780151365346
r39/eq/flow_dom/0.85/1500/mdot_air	4607182418799741607	0.9999999999693799
r39/eq/flow_dom/0.85/1500/thrust	4649627730615182260	729.473276374038
r39/eq/flow_dom/0.85/1500/V9	4648640884627763504	617.281876746134
r39/eq/flow_dom/0.85/1500/T9	4652058788816003491	1005.8525955426052
r39/eq/flow_dom/0.85/1500/p9	4686572653387041030	213407.92734105157
r39/eq/flow_dom/0.85/1500/F_over_mdot	4649627730615378734	729.4732763963746
r39/eq/flow_dom/0.85/1500/tsfc	4539991739730620687	3.2979498638648523e-05
r39/eq/flow_dom/0.85/1500/s25/Tt	4645801516094770288	403.24152355193564
r39/eq/flow_dom/0.85/1500/s25/pt	4687265604544019372	233575.4603285467
r39/eq/flow_dom/0.85/1500/s3/Tt	4649341121304745016	696.8895702088548
r39/eq/flow_dom/0.85/1500/s3/pt	4698770005499202751	1401452.7618759123
r39/eq/flow_dom/0.85/1500/s4/Tt	4654311885213007872	1500.0
r39/eq/flow_dom/0.85/1500/s4/pt	4698529237748036914	1345394.6514008758
r39/eq/flow_dom/0.85/1500/s45/Tt	4653251304555926244	1258.8518778953521
r39/eq/flow_dom/0.85/1500/s45/pt	4693256637402096046	583173.8595629239
r39/eq/flow_dom/0.85/1500/s5/Tt	4652834285207018557	1164.0326558032677
r39/eq/flow_dom/0.85/1500/s5/pt	4690643205404237792	401609.166229723
r39/eq/flow_dom/1.60/400/abort	4616189618054758400	4.0
r39/eq/flow_dom/1.60/500/abort	4613937818241073152	3.0
r39/eq/flow_dom/1.60/600/abort	4611686018427387904	2.0
r39/eq/flow_dom/1.60/650/abort	0	0.0
r39/eq/flow_dom/1.60/650/n_pass	4641240890982006784	200.0
r39/eq/flow_dom/1.60/650/pi_lpc	4609184952297313800	1.4446517592563186
r39/eq/flow_dom/1.60/650/pi_hpc	4612316201686742490	2.279857585707515
r39/eq/flow_dom/1.60/650/eta_lpc	4605964565505056630	0.8647911231318932
r39/eq/flow_dom/1.60/650/eta_hpc	4606039954327536853	0.8731609637835854
r39/eq/flow_dom/1.60/650/eta_hpt	4606461842859638129	0.92
r39/eq/flow_dom/1.60/650/eta_lpt	4606281698874543309	0.9
r39/eq/flow_dom/1.60/650/n_lp	4602709348713110750	0.5033894598754178
r39/eq/flow_dom/1.60/650/n_hp	4603875069633697810	0.6328104805077166
r39/eq/flow_dom/1.60/650/N_lp_ratio	4603386253995567693	0.5785410428828272
r39/eq/flow_dom/1.60/650/N_hp_ratio	4604035044519561364	0.6505712606724665
r39/eq/flow_dom/1.60/650/slip	4606185155989294652	0.8892815865933197
r39/eq/flow_dom/1.60/650/phi_lp	4604136055681964058	0.6617857524968287
r39/eq/flow_dom/1.60/650/phi_hp	4606983413649849943	0.9779059900265094
r39/eq/flow_dom/1.60/650/nu_hpt	4607076932698794017	0.9882886901643851
r39/eq/flow_dom/1.60/650/nu_lpt	4606240339085480057	0.8954081409888338
r39/eq/flow_dom/1.60/650/tau_hpt	4605457666276637824	0.8085140036763647
r39/eq/flow_dom/1.60/650/tau_lpt	4606369785459453904	0.9097795754728342
r39/eq/flow_dom/1.60/650/mdot_air	4604843515894710974	0.7403296142166125
r39/eq/flow_dom/1.60/650/thrust	4626797080891037916	21.685278315818195
r39/eq/flow_dom/1.60/650/V9	4645743653679745737	399.9524260583972
r39/eq/flow_dom/1.60/650/T9	4645745034281181935	400.0309041641148
r39/eq/flow_dom/1.60/650/p9	4681255822748628552	94869.8949367638
r39/eq/flow_dom/1.60/650/F_over_mdot	4628938009044916520	29.291383053431815
r39/eq/flow_dom/1.60/650/tsfc	4545903086512017748	8.503752881112064e-05
r39/eq/flow_dom/1.60/650/s25/Tt	4646205306155611556	426.194331112167
r39/eq/flow_dom/1.60/650/s25/pt	4688679015563739990	287278.27002434933
r39/eq/flow_dom/1.60/650/s3/Tt	4648070132690258918	552.3948938477522
r39/eq/flow_dom/1.60/650/s3/pt	4693873220188919672	654953.5431239447
r39/eq/flow_dom/1.60/650/s4/Tt	4648928676283416576	650.0
r39/eq/flow_dom/1.60/650/s4/pt	4693648179865070338	628755.4013989868
r39/eq/flow_dom/1.60/650/s45/Tt	4647833862669933745	525.5341023885613
r39/eq/flow_dom/1.60/650/s45/pt	4688340141657330418	267553.2125876389
r39/eq/flow_dom/1.60/650/s5/Tt	4647118795570787014	478.1201925639001
r39/eq/flow_dom/1.60/650/s5/pt	4685522849015715294	182854.59890524944
r39/eq/flow_dom/1.60/900/abort	0	0.0
r39/eq/flow_dom/1.60/900/n_pass	4622382067542392832	11.0
r39/eq/flow_dom/1.60/900/pi_lpc	4610189283064672215	1.6676579877084714
r39/eq/flow_dom/1.60/900/pi_hpc	4613707635680262862	2.8977784084484943
r39/eq/flow_dom/1.60/900/eta_lpc	4606029234442999687	0.8719708175201369
r39/eq/flow_dom/1.60/900/eta_hpc	4606059273622261583	0.8753058363658769
r39/eq/flow_dom/1.60/900/eta_hpt	4606461842859638129	0.92
r39/eq/flow_dom/1.60/900/eta_lpt	4606281698874543309	0.9
r39/eq/flow_dom/1.60/900/n_lp	4603581391932580692	0.6002057059477957
r39/eq/flow_dom/1.60/900/n_hp	4604645954266918580	0.7183958674208584
r39/eq/flow_dom/1.60/900/N_lp_ratio	4604388485535647810	0.6898110960630748
r39/eq/flow_dom/1.60/900/N_hp_ratio	4604977620697224950	0.755218238162995
r39/eq/flow_dom/1.60/900/slip	4606402332817175995	0.9133930580662118
r39/eq/flow_dom/1.60/900/phi_lp	4604331429747561517	0.6834766311009212
r39/eq/flow_dom/1.60/900/phi_hp	4606638575155357912	0.9396212263902965
r39/eq/flow_dom/1.60/900/nu_hpt	4606957081670516023	0.9749825530524622
r39/eq/flow_dom/1.60/900/nu_lpt	4606294117478839509	0.901378742042335
r39/eq/flow_dom/1.60/900/tau_hpt	4605553711732823261	0.8191771913631346
r39/eq/flow_dom/1.60/900/tau_lpt	4606409846231329592	0.9142272146048986
r39/eq/flow_dom/1.60/900/mdot_air	4606386618465722999	0.911648414586195
r39/eq/flow_dom/1.60/900/thrust	4640415499382991879	176.54095980650183
r39/eq/flow_dom/1.60/900/V9	4647042228884523048	473.7678803458134
r39/eq/flow_dom/1.60/900/T9	4648214292887615722	568.7840108105713
r39/eq/flow_dom/1.60/900/p9	4684083087311309977	140952.01836213915
r39/eq/flow_dom/1.60/900/F_over_mdot	4641017479648658668	193.65026800012072
r39/eq/flow_dom/1.60/900/tsfc	4540857166742291955	3.884386017728369e-05
