# slice S smoke — rungs 43+45 TwoSpoolFuelTransient — key	u64 bits (or an integer)	repr
I/r49/4/mf	4578758977622820293	0.013193189321870311
I/r49/4/mf_sched	4579849499673702154	0.01508494352460545
I/r49/5/s	4598175219545276416	0.25
I/r49/5/nu_lp	4605138260911221924	0.7730528845890103
I/r49/5/nu_hp	4605420697241568907	0.8044096162831961
I/r49/5/Tt4	4653286753166904701	1266.9119588628812
I/r49/5/f	4582583807997100203	0.024031424727525657
I/r49/5/pi_lpc	4612144253356541266	2.203497187613416
I/r49/5/pi_hpc	4616566447001913668	4.334691338781628
I/r49/5/phi_lp	4604930618986332161	0.7500000000000001
I/r49/5/phi_hp	4606239372114499003	0.8953007856441028
I/r49/5/mdot_air	4603397500569735548	0.5797896634417579
I/r49/5/sp_thrust	4648094168728286572	555.1274750024727
I/r49/5/branch_choked	1	1
I/r49/5/mf	4579185548395151053	0.013933171654798038
I/r49/5/mf_sched	4580404865266457586	0.016471698512216144
I/r49/6/s	4599075939470750515	0.3
I/r49/6/nu_lp	4605190099792619238	0.7788081565588214
I/r49/6/nu_hp	4605465178950157437	0.8093480779881613
I/r49/6/Tt4	4653496801544936204	1314.6714305967935
I/r49/6/f	4582977128976700431	0.025396031001339078
I/r49/6/pi_lpc	4612197419140987039	2.227107538818998
I/r49/6/pi_hpc	4616648104608011847	4.407217862322404
I/r49/6/phi_lp	4604930618986332159	0.7499999999999999
I/r49/6/phi_hp	4606190799935448269	0.8899081904902687
I/r49/6/mdot_air	4603436379730783535	0.5841061174191163
I/r49/6/sp_thrust	4648286786246769306	577.0255515685596
I/r49/6/branch_choked	1	1
I/r49/6/mf	4579704827360199013	0.014833977066047674
I/r49/6/mf_sched	4580804570178166879	0.01785845349982684
I/r49/7/s	4599976659396224614	0.35
I/r49/7/nu_lp	4605250414078451195	0.7855043874432676
I/r49/7/nu_hp	4605517222374107166	0.8151260587430931
I/r49/7/Tt4	4653753414530296029	1373.0184682445172
I/r49/7/f	4583460609938775197	0.027073442551536975
I/r49/7/pi_lpc	4612260288060557801	2.255026947635305
I/r49/7/pi_hpc	4616745561796227107	4.493777233739851
I/r49/7/phi_lp	4604930618986332164	0.7500000000000004
I/r49/7/phi_hp	4606133842610189986	0.8835846570979877
I/r49/7/mdot_air	4603481615445157503	0.589128290582451
I/r49/7/sp_thrust	4648517733903342286	603.2812603235595
I/r49/7/branch_choked	1	1
I/r49/7/mf	4580254418354060479	0.01594973093056917
I/r49/7/mf_sched	4581204275089876172	0.019245208487437535
I/r49/8/s	4600877379321698713	0.39999999999999997
I/r49/8/nu_lp	4605321434413906174	0.7933892286071396
I/r49/8/nu_hp	4605578836824595306	0.821966636901249
I/r49/8/Tt4	4654072899322768872	1445.6608997572857
I/r49/8/f	4584066924734871563	0.02917701957277789
I/r49/8/pi_lpc	4612335731815083071	2.288530704970554
I/r49/8/pi_hpc	4616863607856042112	4.598623196598169
I/r49/8/phi_lp	4604930618986332161	0.7500000000000001
I/r49/8/phi_hp	4606066275388908936	0.8760831886203713
I/r49/8/mdot_air	4603534880696748739	0.5950419214553552
I/r49/8/sp_thrust	4648799123957814718	635.2716057828436
I/r49/8/branch_choked	1	1
I/r49/8/mf	4580661347434662820	0.017361549788926248
I/r49/8/mf_sched	4581603980001585464	0.020631963475048226
I/r49/9/s	4601778099247172812	0.44999999999999996
I/r49/9/nu_lp	4605406303738067000	0.8028116163839121
I/r49/9/nu_hp	4605652868356582125	0.8301857880372531
I/r49/9/Tt4	4654480211384735591	1538.2729403390201
I/r49/9/f	4584755543017316940	0.03188228834773507
I/r49/9/pi_lpc	4612427931333836149	2.3294755164021645
I/r49/9/pi_hpc	4617009271467644866	4.727998472959316
I/r49/9/phi_lp	4604930618986332160	0.75
I/r49/9/phi_hp	4605984960996679020	0.8670554775716659
I/r49/9/mdot_air	4603598532689869355	0.6021087122879342
I/r49/9/sp_thrust	4649148970285503913	675.0445284663484
I/r49/9/branch_choked	1	1
I/r49/9/mf	4581190265679655100	0.01919660358184737
I/r49/9/mf_sched	4582003684913294758	0.022018718462658925
I/r49/10/s	4602678819172646911	0.49999999999999994
I/r49/10/nu_lp	4605509638111500408	0.8142840364460104
I/r49/10/nu_hp	4605743521005158148	0.8402502538064884
I/r49/10/Tt4	4655015581842203249	1660.002088977166
I/r49/10/f	4585273488180237928	0.03547625488128575
I/r49/10/pi_lpc	4612543261502481601	2.380692399867798
I/r49/10/pi_hpc	4617193357955297811	4.891500118651055
I/r49/10/phi_lp	4604930618986332159	0.7499999999999999
I/r49/10/phi_hp	4605885296008567287	0.855990441116602
I/r49/10/mdot_air	4603676033469944409	0.6107130273345077
I/r49/10/sp_thrust	4649595413555917218	725.7992521017334
I/r49/10/branch_choked	1	1
I/r49/10/mf	4581901966267497457	0.02166581101704063
I/r49/10/mf_sched	4582403389825004050	0.023405473450269616
I/r49/11/s	4603129179135383961	0.5499999999999999
I/r49/11/nu_lp	4605634845018610364	0.8281847955575681
I/r49/11/nu_hp	4605853991453366981	0.8525149373206992
I/r49/11/Tt4	4655277383979451755	1719.5290031622524
I/r49/11/f	4585512455332827895	0.03713442259962634
I/r49/11/pi_lpc	4612666198035719060	2.435287187774927
I/r49/11/pi_hpc	4617350287347522412	5.030881418241602
I/r49/11/phi_lp	4605030153456787741	0.7610505460843658
I/r49/11/phi_hp	4605894013818962718	0.8569583124991345
I/r49/11/mdot_air	4603852371585342063	0.630290490917856
I/r49/11/sp_thrust	4649847955350369371	754.509930105541
I/r49/11/branch_choked	1	1
I/r49/11/mf	4582403389825004051	0.02340547345026962
I/r49/11/mf_sched	4582403389825004051	0.02340547345026962
I/r49/12/s	4603579539098121011	0.6
I/r49/12/nu_lp	4605751328049162939	0.8411170098073265
I/r49/12/nu_hp	4605956976446034322	0.8639485683257127
I/r49/12/Tt4	4655075720636866411	1673.676067756455
I/r49/12/f	4585283444432942557	0.03554534026248366
I/r49/12/pi_lpc	4612758701649474917	2.476367044516041
I/r49/12/pi_hpc	4617418439080124548	5.091412316403993
I/r49/12/phi_lp	4605226501957885104	0.7828496087612589
I/r49/12/phi_hp	4606036586096359887	0.8727870150030926
I/r49/12/mdot_air	4604106173123476829	0.6584681220501057
I/r49/12/sp_thrust	4649757696076127797	744.2486386419683
I/r49/12/branch_choked	1	1
I/r49/12/mf	4582403389825004051	0.02340547345026962
I/r49/12/mf_sched	4582403389825004051	0.02340547345026962
I/r49/13/s	4604029899060858061	0.65
I/r49/13/nu_lp	4605855306771432487	0.8526609669608022
I/r49/13/nu_hp	4606049021669680120	0.8741676409855463
I/r49/13/Tt4	4654908354599143593	1635.6214366150473
I/r49/13/f	4585092780387577101	0.03422234268040301
I/r49/13/pi_lpc	4612840686462911173	2.5127756155346526
I/r49/13/pi_hpc	4617479275358684000	5.1454457861553635
I/r49/13/phi_lp	4605399940582548348	0.8021051642073043
I/r49/13/phi_hp	4606160430143646079	0.8865364662790823
I/r49/13/mdot_air	4604335457170938750	0.6839237649172529
I/r49/13/sp_thrust	4649681773284706586	735.617216574293
I/r49/13/branch_choked	1	1
I/r49/13/mf	4582403389825004051	0.02340547345026962
I/r49/13/mf_sched	4582403389825004051	0.02340547345026962
I/r49/14/s	4604480259023595111	0.7000000000000001
I/r49/14/nu_lp	4605948131517606269	0.862966584006514
I/r49/14/nu_hp	4606131271482217903	0.8832992045506013
I/r49/14/Tt4	4654768255588676986	1603.766609679295
I/r49/14/f	4584932658406686794	0.03311127324332171
I/r49/14/pi_lpc	4612913356278264003	2.545047496414641
I/r49/14/pi_hpc	4617533607329571146	5.193702270197102
I/r49/14/phi_lp	4605553197281083660	0.8191200757464983
I/r49/14/phi_hp	4606268307054077452	0.8985132092577159
I/r49/14/mdot_air	4604542167788822093	0.7068732536581109
I/r49/14/sp_thrust	4649617503937413418	728.3106377181005
I/r49/14/branch_choked	1	1
I/r49/14/mf	4582403389825004051	0.02340547345026962
I/r49/14/mf_sched	4582403389825004051	0.02340547345026962
I/r49/15/s	4604930618986332161	0.7500000000000001
I/r49/15/nu_lp	4606031008658873222	0.8721677950514823
I/r49/15/nu_hp	4606204754484466989	0.891457456652153
I/r49/15/Tt4	4654650097205452426	1576.9005038010969
I/r49/15/f	4584797172683158376	0.03217115218226391
I/r49/15/pi_lpc	4612977793642562502	2.573663434610782
I/r49/15/pi_hpc	4617582139833089340	5.236807792475982
I/r49/15/phi_lp	4605688689246820501	0.8341627057477746
I/r49/15/phi_hp	4606362514999709011	0.9089723922919951
I/r49/15/mdot_air	4604728225848058239	0.727529847786215
I/r49/15/sp_thrust	4649562789273458718	722.0903005960897
I/r49/15/branch_choked	1	1
I/r49/15/mf	4582403389825004051	0.02340547345026962
I/r49/15/mf_sched	4582403389825004051	0.02340547345026962
I/r49/16/s	4605380978949069211	0.8000000000000002
I/r49/16/nu_lp	4606105014502486192	0.8803840942050751
I/r49/16/nu_hp	4606270394173372780	0.8987449260473972
I/r49/16/Tt4	4654549784764495812	1554.0920954081093
I/r49/16/f	4584681783477217710	0.031370478724585524
I/r49/16/pi_lpc	4613034962620000224	2.599051560629036
I/r49/16/pi_hpc	4617625491974926078	5.275312229303152
I/r49/16/phi_lp	4605808546538309360	0.8474695382157886
I/r49/16/phi_hp	4606444975433462711	0.9181273395093886
I/r49/16/mdot_air	4604895479215808871	0.7460987017685
I/r49/16/sp_thrust	4649515970976400222	716.7676764559981
I/r49/16/branch_choked	1	1
I/r49/16/mf	4582403389825004051	0.02340547345026962
I/r49/16/mf_sched	4582403389825004051	0.02340547345026962
I/r49/17/s	4605831338911806261	0.8500000000000002
I/r49/17/nu_lp	4606171108471274301	0.8877219987988166
I/r49/17/nu_hp	4606329018918816413	0.9052535802678282
I/r49/17/Tt4	4654464128504600704	1534.616116771038
I/r49/17/f	4584501481900152029	0.030684692605309805
I/r49/17/pi_lpc	4613085716339603360	2.621590739864544
I/r49/17/pi_hpc	4617664211736740082	5.309702286162279
I/r49/17/phi_lp	4605914640008840133	0.8592482795903541
I/r49/17/phi_hp	4606517302515432182	0.9261572586800344
I/r49/17/mdot_air	4605045673348735655	0.7627736002223927
I/r49/17/sp_thrust	4649475726293693292	712.1923857439374
I/r49/17/branch_choked	1	1
I/r49/17/mf	4582403389825004051	0.02340547345026962
I/r49/17/mf_sched	4582403389825004051	0.02340547345026962
I/r49/18/s	4606281698874543311	0.9000000000000002
I/r49/18/nu_lp	4606230145351955761	0.8942764092222771
I/r49/18/nu_hp	4606381371213113036	0.9110658525198345
I/r49/18/Tt4	4654390613419199642	1517.9007216028754
I/r49/18/f	4584331340975929715	0.030094397694364127
I/r49/18/pi_lpc	4613130806769506480	2.6416149132520204
I/r49/18/pi_hpc	4617698786706297558	5.340411027985018
I/r49/18/phi_lp	4606008609929975170	0.8696810365969869
I/r49/18/phi_hp	4606580858798369195	0.9332134235476607
I/r49/18/mdot_air	4605180435770541131	0.7777352345766614
I/r49/18/sp_thrust	4649440990728211061	708.2434091477904
I/r49/18/branch_choked	1	1
I/r49/18/mf	4582403389825004051	0.02340547345026962
I/r49/18/mf_sched	4582403389825004051	0.02340547345026962
I/r49/19/s	4606732058837280361	0.9500000000000003
I/r49/19/nu_lp	4606282886513901928	0.900131854456089
I/r49/19/nu_hp	4606428116178511231	0.9162555862068728
I/r49/19/Tt4	4654327234521713133	1503.490028735828
I/r49/19/f	4584184256829311942	0.029584097050200396
I/r49/19/pi_lpc	4613170895182174406	2.659417744757863
I/r49/19/pi_hpc	4617729652250848869	5.3678251385677855
I/r49/19/phi_lp	4606091893355932632	0.8789273543037508
I/r49/19/phi_hp	4606636799874900276	0.9394241306663731
I/r49/19/mdot_air	4605301269823586354	0.7911505093616198
I/r49/19/sp_thrust	4649410900459601387	704.8225416633626
I/r49/19/branch_choked	1	1
I/r49/19/mf	4582403389825004051	0.02340547345026962
I/r49/19/mf_sched	4582403389825004051	0.02340547345026962
I/r49/20/s	4607182418800017409	1.0000000000000002
I/r49/20/nu_lp	4606330010078571852	0.9053636211059852
I/r49/20/nu_hp	4606469849343953874	0.9208888983233641
I/r49/20/Tt4	4654272377192689119	1491.0169162106392
I/r49/20/f	4584056622833608404	0.029141277672841095
I/r49/20/pi_lpc	4613206562430504750	2.6752571848864113
I/r49/20/pi_hpc	4617757197973268774	5.392290654776195
I/r49/20/phi_lp	4606165749275966614	0.8871270085964109
I/r49/20/phi_hp	4606686110244696915	0.944898681456474
I/r49/20/mdot_air	4605409554476809139	0.8031725208837684
I/r49/20/sp_thrust	4649384749033130304	701.8494686859558
I/r49/20/branch_choked	1	1
I/r49/20/mf	4582403389825004051	0.02340547345026962
I/r49/20/mf_sched	4582403389825004051	0.02340547345026962
I/r49/point_keys	14	14
I/r49/extra_keys	0	0
I/r49/lagged_route	0	0
I/r49/clipped	9	9
census/I/r49/close_calls	530	530
census/I/r49/eq_calls	0	0
census/I/r49/eq_passes	0	0
census/I/r49/hi_wall_hi0	0	0
census/I/r49/hi_wall_literal	0	0
census/I/r49/hi_wall_map	530	530
census/I/r49/illinois_calls	566	566
census/I/r49/illinois_evals	3944	3944
census/I/r49/illinois_exhausted	0	0
census/I/r49/instant_calls	530	530
census/I/r49/march_calls	1	1
census/I/r49/rw_calls	84	84
census/I/r49/rw_interior	0	0
census/I/r49/rw_one	84	84
census/I/r49/rw_zero	0	0
census/I/r49/sched_calls	0	0
census/I/r49/sched_dormant	0	0
census/I/r49/surge_calls	84	84
census/I/r49/surge_dormant	48	48
census/I/r49/topping_calls	0	0
I/r50/npts	21	21
I/r50/0/s	0	0.0
I/r50/0/nu_lp	4604982328959340258	0.7557409602636336
I/r50/0/nu_hp	4605289037695390238	0.7897924703252703
I/r50/0/Tt4	4652007308841189373	999.9999999999997
I/r50/0/f	4580362397098397465	0.016324357455984904
I/r50/0/pi_lpc	4611954934909333047	2.119422907982677
I/r50/0/pi_hpc	4616194662411773451	4.004480289042031
I/r50/0/phi_lp	4605138831325119760	0.7731162132533047
I/r50/0/phi_hp	4606672101246745290	0.943343370248692
I/r50/0/mdot_air	4603437906198678369	0.5842755893994359
I/r50/0/sp_thrust	4646376594930248244	435.9309706749948
I/r50/0/branch_choked	1	1
I/r50/0/mf	4576651860380027810	0.009537923574162669
I/r50/0/mf_sched	4576651860380027810	0.009537923574162669
I/r50/1/s	4587366580439587226	0.05
I/r50/1/nu_lp	4604991955252730359	0.7568096935199823
I/r50/1/nu_hp	4605296991546221727	0.7906755251580256
I/r50/1/Tt4	4652520155013988381	1092.6077192463047
I/r50/1/f	4581143747905326633	0.019035212631491803
I/r50/1/pi_lpc	4611986205475632698	2.133309829062253
I/r50/1/pi_hpc	4616297408025510439	4.095736725882069
I/r50/1/phi_lp	4605005743507701404	0.7583404973338079
I/r50/1/phi_hp	4606477658144309085	0.9217558493182697
I/r50/1/mdot_air	4603344626291860171	0.5739194393709907
I/r50/1/sp_thrust	4647075850782837354	475.679063994589
I/r50/1/branch_choked	1	1
I/r50/1/mf	4577451270203446396	0.010924678561773364
I/r50/1/mf_sched	4577451270203446396	0.010924678561773364
I/r50/2/s	4591870180066957722	0.1
I/r50/2/nu_lp	4605019119059387486	0.7598254818787031
I/r50/2/nu_hp	4605319669644545629	0.7931932998494166
I/r50/2/Tt4	4652840129207353986	1165.3614276388257
I/r50/2/f	4581755211544001692	0.021156653288923452
I/r50/2/pi_lpc	4612025047450535583	2.1505591310058914
I/r50/2/pi_hpc	4616386690029459287	4.175035075057017
I/r50/2/phi_lp	4604930618986332163	0.7500000000000003
I/r50/2/phi_hp	4606349166912199138	0.9074904568831779
I/r50/2/mdot_air	4603308144180859721	0.5698691114090276
I/r50/2/sp_thrust	4647630339776893367	507.19811413742303
I/r50/2/branch_choked	1	1
I/r50/2/mf	4578103734220938864	0.01205652321014769
I/r50/2/mf_sched	4578250680026864982	0.01231143354938406
I/r50/3/s	4594572339843380020	0.15000000000000002
I/r50/3/nu_lp	4605053864208851005	0.7636829683715473
I/r50/3/nu_hp	4605348916210587461	0.7964403209505028
I/r50/3/Tt4	4652965179125707110	1193.7944871886516
I/r50/3/f	4581986105873184993	0.02195772891553183
I/r50/3/pi_lpc	4612059386401266468	2.1658086885030503
I/r50/3/pi_hpc	4616437898651050125	4.220517467656589
I/r50/3/phi_lp	4604930618986332159	0.7499999999999999
I/r50/3/phi_hp	4606317472656759485	0.9039716876694325
I/r50/3/mdot_air	4603334203042957355	0.5727622262786601
I/r50/3/sp_thrust	4647792393200103979	520.8195695016233
I/r50/3/branch_choked	1	1
I/r50/3/mf	4578403513692847382	0.012576557697683326
I/r50/3/mf_sched	4579050089850283568	0.013698188536994754
I/r50/4/s	4596373779694328218	0.2
I/r50/4/nu_lp	4605093260567558610	0.7680568428239047
I/r50/4/nu_hp	4605382310092231494	0.800147786578784
I/r50/4/Tt4	4653112157815435867	1227.2135720841095
I/r50/4/f	4582258604203482297	0.02290314741699426
I/r50/4/pi_lpc	4612098743801396384	2.1832868852284975
I/r50/4/pi_hpc	4616497201704246727	4.2731891597281395
I/r50/4/phi_lp	4604930618986332161	0.7500000000000001
I/r50/4/phi_hp	4606281188138915403	0.8999432969546403
I/r50/4/mdot_air	4603363750311988062	0.5760426321179286
I/r50/4/sp_thrust	4647931410455071862	536.6240016076615
I/r50/4/branch_choked	1	1
I/r50/4/mf	4578758977622820293	0.013193189321870311
I/r50/4/mf_sched	4579849499673702154	0.01508494352460545
I/r50/5/s	4598175219545276416	0.25
I/r50/5/nu_lp	4605138260911221924	0.7730528845890103
I/r50/5/nu_hp	4605420697241568907	0.8044096162831961
I/r50/5/Tt4	4653286753166904701	1266.9119588628812
I/r50/5/f	4582583807997100203	0.024031424727525657
I/r50/5/pi_lpc	4612144253356541266	2.203497187613416
I/r50/5/pi_hpc	4616566447001913668	4.334691338781628
I/r50/5/phi_lp	4604930618986332161	0.7500000000000001
I/r50/5/phi_hp	4606239372114499003	0.8953007856441028
I/r50/5/mdot_air	4603397500569735548	0.5797896634417579
I/r50/5/sp_thrust	4648094168728286572	555.1274750024727
I/r50/5/branch_choked	1	1
I/r50/5/mf	4579185548395151053	0.013933171654798038
I/r50/5/mf_sched	4580404865266457586	0.016471698512216144
I/r50/6/s	4599075939470750515	0.3
I/r50/6/nu_lp	4605190099792619238	0.7788081565588214
I/r50/6/nu_hp	4605465178950157437	0.8093480779881613
I/r50/6/Tt4	4653496801544936204	1314.6714305967935
I/r50/6/f	4582977128976700431	0.025396031001339078
I/r50/6/pi_lpc	4612197419140987039	2.227107538818998
I/r50/6/pi_hpc	4616648104608011847	4.407217862322404
I/r50/6/phi_lp	4604930618986332159	0.7499999999999999
I/r50/6/phi_hp	4606190799935448269	0.8899081904902687
I/r50/6/mdot_air	4603436379730783535	0.5841061174191163
I/r50/6/sp_thrust	4648286786246769306	577.0255515685596
I/r50/6/branch_choked	1	1
I/r50/6/mf	4579704827360199013	0.014833977066047674
I/r50/6/mf_sched	4580804570178166879	0.01785845349982684
I/r50/7/s	4599976659396224614	0.35
I/r50/7/nu_lp	4605250414078451195	0.7855043874432676
I/r50/7/nu_hp	4605517222374107166	0.8151260587430931
I/r50/7/Tt4	4653753414530296029	1373.0184682445172
I/r50/7/f	4583460609938775197	0.027073442551536975
I/r50/7/pi_lpc	4612260288060557801	2.255026947635305
I/r50/7/pi_hpc	4616745561796227107	4.493777233739851
I/r50/7/phi_lp	4604930618986332164	0.7500000000000004
I/r50/7/phi_hp	4606133842610189986	0.8835846570979877
I/r50/7/mdot_air	4603481615445157503	0.589128290582451
I/r50/7/sp_thrust	4648517733903342286	603.2812603235595
I/r50/7/branch_choked	1	1
I/r50/7/mf	4580254418354060479	0.01594973093056917
I/r50/7/mf_sched	4581204275089876172	0.019245208487437535
I/r50/8/s	4600877379321698713	0.39999999999999997
I/r50/8/nu_lp	4605321434413906174	0.7933892286071396
I/r50/8/nu_hp	4605578836824595306	0.821966636901249
I/r50/8/Tt4	4654072899322768872	1445.6608997572857
I/r50/8/f	4584066924734871563	0.02917701957277789
I/r50/8/pi_lpc	4612335731815083071	2.288530704970554
I/r50/8/pi_hpc	4616863607856042112	4.598623196598169
I/r50/8/phi_lp	4604930618986332161	0.7500000000000001
I/r50/8/phi_hp	4606066275388908936	0.8760831886203713
I/r50/8/mdot_air	4603534880696748739	0.5950419214553552
I/r50/8/sp_thrust	4648799123957814718	635.2716057828436
I/r50/8/branch_choked	1	1
I/r50/8/mf	4580661347434662820	0.017361549788926248
I/r50/8/mf_sched	4581603980001585464	0.020631963475048226
I/r50/9/s	4601778099247172812	0.44999999999999996
I/r50/9/nu_lp	4605438865119899589	0.8064266559663272
I/r50/9/nu_hp	4605681725150376728	0.8333895357260159
I/r50/9/Tt4	4655243873639200806	1711.9096339340408
I/r50/9/f	4585520010830717481	0.037186849397873374
I/r50/9/pi_lpc	4612491497563713426	2.357704593201512
I/r50/9/pi_hpc	4617170355953173090	4.871070236753981
I/r50/9/phi_lp	4604788661543958721	0.7342395578960109
I/r50/9/phi_hp	4605765970065904450	0.8427426002186638
I/r50/9/mdot_air	4603508475460701053	0.5921103513522749
I/r50/9/sp_thrust	4649722586732897925	740.2571684356814
I/r50/9/branch_choked	1	1
I/r50/9/mf	4582003684913294758	0.022018718462658925
I/r50/9/mf_sched	4582003684913294758	0.022018718462658925
I/r50/10/s	4602678819172646911	0.49999999999999994
I/r50/10/nu_lp	4605567932719274867	0.8207560380222801
I/r50/10/nu_hp	4605795389390860138	0.8460088014121372
I/r50/10/Tt4	4655399901764313053	1747.3863222133289
