# phase-6P spool-transient oracle — key	u64 bits (or an integer)	repr
# pypy 3.11.15
fuel/surge_flow/1400/Tt3	4648167828330825671	563.501602282974
fuel/surge_flow/1400/Tt5	4652890391304918628	1176.7897054975847
fuel/surge_flow/1400/flowcoef	4606876652512496218	0.9660531227439819
fuel/surge_flow/1400/Phi	4426822392704775555	8.876801354807347e-13
fuel/surge_flow/1400/sp_thrust	4649270960237976491	688.913180396766
fuel/surge_flow/1400/M9	4607182418800017534	1.000000000000028
fuel/surge_flow/1400/pt9_over_p0	4617956157597594183	5.569002299493667
fuel/surge_flow/1400/eta_c	4606098547895168328	0.8796661565715249
fuel/surge_flow/1400/eta_t	4606281673084289126	0.8999971367065995
fuel/surge_flow/1400/nu_t	4607074646364242706	0.988034856038299
fuel/surge_flow/1400/p_net_spec	4508869586602426368	2.789893187582493e-07
fuel/surge_flow/1400/m	4606481018854440435	0.9221289630949613
fuel/surge_flow/1400/thrust	4648799081656689820	635.2667967017219
fuel/surge_flow/1400/Tt2	4643745586963694955	286.3754828060834
fuel/surge_flow/1400/pt2	4680086807681088516	77858.48677323764
fuel/surge_flow/1400/V0	4643453651052699634	269.7808475368648
fuel/surge_flow/1400/Tt4_out	4653872080561899600	1400.0000000004839
fuel/surge_flow/1100/mf	4578102469382629501	0.012054329065439124
fuel/surge_flow/1100/nu	4605566620785509837	0.8206103841150082
fuel/surge_flow/1100/n	4605566620785509837	0.8206103841150082
fuel/surge_flow/1100/pi_c	4618494000952540457	6.046703160536063
fuel/surge_flow/1100/tau_c	4610601341020897370	1.7591532338047018
fuel/surge_flow/1100/mdot_air	4604636101219965747	0.7173019594618836
fuel/surge_flow/1100/f	4580500960861463387	0.01680509708140519
fuel/surge_flow/1100/pi_t	4601348527277570862	0.4261539654307168
fuel/surge_flow/1100/tau_t	4605684374842665990	0.833683710664787
fuel/surge_flow/1100/Tt3	4647570178767136151	503.77835666070445
fuel/surge_flow/1100/Tt5	4651277691236097969	917.0520817311391
fuel/surge_flow/1100/flowcoef	4606048482910883353	0.8741078267434573
fuel/surge_flow/1100/Phi	4380642661649774697	7.540941754421752e-16
fuel/surge_flow/1100/sp_thrust	4647529981806115477	501.4934239684747
fuel/surge_flow/1100/M9	4607182418800017571	1.0000000000000362
fuel/surge_flow/1100/pt9_over_p0	4615682992265151383	3.7750129534037558
fuel/surge_flow/1100/eta_c	4606058511289506642	0.8752212004281807
fuel/surge_flow/1100/eta_t	4606281385120107805	0.8999651662601625
fuel/surge_flow/1100/nu_t	4606806516637370846	0.9582664764023396
fuel/surge_flow/1100/p_net_spec	4463630180677582848	2.6193447411060333e-10
fuel/surge_flow/1100/m	4604636101219965747	0.7173019594618836
fuel/surge_flow/1100/thrust	4645035916333984172	359.72221566983603
fuel/surge_flow/1100/Tt2	4643745586963694955	286.3754828060834
fuel/surge_flow/1100/pt2	4680086807681088516	77858.48677323764
fuel/surge_flow/1100/V0	4643453651052699634	269.7808475368648
fuel/surge_flow/1100/Tt4_out	4652552666608565604	1099.9999999998481
fuelramp/surge_flow/E_surge	4583951220736207872	0.028775590687285302
fuelramp/surge_flow/E_temp	4592389027578410576	0.1072004556685553
fuelramp/surge_flow/Tt4_peak	4654395699744044097	1519.0572179772573
fuelramp/surge_flow/nu0	4606166045122245188	0.8871598541314332
fuelramp/surge_flow/n_pts	141	141
fuelramp/surge_flow/0/branch	0	0
fuelramp/surge_flow/0/s	0	0.0
fuelramp/surge_flow/0/nu	4606166045122245188	0.8871598541314332
fuelramp/surge_flow/0/Tt4	4653212373585231895	1250.0000000000052
fuelramp/surge_flow/0/pi_c	4619972605972309837	7.359968230355503
fuelramp/surge_flow/0/tau_c	4611069845650294666	1.8631821591447726
fuelramp/surge_flow/0/mdot_air	4605507218955683711	0.8140154561972252
fuelramp/surge_flow/0/f	4581603834005664945	0.020631456949946784
fuelramp/surge_flow/0/tau_t	4605718508286856396	0.8374732842297816
fuelramp/surge_flow/0/Phi	13656902118940758604	-2.6219559004378883e-12
fuelramp/surge_flow/0/sp_thrust	4648476476337684186	598.5908181517982
fuelramp/surge_flow/0/M9	4607182418800017499	1.0000000000000202
fuelramp/surge_flow/0/pt9_over_p0	4616874438047975836	4.608242339354913
fuelramp/surge_flow/7/branch	0	0
fuelramp/surge_flow/7/s	4599976659396224614	0.35
fuelramp/surge_flow/7/nu	4606255702294051331	0.8971137997776285
fuelramp/surge_flow/7/Tt4	4653740325132654173	1370.0422837933504
fuelramp/surge_flow/7/pi_c	4620377217432388283	7.719335397560537
fuelramp/surge_flow/7/tau_c	4611191286572053590	1.8901474606384645
fuelramp/surge_flow/7/mdot_air	4605483285279859606	0.8113582844008416
fuelramp/surge_flow/7/f	4582630033014434092	0.02419179997301872
fuelramp/surge_flow/7/tau_t	4605741316159942857	0.8400054668141134
fuelramp/surge_flow/7/Phi	4587441462146962141	0.050519596222817965
fuelramp/surge_flow/7/sp_thrust	4648963821269915394	653.9955223768195
fuelramp/surge_flow/7/M9	4607182418800017801	1.0000000000000873
fuelramp/surge_flow/7/pt9_over_p0	4617137491214605824	4.841880485189449
fuelramp/surge_flow/14/branch	0	0
fuelramp/surge_flow/14/s	4604480259023595111	0.7000000000000001
fuelramp/surge_flow/14/nu	4606454659048300265	0.919202436724814
fuelramp/surge_flow/14/Tt4	4654131930262100160	1459.0829813979071
fuelramp/surge_flow/14/pi_c	4620848174060550425	8.275257822617776
fuelramp/surge_flow/14/tau_c	4611366193210784785	1.9289845361342979
fuelramp/surge_flow/14/mdot_air	4605739918230678340	0.839850265488487
fuelramp/surge_flow/14/f	4583366050736790447	0.02674537441643182
fuelramp/surge_flow/14/tau_t	4605756190447518595	0.8416568444682614
fuelramp/surge_flow/14/Phi	4589873230635425701	0.07228675952626291
fuelramp/surge_flow/14/sp_thrust	4649371322501519144	700.3230487655137
fuelramp/surge_flow/14/M9	4607182418800017355	0.9999999999999941
fuelramp/surge_flow/14/pt9_over_p0	4617536671427640594	5.196423735978231
fuelramp/surge_flow/21/branch	0	0
fuelramp/surge_flow/21/s	4607407598781385934	1.0500000000000003
fuelramp/surge_flow/21/nu	4606694051744459520	0.945780365045124
fuelramp/surge_flow/21/Tt4	4654360683399624151	1511.095423045908
fuelramp/surge_flow/21/pi_c	4621195000365205003	8.891345100974851
fuelramp/surge_flow/21/tau_c	4611548411563738918	1.9694451383260883
fuelramp/surge_flow/21/mdot_air	4606146761768078399	0.8850189717526361
fuelramp/surge_flow/21/f	4583763701363694209	0.02812500217188552
fuelramp/surge_flow/21/tau_t	4605764147216081263	0.8425402232342502
fuelramp/surge_flow/21/Phi	4589738310466617644	0.07041436605255019
fuelramp/surge_flow/21/sp_thrust	4649651400631758324	732.164245707389
fuelramp/surge_flow/21/M9	4607182418800017906	1.0000000000001106
fuelramp/surge_flow/21/pt9_over_p0	4617976069264140181	5.586687412020088
fuelramp/surge_flow/28/branch	0	0
fuelramp/surge_flow/28/s	4608983858650965609	1.4000000000000006
fuelramp/surge_flow/28/nu	4606847877308990512	0.962858433396951
fuelramp/surge_flow/28/Tt4	4654209033526492254	1476.6142340114088
fuelramp/surge_flow/28/pi_c	4621358624634085705	9.182000190092952
fuelramp/surge_flow/28/tau_c	4611629849180200484	1.987527921699333
fuelramp/surge_flow/28/mdot_air	4606516111058306795	0.9260249803666886
fuelramp/surge_flow/28/f	4583404732227954668	0.026879577798048546
fuelramp/surge_flow/28/tau_t	4605758806015988071	0.841947230901991
fuelramp/surge_flow/28/Phi	4584791895292464927	0.0321345329281526
fuelramp/surge_flow/28/sp_thrust	4649579795760539404	724.0237143330464
fuelramp/surge_flow/28/M9	4607182418800017739	1.0000000000000735
fuelramp/surge_flow/28/pt9_over_p0	4618179043573447587	5.766964813300464
fuelramp/surge_flow/35/branch	0	0
fuelramp/surge_flow/35/s	4610560118520545284	1.7500000000000009
fuelramp/surge_flow/35/nu	4606918096342677963	0.9706543121936247
fuelramp/surge_flow/35/Tt4	4654144335937287098	1461.9037053615161
fuelramp/surge_flow/35/pi_c	4621433284764804937	9.314623223926576
fuelramp/surge_flow/35/tau_c	4611666813976770520	1.9957357553498607
fuelramp/surge_flow/35/mdot_air	4606684855749449156	0.9447594045056396
fuelramp/surge_flow/35/f	4583251100358272301	0.026346560176056123
fuelramp/surge_flow/35/tau_t	4605756480588573336	0.8416890565961976
fuelramp/surge_flow/35/Phi	4579612199863833030	0.014673293973580647
fuelramp/surge_flow/35/sp_thrust	4649548977086670977	720.5200367581712
fuelramp/surge_flow/35/M9	4607182418800016988	0.9999999999999534
fuelramp/surge_flow/35/pt9_over_p0	4618271661892629868	5.849226405667064
fuelramp/surge_flow/42/branch	0	0
fuelramp/surge_flow/42/s	4611911198408756430	2.1000000000000005
fuelramp/surge_flow/42/nu	4606950164800956910	0.9742146262681766
fuelramp/surge_flow/42/Tt4	4654115673602960525	1455.3866450589005
fuelramp/surge_flow/42/pi_c	4621467375120605146	9.375179860609865
fuelramp/surge_flow/42/tau_c	4611683654142304844	1.9994750232528018
fuelramp/surge_flow/42/mdot_air	4606761941474233883	0.9533176391582318
fuelramp/surge_flow/42/f	4583182927699646611	0.026110038753380648
fuelramp/surge_flow/42/tau_t	4605755441672393914	0.8415737137298926
fuelramp/surge_flow/42/Phi	4574377196680595070	0.0067022555274022216
fuelramp/surge_flow/42/sp_thrust	4649535273762138636	718.9621491258163
fuelramp/surge_flow/42/M9	4607182418800016582	0.9999999999999083
fuelramp/surge_flow/42/pt9_over_p0	4618313953109410789	5.886788551754738
fuelramp/surge_flow/49/branch	0	0
fuelramp/surge_flow/49/s	4612699328343546264	2.4499999999999993
fuelramp/surge_flow/49/nu	4606964813704175666	0.9758409812320734
fuelramp/surge_flow/49/Tt4	4654102759834382579	1452.4503940335096
fuelramp/surge_flow/49/pi_c	4621482946356612329	9.40283993218914
fuelramp/surge_flow/49/tau_c	4611688678384905568	2.001181258432254
fuelramp/surge_flow/49/mdot_air	4606797158055667941	0.9572274651138996
fuelramp/surge_flow/49/f	4583152188713497009	0.026003391471577767
fuelramp/surge_flow/49/tau_t	4605754971869429173	0.8415215551230434
fuelramp/surge_flow/49/Phi	4569206539617023661	0.0030618377151004545
fuelramp/surge_flow/49/sp_thrust	4649529089882505341	718.2591234054559
fuelramp/surge_flow/49/M9	4607182418800016759	0.999999999999928
fuelramp/surge_flow/49/pt9_over_p0	4618333270446990927	5.903945794119479
fuelramp/surge_flow/56/branch	0	0
fuelramp/surge_flow/56/s	4613487458278336098	2.799999999999998
fuelramp/surge_flow/56/nu	4606971506109474431	0.9765839874773546
fuelramp/surge_flow/56/Tt4	4654096897040120274	1451.1173489537218
fuelramp/surge_flow/56/pi_c	4621490059872471417	9.415476074737613
fuelramp/surge_flow/56/tau_c	4611690432795904985	2.0019603734267375
fuelramp/surge_flow/56/mdot_air	4606813247596588119	0.9590137629924226
fuelramp/surge_flow/56/f	4583138228283820926	0.025954956501390118
fuelramp/surge_flow/56/tau_t	4605754758230637486	0.841497836452495
fuelramp/surge_flow/56/Phi	4564093941961161985	0.001398863460444322
fuelramp/surge_flow/56/sp_thrust	4649526280421571113	717.939724676141
fuelramp/surge_flow/56/M9	4607182418800016994	0.999999999999954
fuelramp/surge_flow/56/pt9_over_p0	4618342095374868594	5.911783904615833
fuelramp/surge_flow/63/branch	0	0
fuelramp/surge_flow/63/s	4614275588213125932	3.149999999999997
fuelramp/surge_flow/63/nu	4606974563724361949	0.9769234509222106
fuelramp/surge_flow/63/Tt4	4654094226113995813	1450.5100506639658
fuelramp/surge_flow/63/pi_c	4621493309829745865	9.421249158569838
fuelramp/surge_flow/63/tau_c	4611691234168363672	2.0023162542887114
fuelramp/surge_flow/63/mdot_air	4606820598702352568	0.9598298996800372
fuelramp/surge_flow/63/f	4583131867235708814	0.02593288718240632
fuelramp/surge_flow/63/tau_t	4605754660830445297	0.8414870228588979
fuelramp/surge_flow/63/Phi	4559034076950254682	0.0006391213164912521
fuelramp/surge_flow/63/sp_thrust	4649525000095371216	717.7941684392226
fuelramp/surge_flow/63/M9	4607182418800016769	0.9999999999999291
fuelramp/surge_flow/63/pt9_over_p0	4618346127237890743	5.915364918343292
fuelramp/surge_flow/70/branch	0	0
fuelramp/surge_flow/70/s	4615063718147915766	3.4999999999999956
fuelramp/surge_flow/70/nu	4606975960717133548	0.977078548276237
fuelramp/surge_flow/70/Tt4	4654093007389394058	1450.2329447719117
fuelramp/surge_flow/70/pi_c	4621494794690571078	9.423886801252262
fuelramp/surge_flow/70/tau_c	4611691600269733878	2.002478835956931
fuelramp/surge_flow/70/mdot_air	4606823957376256200	0.9602027873900392
fuelramp/surge_flow/70/f	4583128964511823594	0.02592281633587038
fuelramp/surge_flow/70/tau_t	4605754616372437887	0.8414820870285523
fuelramp/surge_flow/70/Phi	4554022261737583064	0.00029201023616190263
fuelramp/surge_flow/70/sp_thrust	4649524415805715240	717.7277423959213
fuelramp/surge_flow/70/M9	4607182418800017682	1.0000000000000608
fuelramp/surge_flow/70/pt9_over_p0	4618347969343158143	5.917001036488613
fuelramp/surge_flow/77/branch	0	0
fuelramp/surge_flow/77/s	4615851848082705600	3.8499999999999943
fuelramp/surge_flow/77/nu	4606976598996026148	0.9771494114685066
fuelramp/surge_flow/77/Tt4	4654092450892663919	1450.1064120650078
fuelramp/surge_flow/77/pi_c	4621495473113596387	9.425091922633277
fuelramp/surge_flow/77/tau_c	4611691767531777479	2.002553115225712
fuelramp/surge_flow/77/mdot_air	4606825491943351206	0.96037315856221
fuelramp/surge_flow/77/f	4583127639017020521	0.02591821760196603
fuelramp/surge_flow/77/tau_t	4605754596068799834	0.8414798328719073
fuelramp/surge_flow/77/Phi	4549054296963610001	0.000133418475561625
fuelramp/surge_flow/77/sp_thrust	4649524148988187321	717.6974087549235
fuelramp/surge_flow/77/M9	4607182418800017762	1.0000000000000786
fuelramp/surge_flow/77/pt9_over_p0	4618348810989310163	5.917748568437861
fuelramp/surge_flow/84/branch	0	0
fuelramp/surge_flow/84/s	4616414798036126917	4.199999999999993
fuelramp/surge_flow/84/nu	4606976890623934641	0.9771817886703699
fuelramp/surge_flow/84/Tt4	4654092196700143432	1450.0486153773545
fuelramp/surge_flow/84/pi_c	4621495783082764247	9.425642538484608
fuelramp/surge_flow/84/tau_c	4611691843951725480	2.0025870525000364
fuelramp/surge_flow/84/mdot_air	4606826193084189393	0.960451000832416
fuelramp/surge_flow/84/f	4583127033557433789	0.02591611699204831
fuelramp/surge_flow/84/tau_t	4605754586794000421	0.8414788031623216
fuelramp/surge_flow/84/Phi	4544120733114442327	6.0958646119384126e-05
fuelramp/surge_flow/84/sp_thrust	4649524027109491076	717.6835527513617
fuelramp/surge_flow/84/M9	4607182418800017574	1.0000000000000369
fuelramp/surge_flow/84/pt9_over_p0	4618349195534676294	5.918090113333454
fuelramp/surge_flow/91/branch	0	0
fuelramp/surge_flow/91/s	4616808863003521834	4.549999999999992
fuelramp/surge_flow/91/nu	4606977023868268122	0.977196581763063
fuelramp/surge_flow/91/Tt4	4654092080574450878	1450.0222114518251
fuelramp/surge_flow/91/pi_c	4621495924707088787	9.42589411382213
fuelramp/surge_flow/91/tau_c	4611691878867539613	2.002602558236346
fuelramp/surge_flow/91/mdot_air	4606826513434600338	0.9604865668726339
fuelramp/surge_flow/91/f	4583126756956335476	0.025915157339210862
fuelramp/surge_flow/91/tau_t	4605754582556751171	0.8414783327331538
fuelramp/surge_flow/91/Phi	4538841664080023491	2.7851930510261262e-05
fuelramp/surge_flow/91/sp_thrust	4649523971429466230	717.6772226654127
fuelramp/surge_flow/91/M9	4607182418800017304	0.9999999999999885
fuelramp/surge_flow/91/pt9_over_p0	4618349371232746861	5.918246164568115
fuelramp/surge_flow/98/branch	0	0
fuelramp/surge_flow/98/s	4617202927970916751	4.899999999999991
fuelramp/surge_flow/98/nu	4606977084747448165	0.9772033407098034
fuelramp/surge_flow/98/Tt4	4654092027519778393	1450.0101482159428
fuelramp/surge_flow/98/pi_c	4621495989415055738	9.426009058261787
fuelramp/surge_flow/98/tau_c	4611691894820463245	2.0026096427575966
fuelramp/surge_flow/98/mdot_air	4606826659802383019	0.9605028169608735
fuelramp/surge_flow/98/f	4583126630584387764	0.02591471889844206
fuelramp/surge_flow/98/tau_t	4605754580620838795	0.8414781178037044
fuelramp/surge_flow/98/Phi	4533629449485310306	1.2725524806617056e-05
fuelramp/surge_flow/98/sp_thrust	4649523945990613886	717.6743306027345
fuelramp/surge_flow/98/M9	4607182418800016671	0.9999999999999182
fuelramp/surge_flow/98/pt9_over_p0	4618349451508968072	5.918317464175409
fuelramp/surge_flow/105/branch	0	0
fuelramp/surge_flow/105/s	4617596992938311668	5.249999999999989
fuelramp/surge_flow/105/nu	4606977112563086452	0.9772064288660105
fuelramp/surge_flow/105/Tt4	4654092003279780507	1450.0046366785307
fuelramp/surge_flow/105/pi_c	4621496018980058589	9.426061576256808
fuelramp/surge_flow/105/tau_c	4611691902109323741	2.002612879661895
fuelramp/surge_flow/105/mdot_air	4606826726677692404	0.9605102416116993
fuelramp/surge_flow/105/f	4583126572846580706	0.02591451858018335
fuelramp/surge_flow/105/tau_t	4605754579736339390	0.8414780196045439
fuelramp/surge_flow/105/Phi	4528478325134699865	5.814287628562572e-06
fuelramp/surge_flow/105/sp_thrust	4649523934367895346	717.6730092526179
fuelramp/surge_flow/105/M9	4607182418800017255	0.999999999999983
fuelramp/surge_flow/105/pt9_over_p0	4618349488187091217	5.918350040892862
fuelramp/surge_flow/112/branch	0	0
fuelramp/surge_flow/112/s	4617991057905706585	5.599999999999988
fuelramp/surge_flow/112/nu	4606977125272039046	0.9772078398431894
fuelramp/surge_flow/112/Tt4	4654091992204668037	1450.0021184895024
fuelramp/surge_flow/112/pi_c	4621496032488294156	9.426085571703446
fuelramp/surge_flow/112/tau_c	4611691905439597726	2.0026143586006375
fuelramp/surge_flow/112/mdot_air	4606826757232993481	0.9605136339315773
fuelramp/surge_flow/112/f	4583126546466497734	0.02591442705588489
fuelramp/surge_flow/112/tau_t	4605754579332253605	0.8414779747420097
fuelramp/surge_flow/112/Phi	4523382961867385741	2.656522164271594e-06
fuelramp/surge_flow/112/sp_thrust	4649523929057560742	717.6724055374696
fuelramp/surge_flow/112/M9	4607182418800017869	1.0000000000001024
fuelramp/surge_flow/112/pt9_over_p0	4618349504945318043	5.918364925188281
fuelramp/surge_flow/119/branch	0	0
fuelramp/surge_flow/119/s	4618385122873101502	5.949999999999987
fuelramp/surge_flow/119/nu	4606977131078743668	0.9772084845169062
fuelramp/surge_flow/119/Tt4	4654091987144490417	1450.0009679383186
fuelramp/surge_flow/119/pi_c	4621496038660190006	9.426096535192851
fuelramp/surge_flow/119/tau_c	4611691906961195122	2.002615034325623
fuelramp/surge_flow/119/mdot_air	4606826771193672991	0.9605151838783604
fuelramp/surge_flow/119/f	4583126534413532262	0.025914385238760572
fuelramp/surge_flow/119/tau_t	4605754579147572673	0.8414779542383074
fuelramp/surge_flow/119/Phi	4518338738135147027	1.213779474909986e-06
fuelramp/surge_flow/119/sp_thrust	4649523926631251895	717.6721296980894
fuelramp/surge_flow/119/M9	4607182418800017221	0.9999999999999792
fuelramp/surge_flow/119/pt9_over_p0	4618349512602116455	5.918371725791395
fuelramp/surge_flow/126/branch	0	0
fuelramp/surge_flow/126/s	4618779187840496419	6.299999999999986
fuelramp/surge_flow/126/nu	4606977133731835132	0.9772087790692292
fuelramp/surge_flow/126/Tt4	4654091984832493910	1450.0004422511752
fuelramp/surge_flow/126/pi_c	4621496041480137802	9.426101544426405
fuelramp/surge_flow/126/tau_c	4611691907656414962	2.0026153430652522
fuelramp/surge_flow/126/mdot_air	4606826777572327116	0.960515892051228
fuelramp/surge_flow/126/f	4583126528906528314	0.02591436613250251
fuelramp/surge_flow/126/tau_t	4605754579063209205	0.8414779448720809
fuelramp/surge_flow/126/Phi	4513341058456074258	5.545769771583763e-07
fuelramp/surge_flow/126/sp_thrust	4649523925522681466	717.6720036682229
fuelramp/surge_flow/126/M9	4607182418800017723	1.00000000000007
fuelramp/surge_flow/126/pt9_over_p0	4618349516100522790	5.918374833000405
fuelramp/surge_flow/133/branch	0	0
fuelramp/surge_flow/133/s	4619173252807891336	6.649999999999984
fuelramp/surge_flow/133/nu	4606977134944026787	0.9772089136495378
fuelramp/surge_flow/133/Tt4	4654091983776148987	1450.0002020661475
fuelramp/surge_flow/133/pi_c	4621496042768565725	9.426103833134158
fuelramp/surge_flow/133/tau_c	4611691907974059350	2.0026154841276975
fuelramp/surge_flow/133/mdot_air	4606826780486720177	0.9605162156138559
fuelramp/surge_flow/133/f	4583126526390393008	0.025914357402904542
fuelramp/surge_flow/133/tau_t	4605754579024663754	0.8414779405926762
fuelramp/surge_flow/133/Phi	4508386006651197497	2.533888093005942e-07
fuelramp/surge_flow/133/sp_thrust	4649523925016178586	717.6719460855122
fuelramp/surge_flow/133/M9	4607182418800017500	1.0000000000000204
fuelramp/surge_flow/133/pt9_over_p0	4618349517698936894	5.918376252677318
fuelramp/surge_flow/140/branch	0	0
fuelramp/surge_flow/140/s	4619567317775286253	6.999999999999983
fuelramp/surge_flow/140/nu	4606977135497868589	0.9772089751383298
fuelramp/surge_flow/140/Tt4	4654091983293512706	1450.0000923273624
fuelramp/surge_flow/140/pi_c	4621496043357239327	9.426104878828538
fuelramp/surge_flow/140/tau_c	4611691908119188820	2.002615548578129
fuelramp/surge_flow/140/mdot_air	4606826781818285784	0.9605163634473355
fuelramp/surge_flow/140/f	4583126525240789120	0.025914353414414837
fuelramp/surge_flow/140/tau_t	4605754579007104574	0.8414779386432156
fuelramp/surge_flow/140/Phi	4503337798742654540	1.1574401651459217e-07
fuelramp/surge_flow/140/sp_thrust	4649523924784793196	717.6719197800389
fuelramp/surge_flow/140/M9	4607182418800017462	1.000000000000012
fuelramp/surge_flow/140/pt9_over_p0	4618349518429249583	5.918376901325288
fuelramp/surge_flow/last/branch	0	0
fuelramp/surge_flow/last/s	4619567317775286253	6.999999999999983
fuelramp/surge_flow/last/nu	4606977135497868589	0.9772089751383298
fuelramp/surge_flow/last/Tt4	4654091983293512706	1450.0000923273624
fuelramp/surge_flow/last/pi_c	4621496043357239327	9.426104878828538
fuelramp/surge_flow/last/tau_c	4611691908119188820	2.002615548578129
fuelramp/surge_flow/last/mdot_air	4606826781818285784	0.9605163634473355
fuelramp/surge_flow/last/f	4583126525240789120	0.025914353414414837
fuelramp/surge_flow/last/tau_t	4605754579007104574	0.8414779386432156
fuelramp/surge_flow/last/Phi	4503337798742654540	1.1574401651459217e-07
fuelramp/surge_flow/last/sp_thrust	4649523924784793196	717.6719197800389
fuelramp/surge_flow/last/M9	4607182418800017462	1.000000000000012
fuelramp/surge_flow/last/pt9_over_p0	4618349518429249583	5.918376901325288
fuelstep/surge_flow/E_surge0	4589878509555384016	0.07236001925729885
fuelstep/surge_flow/E_temp0	4599556150769409920	0.32665708202284094
fuelstep/surge_flow/Tt4_peak	4655008189885129333	1658.3213525285512
fuelstep/surge_flow/Tt4_target	4654091982887452672	1450.0
tt4_from_f/surge_flow/650/0.02	4653544611478422609	1325.5421508962938
tt4_from_f/surge_flow/700/0.025	4654416836170749834	1523.8630850030772
tt4_from_f/surge_flow/600/0.03	4654739253648113899	1597.1723318584798
fuel/surge_tilted/1400/mf	4582187402289807026	0.022656116154620327
fuel/surge_tilted/1400/nu	4606757350217255086	0.9528079072372486
fuel/surge_tilted/1400/n	4606757350217255086	0.9528079072372486
fuel/surge_tilted/1400/pi_c	4621184714676205038	8.87307404697182
fuel/surge_tilted/1400/tau_c	4611540556206546594	1.9677008986417737
fuel/surge_tilted/1400/mdot_air	4606479032270340726	0.9219084079541762
fuel/surge_tilted/1400/f	4582740550755505534	0.024575235412915834
fuel/surge_tilted/1400/pi_t	4601387508714893747	0.4283178698931593
fuel/surge_tilted/1400/tau_t	4605746349321594531	0.8405642600093483
fuel/surge_tilted/1400/Tt3	4648167825626761788	563.5012948665021
fuel/surge_tilted/1400/Tt5	4652890392441925875	1176.7899640231014
fuel/surge_tilted/1400/flowcoef	4606890315906243817	0.9675700641772923
fuel/surge_tilted/1400/Phi	4444131736349326238	1.3063804599220337e-11
fuel/surge_tilted/1400/sp_thrust	4649270625049293268	688.8750738553304
fuel/surge_tilted/1400/M9	4607182418800017437	1.0000000000000064
fuel/surge_tilted/1400/pt9_over_p0	4617954658665605249	5.567670980448498
fuel/surge_tilted/1400/eta_c	4606097395602104291	0.8795382263424439
fuel/surge_tilted/1400/eta_t	4606281664815487429	0.8999962186851965
fuel/surge_tilted/1400/nu_t	4607058568749000823	0.9862498821760387
fuel/surge_tilted/1400/p_net_spec	4526453732468064256	4.099390935152769e-06
fuel/surge_tilted/1400/m	4606479032270340726	0.9219084079541762
fuel/surge_tilted/1400/thrust	4648797436135641052	635.0797226172831
fuel/surge_tilted/1400/Tt2	4643745586963694955	286.3754828060834
fuel/surge_tilted/1400/pt2	4680086807681088516	77858.48677323764
fuel/surge_tilted/1400/V0	4643453651052699634	269.7808475368648
fuel/surge_tilted/1400/Tt4_out	4653872080561949867	1400.0000000119132
fuel/surge_tilted/1100/mf	4578078609533641679	0.012012938825266687
fuel/surge_tilted/1100/nu	4605516313377245717	0.8150251398186038
fuel/surge_tilted/1100/n	4605516313377245717	0.8150251398186038
fuel/surge_tilted/1100/pi_c	4618470593670557436	6.025913317814908
fuel/surge_tilted/1100/tau_c	4610601291835239376	1.7591423123947045
fuel/surge_tilted/1100/mdot_air	4604613886847829542	0.7148356687195629
fuel/surge_tilted/1100/f	4580500983447461876	0.016805175442328804
fuel/surge_tilted/1100/pi_t	4601348539263727204	0.4261546307960542
fuel/surge_tilted/1100/tau_t	4605684397237837334	0.8336861970282736
fuel/surge_tilted/1100/Tt3	4647570123745391795	503.77522903664357
fuel/surge_tilted/1100/Tt5	4651277715293397887	917.0548167294909
fuel/surge_tilted/1100/flowcoef	4606075181139082159	0.8770719255097584
fuel/surge_tilted/1100/Phi	4400282440140786690	1.50489537931791e-14
fuel/surge_tilted/1100/sp_thrust	4647517537242221762	500.7860324105242
fuel/surge_tilted/1100/M9	4607182418800016545	0.9999999999999042
fuel/surge_tilted/1100/pt9_over_p0	4615653778724523155	3.7620395352292433
fuel/surge_tilted/1100/eta_c	4606039391976682220	0.8730985302969123
fuel/surge_tilted/1100/eta_t	4606281279389274986	0.8999534277796617
fuel/surge_tilted/1100/nu_t	4606747770241052096	0.9517443162216566
fuel/surge_tilted/1100/p_net_spec	4482876032210173952	5.209585651755333e-09
fuel/surge_tilted/1100/m	4604613886847829542	0.7148356687195629
fuel/surge_tilted/1100/thrust	4645005261997190864	357.97971836359375
fuel/surge_tilted/1100/Tt2	4643745586963694955	286.3754828060834
fuel/surge_tilted/1100/pt2	4680086807681088516	77858.48677323764
fuel/surge_tilted/1100/V0	4643453651052699634	269.7808475368648
fuel/surge_tilted/1100/Tt4_out	4652552666608557778	1099.9999999980687
fuelramp/surge_tilted/E_surge	4584852021360903264	0.03255174133790528
fuelramp/surge_tilted/E_temp	4592633315548511232	0.11059063228161392
fuelramp/surge_tilted/Tt4_peak	4654400511046123395	1520.151181414695
fuelramp/surge_tilted/nu0	4606130639227386259	0.8832290101634491
fuelramp/surge_tilted/n_pts	141	141
fuelramp/surge_tilted/0/branch	0	0
fuelramp/surge_tilted/0/s	0	0.0
fuelramp/surge_tilted/0/nu	4606130639227386259	0.8832290101634491
fuelramp/surge_tilted/0/Tt4	4653212373585231877	1250.0000000000011
fuelramp/surge_tilted/0/pi_c	4619960793606255277	7.3494767417402445
fuelramp/surge_tilted/0/tau_c	4611069820949999532	1.863176674577498
fuelramp/surge_tilted/0/mdot_air	4605496767051013531	0.812855061675623
fuelramp/surge_tilted/0/f	4581603845458970352	0.020631496686582318
