# slice R oracle (cpython) — rungs 40+44 TwoSpoolTransient — key	u64 bits (or an integer)	repr
G/r44/65/pi_hpc	4617458131724807434	5.126666466832157
G/r44/65/phi_lp	4605710764359832252	0.8366135356214595
G/r44/65/phi_hp	4606683302889387249	0.9445870024061646
G/r44/65/mdot_air	4605183195474202384	0.7780416232312479
G/r44/65/f	4583331777658918926	0.0266264657908764
G/r44/65/Phi_lp	4588232727110853602	0.0560100998571398
G/r44/65/Phi_hp	4589349286445584555	0.06501557323651024
G/r44/65/sp_thrust	4649018007996503690	660.1558399691287
G/r44/66/s	4608623570680775970	1.3200000000000007
G/r44/66/nu_lp	4606561764460001104	0.9310935261380369
G/r44/66/nu_hp	4606302309878812682	0.9022882811500506
G/r44/66/Tt4	4653872080561897472	1400.0
G/r44/66/slip	4607326194678862760	1.0319246582159654
G/r44/66/pi_lpc	4613127541442364593	2.640164816701678
G/r44/66/pi_hpc	4617468518680007768	5.135891936287486
G/r44/66/phi_lp	4605730682792575597	0.8388249258860704
G/r44/66/phi_hp	4606691900580645328	0.9455415378854983
G/r44/66/mdot_air	4605210062461810551	0.7810244580557385
G/r44/66/f	4583326395352185126	0.02660779216318434
G/r44/66/Phi_lp	4588003580361289705	0.054420074873490716
G/r44/66/Phi_hp	4589254666973021956	0.06370246427379916
G/r44/66/sp_thrust	4649022749368742805	660.6948715854547
G/r44/67/s	4608713642673323380	1.3400000000000007
G/r44/67/nu_lp	4606571427381416073	0.9321663259220411
G/r44/67/nu_hp	4606313668715109390	0.9035493653090059
G/r44/67/Tt4	4653872080561897472	1400.0
G/r44/67/slip	4607325055536981155	1.0316717179069108
G/r44/67/pi_lpc	4613139171347215309	2.6453295319574637
G/r44/67/pi_hpc	4617478721181128145	5.144953577609571
G/r44/67/phi_lp	4605750226545429108	0.8409947183266255
G/r44/67/phi_hp	4606700319722205191	0.9464762503662322
G/r44/67/mdot_air	4605236385989442495	0.7839469567023726
G/r44/67/f	4583321135522810821	0.02658954346419386
G/r44/67/Phi_lp	4587779592268864267	0.052865845264412036
G/r44/67/Phi_hp	4589154945405999598	0.062409274763400066
G/r44/67/sp_thrust	4649027359004784496	661.2189265300822
G/r44/68/s	4608803714665870790	1.3600000000000008
G/r44/68/nu_lp	4606580813518761652	0.9332083965013767
G/r44/68/nu_hp	4606324796387557996	0.9047847851252988
G/r44/68/Tt4	4653872080561897472	1400.0
G/r44/68/slip	4607323898373620208	1.0314147760255956
G/r44/68/pi_lpc	4613150496524506483	2.650358920992113
G/r44/68/pi_hpc	4617488741746813537	5.153853627804524
G/r44/68/phi_lp	4605769399522206746	0.8431233463535392
G/r44/68/phi_hp	4606708563398283016	0.9473914822651475
G/r44/68/mdot_air	4605262172064290428	0.7868097861034609
G/r44/68/f	4583315996055937359	0.02657171235651506
G/r44/68/Phi_lp	4587560718071226554	0.05134710042870112
G/r44/68/Phi_hp	4588971451951570406	0.06113603315105447
G/r44/68/sp_thrust	4649031840526129596	661.7284165199885
G/r44/69/s	4608893786658418200	1.3800000000000008
G/r44/69/nu_lp	4606589929234485016	0.9342204442495783
G/r44/69/nu_hp	4606335696490793391	0.9059949396835715
G/r44/69/Tt4	4653872080561897472	1400.0
G/r44/69/slip	4607322724629860353	1.0311541525561554
G/r44/69/pi_lpc	4613161522264453784	2.655255333133322
G/r44/69/pi_hpc	4617498582887017080	5.162594316158554
G/r44/69/phi_lp	4605788205752670642	0.8452112573602817
G/r44/69/phi_hp	4606716634671883880	0.9482875736441203
G/r44/69/mdot_air	4605287426902014166	0.7896136363358675
G/r44/69/f	4583310974835404390	0.026554291498241865
G/r44/69/Phi_lp	4587346909296954398	0.04986350402830218
G/r44/69/Phi_hp	4588790834674578519	0.05988274902879514
G/r44/69/sp_thrust	4649036197461577572	662.2237427332261
G/r44/70/s	4608983858650965610	1.4000000000000008
G/r44/70/nu_lp	4606598780828255872	0.9352031685704816
G/r44/70/nu_hp	4606346372619539973	0.9071802280784033
G/r44/70/Tt4	4653872080561897472	1400.0
G/r44/70/slip	4607321535703640050	1.0308901579032832
G/r44/70/pi_lpc	4613172253915261792	2.6600211434610372
G/r44/70/pi_hpc	4617508247101964288	5.171177863318007
G/r44/70/phi_lp	4605806649382522680	0.8472589116122213
G/r44/70/phi_hp	4606724536583164343	0.9491648620283318
G/r44/70/mdot_air	4605312156909792441	0.7923592187393275
G/r44/70/f	4583306069746095116	0.026537273551088744
G/r44/70/Phi_lp	4587138114014686614	0.04841469571700967
G/r44/70/Phi_hp	4588613092354992100	0.058649413930950606
G/r44/70/sp_thrust	4649040433249123045	662.7052960245315
G/r44/71/s	4609073930643513020	1.4200000000000008
G/r44/71/nu_lp	4606607374532794910	0.9361572614350882
G/r44/71/nu_hp	4606356828365430298	0.9083410490611101
G/r44/71/Tt4	4653872080561897472	1400.0
G/r44/71/slip	4607320332950007428	1.0306230929481055
G/r44/71/pi_lpc	4613182696872896932	2.6646587482657242
G/r44/71/pi_hpc	4617517736881171420	5.179606480417501
G/r44/71/phi_lp	4605824734663667927	0.8492667811656486
G/r44/71/phi_hp	4606732272147902476	0.9500236822364072
G/r44/71/mdot_air	4605336368669816112	0.7950472640838253
G/r44/71/f	4583301278676169975	0.026520651188140367
G/r44/71/Phi_lp	4586934277077715738	0.047000292837671334
G/r44/71/Phi_hp	4588438221284968116	0.05743600212919145
G/r44/71/sp_thrust	4649044551237840488	663.1734571395909
G/r44/72/s	4609164002636060430	1.4400000000000008
G/r44/72/nu_lp	4606615716510004865	0.9370834069520272
G/r44/72/nu_hp	4606367067313966699	0.9094778007024166
G/r44/72/Tt4	4653872080561897472	1400.0
G/r44/72/slip	4607319117681422829	1.0303532491153604
G/r44/72/pi_lpc	4613192856571276643	2.669170560691485
G/r44/72/pi_hpc	4617527054702515522	5.187882368253954
G/r44/72/phi_lp	4605842465944760167	0.8512353488181191
G/r44/72/phi_hp	4606739844356072235	0.9508643662221393
G/r44/72/mdot_air	4605360068923245304	0.7976785207884793
G/r44/72/f	4583296599519189249	0.026504417101215875
G/r44/72/Phi_lp	4586735340363494496	0.045619892084098224
G/r44/72/Phi_hp	4588266215382948974	0.05624247142423476
G/r44/72/sp_thrust	4649048554689755520	663.6285969277815
G/r44/73/s	4609254074628607840	1.4600000000000009
G/r44/73/nu_lp	4606623812847397531	0.9379822809708743
G/r44/73/nu_hp	4606377093041625050	0.9105908800709088
G/r44/73/Tt4	4653872080561897472	1400.0
G/r44/73/slip	4607317891168109470	1.0300809084512603
G/r44/73/pi_lpc	4613202738472880135	2.673559006566396
G/r44/73/pi_hpc	4617536203031353848	5.196007716504475
G/r44/73/phi_lp	4605859847662038613	0.8531651070911247
G/r44/73/phi_hp	4606747256170518892	0.9516872429274321
G/r44/73/mdot_air	4605383264554649928	0.8002537531940925
G/r44/73/f	4583292030176125504	0.026488564007850934
G/r44/73/Phi_lp	4586541243007570088	0.04427307112430984
G/r44/73/Phi_hp	4588097066306960432	0.055068763932006326
G/r44/73/sp_thrust	4649052446781701530	664.0710765532451
G/r44/74/s	4609344146621155250	1.4800000000000009
G/r44/74/nu_lp	4606631669554809485	0.9388545507175238
G/r44/74/nu_hp	4606386909113099502	0.9116806829271391
G/r44/74/Tt4	4653872080561897472	1400.0
G/r44/74/slip	4607316654638449417	1.0298063437114158
G/r44/74/pi_lpc	4613212348059783697	2.6778265204213842
G/r44/74/pi_hpc	4617545184319690548	5.2039847029862365
G/r44/74/phi_lp	4605876884330462711	0.8550565572458585
G/r44/74/phi_hp	4606754510525732282	0.9524926381461036
G/r44/74/mdot_air	4605405962576949472	0.8027737398911334
G/r44/74/f	4583287568557266990	0.026473084657901484
G/r44/74/Phi_lp	4586351921631516103	0.04295939018212951
G/r44/74/Phi_hp	4587930763566816033	0.05391480686221529
G/r44/74/sp_thrust	4649056230607160289	664.501247704142
G/r44/75/s	4609434218613702660	1.5000000000000009
G/r44/75/nu_lp	4606639292561398770	0.9397008744607531
G/r44/75/nu_hp	4606396519078686650	0.9127476034332098
G/r44/75/Tt4	4653872080561897472	1400.0
G/r44/75/slip	4607315409279422093	1.0295298184582038
G/r44/75/pi_lpc	4613221690825121893	2.6819755416982383
G/r44/75/pi_hpc	4617554001005388512	5.211815492956447
G/r44/75/phi_lp	4605893580535150906	0.8569102083327274
G/r44/75/phi_hp	4606761610326714529	0.9532808743981783
G/r44/75/mdot_air	4605428170116865238	0.80523927210461
G/r44/75/f	4583283212584013498	0.026457971839774365
G/r44/75/Phi_lp	4586167310564490293	0.04167839357455031
G/r44/75/Phi_hp	4587767294634960842	0.05278051328748708
G/r44/75/sp_thrust	4649059909178085352	664.9194527999471
G/r44/76/s	4609524290606250070	1.520000000000001
G/r44/76/nu_lp	4606646687712914383	0.9405219012090756
G/r44/76/nu_hp	4606405926471807274	0.9137920338776315
G/r44/76/Tt4	4653872080561897472	1400.0
G/r44/76/slip	4607314156237082519	1.0292515871669587
G/r44/76/pi_lpc	4613230772264974104	2.6860085111465075
G/r44/76/pi_hpc	4617562655511424486	5.219502238450763
G/r44/76/phi_lp	4605909940923127461	0.8587265762750645
G/r44/76/phi_hp	4606768558447938915	0.9540522708142983
G/r44/76/mdot_air	4605449894400895364	0.8076511521369842
G/r44/76/f	4583278960190566390	0.02644321838629079
G/r44/76/Phi_lp	4585987342058096860	0.04042961120264163
G/r44/76/Phi_hp	4587606645055708440	0.051665782901347324
G/r44/76/sp_thrust	4649063485426707132	665.3260251966635
G/r44/77/s	4609614362598797480	1.540000000000001
G/r44/77/nu_lp	4606653860769230001	0.9413182704369288
G/r44/77/nu_hp	4606415134806663510	0.9148143644152167
G/r44/77/Tt4	4653872080561897472	1400.0
G/r44/77/slip	4607312896617076552	1.0289718953403781
G/r44/77/pi_lpc	4613239597870674259	2.6899278674083376
G/r44/77/pi_hpc	4617571150245185500	5.227047077658394
G/r44/77/phi_lp	4605925970195380298	0.860506182987373
G/r44/77/phi_hp	4606775357732396623	0.9548071430298907
G/r44/77/mdot_air	4605471142741820110	0.810010191869958
G/r44/77/f	4583274809325514763	0.02642881718018945
G/r44/77/Phi_lp	4585811946494285871	0.03921255999414119
G/r44/77/Phi_hp	4587448798552651611	0.05057050276353322
G/r44/77/sp_thrust	4649066962207318528	665.721289389825
G/r44/78/s	4609704434591344890	1.560000000000001
G/r44/78/nu_lp	4606660817402133125	0.9420906118392202
G/r44/78/nu_hp	4606424147576029032	0.9158149828217406
G/r44/78/Tt4	4653872080561897472	1400.0
G/r44/78/slip	4607311631485190391	1.0286909796305375
G/r44/78/pi_lpc	4613248173121540226	2.693736043789671
G/r44/78/pi_hpc	4617579487597804874	5.2344521343323525
G/r44/78/phi_lp	4605941673099231390	0.8622495555282688
G/r44/78/phi_hp	4606782010990727918	0.955545803088709
G/r44/78/mdot_air	4605491922525742738	0.8123172113257218
G/r44/78/f	4583270757953319947	0.026414761159276916
G/r44/78/Phi_lp	4585641052586066546	0.03802674529618323
G/r44/78/Phi_hp	4587293737134048009	0.04949454803125348
G/r44/78/sp_thrust	4649070342298040218	666.1055612151861
G/r44/79/s	4609794506583892300	1.580000000000001
G/r44/79/nu_lp	4606667563193360519	0.9428395451132169
G/r44/79/nu_hp	4606432968249169613	0.9167942742630771
G/r44/79/Tt4	4653872080561897472	1400.0
G/r44/79/slip	4607310361867931676	1.02840906796792
G/r44/79/pi_lpc	4613256503478017751	2.6974354652155443
G/r44/79/pi_hpc	4617587669943536314	5.241719517233543
G/r44/79/phi_lp	4605957054421020183	0.8639572252881774
G/r44/79/phi_hp	4606788521000434549	0.9562685593553925
G/r44/79/mdot_air	4605512241199668832	0.8145730372879818
G/r44/79/f	4583266804055700634	0.026401043321233254
G/r44/79/Phi_lp	4585474587570862250	0.03687166221696832
G/r44/79/Phi_hp	4587141441196002638	0.04843778267516062
G/r44/79/sp_thrust	4649073628402564616	666.4791480469876
G/r44/80/s	4609884578576439710	1.600000000000001
G/r44/80/nu_lp	4606674103632870680	0.9435656797667518
G/r44/80/nu_hp	4606441600269891203	0.9177526210784922
G/r44/80/Tt4	4653872080561897472	1400.0
G/r44/80/slip	4607309088753139553	1.028126379696879
G/r44/80/pi_lpc	4613264594375232986	2.701028545366836
G/r44/80/pi_hpc	4617595699639164146	5.248851319606944
G/r44/80/phi_lp	4605972118979099422	0.8656297272117148
G/r44/80/phi_hp	4606794890505170048	0.9569757164366735
G/r44/80/mdot_air	4605532106259624626	0.81677850198283
G/r44/80/f	4583262945632921255	0.02638765672808199
G/r44/80/Phi_lp	4585312477396370930	0.03574679691542916
G/r44/80/Phi_hp	4586991889623294810	0.047400060178978534
G/r44/80/sp_thrust	4649076823151877724	666.8423489937081
G/r44/81/s	4609974650568987120	1.620000000000001
G/r44/81/nu_lp	4606680444117343897	0.9442696149516961
G/r44/81/nu_hp	4606450047054712495	0.9186904025777575
G/r44/81/Tt4	4653872080561897472	1400.0
G/r44/81/slip	4607307813090621147	1.0278431257169618
G/r44/81/pi_lpc	4613272451216946120	2.704517683995139
G/r44/81/pi_hpc	4617603579023448616	5.255849618688934
G/r44/81/phi_lp	4605986871617141690	0.8672675990545635
G/r44/81/phi_hp	4606801122214104614	0.9576675751108652
G/r44/81/mdot_air	4605551525239313260	0.818934441819335
G/r44/81/f	4583259180704986170	0.026374594510333284
G/r44/81/Phi_lp	4585154646898841651	0.0346516278382726
G/r44/81/Phi_hp	4586845059887710813	0.04638122422182243
G/r44/81/sp_thrust	4649079929105958083	667.1954550912127
G/r44/82/s	4610064722561534530	1.640000000000001
G/r44/82/nu_lp	4606686589948900385	0.9449519393216442
G/r44/82/nu_hp	4606458311991158790	0.9196079948517315
G/r44/82/Tt4	4653872080561897472	1400.0
G/r44/82/slip	4607306535792811930	1.0275595086295426
G/r44/82/pi_lpc	4613280079369898001	2.707905264412155
G/r44/82/pi_hpc	4617611310416604567	5.262716475244267
G/r44/82/phi_lp	4606001317197754086	0.8688713806745596
G/r44/82/phi_hp	4606807218801361440	0.9583444322652817
G/r44/82/mdot_air	4605570505699305757	0.8210416961894996
G/r44/82/f	4583255507312742518	0.026361849870810215
G/r44/82/Phi_lp	4585001019973709972	0.03358562690400038
G/r44/82/Phi_hp	4586700928143768805	0.04538110934242371
G/r44/82/sp_thrust	4649082948755452170	667.5387494932231
G/r44/83/s	4610154794554081940	1.660000000000001
G/r44/83/nu_lp	4606692546334026923	0.945613230912746
G/r44/83/nu_hp	4606466398436173834	0.9205057705960382
G/r44/83/Tt4	4653872080561897472	1400.0
G/r44/83/slip	4607305257735457571	1.0272757228892224
G/r44/83/pi_lpc	4613287484158540588	2.7111936511495482
G/r44/83/pi_hpc	4617618896119812231	5.269453933131564
G/r44/83/phi_lp	4606015460596397676	0.8704416133566162
G/r44/83/phi_hp	4606813182905521240	0.9590065808412289
G/r44/83/mdot_air	4605589055216761927	0.8231011063270522
G/r44/83/f	4583251923518894552	0.02634941608816796
G/r44/83/Phi_lp	4584851519738571668	0.03254826063376651
G/r44/83/Phi_hp	4586559469321735391	0.044399541584562156
