# slice U oracle (cpython) - rungs 49+50+51+52 readers - key	u64 bits (or an integer)	repr
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=0.25,ds=0.02/g_peak	4572767782444940473	0.005306311198821572
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=0.25,ds=0.02/s_lp_bare	4599075939470750515	0.3
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=0.25,ds=0.02/s_hp_bare	4604300115038500293	0.6800000000000003
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=0.25,ds=0.02/relief_lp	4576839831015015744	0.009864000647470506
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=0.25,ds=0.02/relief_hp	13796510721324157056	-0.00562801742336394
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=0.25,ds=0.02/s_min_lp	4593311331947716281	0.12000000000000001
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=0.25,ds=0.02/s_min_hp	4610875370494461220	1.8200000000000012
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=0.25,ds=0.02/min_phi_lp_bare	4605031151908018041	0.7611613964388503
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=0.25,ds=0.02/min_phi_lp_lag	4605119998927298702	0.7710253970863208
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=0.25,ds=0.02/min_phi_hp_bare	4606388297714268605	0.9118348486261351
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=0.25,ds=0.02/min_phi_hp_lag	4606337605039927212	0.9062068312027711
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=0.25,ds=0.02/fuel_removed	4575718550506443800	0.00791888902609554
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=0.25,ds=0.02/Tt4_peak_bare	4654122433826702937	1456.9237419780313
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=0.25,ds=0.02/Tt4_peak_lag	4654123853112333133	1457.2464501682728
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=0.25,ds=0.02/nu_hp_end	4606812600830857140	0.9589419575718154
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=0.25,ds=0.02/nu_hp_end_bare	4606813326473937496	0.9590225201373626
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=0.25,ds=0.02/phi_lim/is_none	0	0
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=0.25,ds=0.02/phi_lim	4605133280969563832	0.7725
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=0.25,ds=0.02/margin/is_none	1	1
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=0.25,ds=0.02/relief_watched/is_none	0	0
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=0.25,ds=0.02/relief_watched	4576839831015015744	0.009864000647470506
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=0.25,ds=0.02/relief_other/is_none	0	0
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=0.25,ds=0.02/relief_other	13796510721324157056	-0.00562801742336394
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=0.25,ds=0.02/n_recross	1	1
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=0.25,ds=0.02/spool	1	'lp'
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=0.25,ds=0.02/s_cross	4607993066732944100	1.1800000000000006
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=0.25,ds=0.02/g_at_cross	4572767782444940473	0.005306311198821572
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=0.25,ds=0.02/required_at_cross	4572766445601744450	0.005305151672183652
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=0.25,ds=0.02/s_eng_0.05	4593311331947716281	0.12000000000000001
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=0.25,ds=0.02/s_rel_0.05	4612136378390124957	2.2000000000000015
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=0.25,ds=0.02/s_eng_0.01	4585925428558828667	0.04
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=0.25,ds=0.02/s_rel_0.01	4613577530270883517	2.840000000000002
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/tau_att	4581421828931458171	0.02
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/tau_rel	4600877379321698714	0.4
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/r	4611686018427387904	2.0
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/rho	4607182418800017408	1.0
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/ds	4581421828931458171	0.02
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/g_peak	4572365214377667484	0.00495713906033304
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/s_lp_bare	4599436227440940155	0.32
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/s_hp_bare	4603939827068310653	0.6400000000000002
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/relief_lp	4576968738617291456	0.010087619691370064
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/relief_hp	13794314839125036544	-0.0038148216113584876
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/s_min_lp	4591870180066957722	0.1
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/s_min_hp	4610515082524271580	1.740000000000001
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/min_phi_lp_bare	4605029139501283261	0.7609379744096639
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/min_phi_lp_lag	4605120000701849480	0.771025594101034
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/min_phi_hp_bare	4606377970296798692	0.9106882749601337
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/min_phi_hp_lag	4606343609438423894	0.9068734533487752
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/fuel_removed	4574999030862653874	0.007241610704293343
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/Tt4_peak_bare	4654211793131958844	1477.2416956491206
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/Tt4_peak_lag	4654340065686069146	1506.4074977356709
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/nu_hp_end	4606813616591660818	0.959054729674991
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/nu_hp_end_bare	4606813699384903367	0.9590639215714071
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/phi_lim/is_none	0	0
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/phi_lim	4605133280969563832	0.7725
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/margin/is_none	1	1
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/relief_watched/is_none	0	0
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/relief_watched	4576968738617291456	0.010087619691370064
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/relief_other/is_none	0	0
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/relief_other	13794314839125036544	-0.0038148216113584876
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/n_recross	1	1
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/spool	1	'lp'
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/s_cross	4607812922747849280	1.1400000000000006
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/g_at_cross	4572365214377667484	0.00495713906033304
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/required_at_cross	4572354683933684996	0.0049480053561386
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/s_eng_0.05	4593311331947716281	0.12000000000000001
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/s_rel_0.05	4611956234405030137	2.1200000000000014
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/s_eng_0.01	4585925428558828667	0.04
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/s_rel_0.01	4613397386285788697	2.760000000000002
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/tau_att	4581421828931458171	0.02
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/tau_rel	4600877379321698714	0.4
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/r	4611686018427387904	2.0
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/rho	4616189618054758400	4.0
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/ds	4581421828931458171	0.02
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/g_peak	4572097906801364166	0.004725286696373126
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/s_lp_bare	4599075939470750515	0.3
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/s_hp_bare	4603939827068310653	0.6400000000000002
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/relief_lp	4576981710257999104	0.010110121901027558
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/relief_hp	13792746230329589248	-0.003134545985836956
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/s_min_lp	4591870180066957722	0.1
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/s_min_hp	4610244866546629350	1.680000000000001
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/min_phi_lp_bare	4605028933322050464	0.7609150839165189
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/min_phi_lp_lag	4605119997204502740	0.7710252058175464
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/min_phi_hp_bare	4606367274707426931	0.9095008260018872
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/min_phi_hp_lag	4606339041227159349	0.9063662800160502
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/fuel_removed	4574429250637009846	0.006747405137507314
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/Tt4_peak_bare	4654488490824187988	1540.1554669179213
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/Tt4_peak_lag	4654644724611533809	1575.678917375157
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/nu_hp_end	4606876967488993962	0.966088092159983
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/nu_hp_end_bare	4606861714133552726	0.9643946295186179
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/phi_lim/is_none	0	0
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/phi_lim	4605133280969563832	0.7725
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/margin/is_none	1	1
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/relief_watched/is_none	0	0
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/relief_watched	4576981710257999104	0.010110121901027558
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/relief_other/is_none	0	0
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/relief_other	13792746230329589248	-0.003134545985836956
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/n_recross	1	1
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/spool	1	'lp'
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/s_cross	4607542706770207050	1.0800000000000005
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/g_at_cross	4572097906801364166	0.004725286696373126
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/required_at_cross	4572097402336668902	0.004724849142998288
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/s_eng_0.05	4593311331947716281	0.12000000000000001
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/s_rel_0.05	4611776090419935317	2.0400000000000014
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/s_eng_0.01	4585925428558828667	0.04
D/ta=0.02,tr=0.4,phi=0.7725,r=2.0,rho=4.0,ds=0.02/s_rel_0.01	4613217242300693877	2.680000000000002
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/tau_att	4591870180066957722	0.1
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/tau_rel	4591870180066957722	0.1
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/r	4611686018427387904	2.0
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/rho	4607182418800017408	1.0
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/ds	4581421828931458171	0.02
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/g_peak	4567604122048099663	0.002366899871317919
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/s_lp_bare	4599436227440940155	0.32
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/s_hp_bare	4603939827068310653	0.6400000000000002
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/relief_lp	4574091334325998592	0.006454309458693963
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/relief_hp	13799538892974681408	-0.00869657529817991
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/s_min_lp	4597094355634707496	0.21999999999999997
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/s_min_hp	4608083138725491510	1.2000000000000006
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/min_phi_lp_bare	4605029139501283261	0.7609379744096639
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/min_phi_lp_lag	4605087274752629477	0.7673922838683579
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/min_phi_hp_bare	4606377970296798692	0.9106882749601337
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/min_phi_hp_lag	4606299638510254127	0.9019916996619538
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/fuel_removed	4566118375102255541	0.0018378424223693794
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/Tt4_peak_bare	4654211793131958844	1477.2416956491206
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/Tt4_peak_lag	4654257862755448441	1487.7167152682362
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/nu_hp_end	4606813696815880880	0.9590636363526155
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/nu_hp_end_bare	4606813699384903367	0.9590639215714071
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/phi_lim/is_none	0	0
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/phi_lim	4605133280969563832	0.7725
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/margin/is_none	1	1
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/relief_watched/is_none	0	0
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/relief_watched	4574091334325998592	0.006454309458693963
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/relief_other/is_none	0	0
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/relief_other	13799538892974681408	-0.00869657529817991
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/n_recross	1	1
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/spool	1	'lp'
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/s_cross	4605561122934164033	0.8200000000000004
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/g_at_cross	4567600084594237300	0.0023651489048183653
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/required_at_cross	4567542227799655340	0.002340057519866842
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/s_eng_0.05	4596373779694328217	0.19999999999999998
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/s_rel_0.05	4607812922747849280	1.1400000000000006
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/s_eng_0.01	4590429028186199163	0.08
D/ta=0.1,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/s_rel_0.01	4608533498688228560	1.3000000000000007
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/tau_att	4596373779694328218	0.2
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/tau_rel	4600877379321698714	0.4
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/r	4611686018427387904	2.0
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/rho	4607182418800017408	1.0
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/ds	4581421828931458171	0.02
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/g_peak	4564693840502612867	0.0015289457208267083
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/s_lp_bare	4599436227440940155	0.32
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/s_hp_bare	4603939827068310653	0.6400000000000002
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/relief_lp	4571698743382582912	0.004379067619717625
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/relief_hp	4554158394394628096	0.000299390002287625
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/s_min_lp	4598355363530371235	0.25999999999999995
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/s_min_hp	4607452634777659640	1.0600000000000005
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/min_phi_lp_bare	4605029139501283261	0.7609379744096639
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/min_phi_lp_lag	4605068582635884042	0.7653170420293816
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/min_phi_hp_bare	4606377970296798692	0.9106882749601337
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/min_phi_hp_lag	4606380666962204174	0.9109876649624213
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/fuel_removed	4564363570116316978	0.0014573297467607824
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/Tt4_peak_bare	4654211793131958844	1477.2416956491206
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/Tt4_peak_lag	4654243656178555690	1484.4865136646645
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/nu_hp_end	4606813693552615106	0.9590632740573357
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/nu_hp_end_bare	4606813699384903367	0.9590639215714071
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/phi_lim/is_none	0	0
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/phi_lim	4605133280969563832	0.7725
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/margin/is_none	1	1
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/relief_watched/is_none	0	0
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/relief_watched	4571698743382582912	0.004379067619717625
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/relief_other/is_none	0	0
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/relief_other	4554158394394628096	0.000299390002287625
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/n_recross	1	1
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/spool	1	'lp'
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/s_cross	4604840546993784753	0.7400000000000003
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/g_at_cross	4564693840502612867	0.0015289457208267083
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/required_at_cross	4564566339961339704	0.00150129844805842
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/s_eng_0.05	4598715651500560875	0.27999999999999997
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/s_rel_0.05	4607722850755301870	1.1200000000000006
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/s_eng_0.01	4591870180066957722	0.1
D/ta=0.2,tr=0.4,phi=0.7725,r=2.0,rho=1.0,ds=0.02/s_rel_0.01	4610244866546629350	1.680000000000001
D/ta=0.4,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/tau_att	4600877379321698714	0.4
D/ta=0.4,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/tau_rel	4591870180066957722	0.1
D/ta=0.4,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/r	4611686018427387904	2.0
D/ta=0.4,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/rho	4607182418800017408	1.0
D/ta=0.4,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/ds	4581421828931458171	0.02
D/ta=0.4,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/g_peak	4561551002434319259	0.0009120069242719466
D/ta=0.4,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/s_lp_bare	4599436227440940155	0.32
D/ta=0.4,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/s_hp_bare	4603939827068310653	0.6400000000000002
D/ta=0.4,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/relief_lp	4568241947650472192	0.0026435126328215874
D/ta=0.4,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/relief_hp	13791596754699696384	-0.0026360403957773615
D/ta=0.4,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/s_min_lp	4598715651500560875	0.27999999999999997
D/ta=0.4,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/s_min_hp	4606461842859638133	0.9200000000000005
D/ta=0.4,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/min_phi_lp_bare	4605029139501283261	0.7609379744096639
D/ta=0.4,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/min_phi_lp_lag	4605052950146299510	0.7635814870424855
D/ta=0.4,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/min_phi_hp_bare	4606377970296798692	0.9106882749601337
D/ta=0.4,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/min_phi_hp_lag	4606354226955710379	0.9080522345643564
D/ta=0.4,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/fuel_removed	4557750514256535231	0.0004999571703860546
D/ta=0.4,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/Tt4_peak_bare	4654211793131958844	1477.2416956491206
D/ta=0.4,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/Tt4_peak_lag	4654220935765565408	1479.320489855476
D/ta=0.4,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/nu_hp_end	4606813698756397388	0.9590638517932262
D/ta=0.4,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/nu_hp_end_bare	4606813699384903367	0.9590639215714071
D/ta=0.4,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/phi_lim/is_none	0	0
D/ta=0.4,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/phi_lim	4605133280969563832	0.7725
D/ta=0.4,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/margin/is_none	1	1
D/ta=0.4,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/relief_watched/is_none	0	0
D/ta=0.4,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/relief_watched	4568241947650472192	0.0026435126328215874
D/ta=0.4,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/relief_other/is_none	0	0
D/ta=0.4,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/relief_other	13791596754699696384	-0.0026360403957773615
D/ta=0.4,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/n_recross	1	1
D/ta=0.4,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/spool	1	'lp'
D/ta=0.4,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/s_cross	4604480259023595113	0.7000000000000003
D/ta=0.4,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/g_at_cross	4561548503347771997	0.0009117359727655695
D/ta=0.4,tr=0.1,phi=0.7725,r=2.0,rho=1.0,ds=0.02/required_at_cross	4561283116294267808	0.0008829626507696926
